"ts_code";"symbol";"name";"area";"industry";"fullname";"enname";"market";"exchange";"curr_type";"list_status";"list_date";"delist_date";"is_hs";"live_year"
"002905.SZ";"002905";"金逸影视";"广东";"影视音像";"广州金逸影视传媒股份有限公司";"Guangzhou Jinyi Media Corporation";"中小板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"002906.SZ";"002906";"华阳集团";"广东";"汽车配件";"惠州市华阳集团股份有限公司";"Foryou Corporation";"中小板";"SZSE";"CNY";"L";"2017";"";"S";"5"
"002907.SZ";"002907";"华森制药";"重庆";"化学制药";"重庆华森制药股份有限公司";"Chongqing Pharscin Pharmaceutical Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"002908.SZ";"002908";"德生科技";"广东";"元器件";"广东德生科技股份有限公司";"Guangdong Tecsun Science & Technology Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"002909.SZ";"002909";"集泰股份";"广东";"化工原料";"广州集泰化工股份有限公司";"Guangzhou Jointas Chemical Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"002910.SZ";"002910";"庄园牧场";"甘肃";"乳制品";"兰州庄园牧场股份有限公司";"Lanzhou Zhuangyuan Pasture Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2017";"";"S";"5"
"002911.SZ";"002911";"佛燃能源";"广东";"供气供热";"佛燃能源集团股份有限公司";"Foran Energy Group Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2017";"";"S";"5"
"002912.SZ";"002912";"中新赛克";"广东";"软件服务";"深圳市中新赛克科技股份有限公司";"Shenzhen Sinovatio Technology Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2017";"";"S";"5"
"002913.SZ";"002913";"奥士康";"湖南";"元器件";"奥士康科技股份有限公司";"Aoshikang Technology Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2017";"";"S";"5"
"002915.SZ";"002915";"中欣氟材";"浙江";"化工原料";"浙江中欣氟材股份有限公司";"Zhejiang Zhongxin Fluoride Materials Co., Ltd";"中小板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"002916.SZ";"002916";"深南电路";"广东";"元器件";"深南电路股份有限公司";"Shennan Circuits Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2017";"";"S";"5"
"002917.SZ";"002917";"金奥博";"广东";"化工原料";"深圳市金奥博科技股份有限公司";"Shenzhen King Explorer Science And Technology Corporation";"中小板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"002918.SZ";"002918";"蒙娜丽莎";"广东";"其他建材";"蒙娜丽莎集团股份有限公司";"Monalisa Group Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2017";"";"S";"5"
"002919.SZ";"002919";"名臣健康";"广东";"日用化工";"名臣健康用品股份有限公司";"Mingchen Health Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"002920.SZ";"002920";"德赛西威";"广东";"汽车配件";"惠州市德赛西威汽车电子股份有限公司";"Huizhou Desay Sv Automotive Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2017";"";"S";"5"
"002921.SZ";"002921";"联诚精密";"山东";"汽车配件";"山东联诚精密制造股份有限公司";"Shandong Liancheng Precision Manufacturing Co., Ltd";"中小板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"002922.SZ";"002922";"伊戈尔";"广东";"电气设备";"伊戈尔电气股份有限公司";"Eaglerise Electric & Electronic (China) Co., Ltd";"中小板";"SZSE";"CNY";"L";"2017";"";"N";"5"
"002923.SZ";"002923";"润都股份";"广东";"化学制药";"珠海润都制药股份有限公司";"Zhuhai Rundu Pharmaceutical Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002925.SZ";"002925";"盈趣科技";"福建";"元器件";"厦门盈趣科技股份有限公司";"Xiamen Intretech Inc.";"中小板";"SZSE";"CNY";"L";"2018";"";"S";"4"
"002926.SZ";"002926";"华西证券";"四川";"证券";"华西证券股份有限公司";"Huaxi Securities Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"S";"4"
"002927.SZ";"002927";"泰永长征";"贵州";"电气设备";"贵州泰永长征技术股份有限公司";"Guizhou Taiyong-Changzheng Technology Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002928.SZ";"002928";"华夏航空";"贵州";"机场";"华夏航空股份有限公司";"China Express Airlines Co.,LTD";"中小板";"SZSE";"CNY";"L";"2018";"";"S";"4"
"002929.SZ";"002929";"润建股份";"广西";"通信设备";"润建股份有限公司";"Runjian Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"S";"4"
"002930.SZ";"002930";"宏川智慧";"广东";"仓储物流";"广东宏川智慧物流股份有限公司";"Guangdong Great River Smarter Logistics Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"S";"4"
"002931.SZ";"002931";"锋龙股份";"浙江";"汽车配件";"浙江锋龙电气股份有限公司";"Zhejiang Fenglong Electric Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002932.SZ";"002932";"明德生物";"湖北";"医疗保健";"武汉明德生物科技股份有限公司";"Wuhan Easy Diagnosis Biomedicine Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002933.SZ";"002933";"新兴装备";"北京";"航空";"北京新兴东方航空装备股份有限公司";"Beijing Emerging Eastern Aviation Equipment Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002935.SZ";"002935";"天奥电子";"四川";"航空";"成都天奥电子股份有限公司";"Chengdu Spaceon Electronics Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002936.SZ";"002936";"郑州银行";"河南";"银行";"郑州银行股份有限公司";"Bank of Zhengzhou Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"S";"4"
"002937.SZ";"002937";"兴瑞科技";"浙江";"元器件";"宁波兴瑞电子科技股份有限公司";"Ningbo Sunrise Elc Technology Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002938.SZ";"002938";"鹏鼎控股";"广东";"元器件";"鹏鼎控股(深圳)股份有限公司";"Avary Holding (Shenzhen) Co., Limited";"中小板";"SZSE";"CNY";"L";"2018";"";"S";"4"
"002939.SZ";"002939";"长城证券";"广东";"证券";"长城证券股份有限公司";"China Great Wall Securities Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"S";"4"
"002940.SZ";"002940";"昂利康";"浙江";"化学制药";"浙江昂利康制药股份有限公司";"Zhejiang Anglikang Pharmaceutical Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002941.SZ";"002941";"新疆交建";"新疆";"建筑工程";"新疆交通建设集团股份有限公司";"Xinjiang Communications Construction Group Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"S";"4"
"002942.SZ";"002942";"新农股份";"浙江";"农药化肥";"浙江新农化工股份有限公司";"Zhejiang Xinnong Chemical Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002943.SZ";"002943";"宇晶股份";"湖南";"机床制造";"湖南宇晶机器股份有限公司";"Hunan Yujing Machinery Co., Ltd";"中小板";"SZSE";"CNY";"L";"2018";"";"N";"4"
"002945.SZ";"002945";"华林证券";"西藏";"证券";"华林证券股份有限公司";"Chinalin Securities Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002946.SZ";"002946";"新乳业";"四川";"乳制品";"新希望乳业股份有限公司";"New Hope Dairy Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002947.SZ";"002947";"恒铭达";"江苏";"元器件";"苏州恒铭达电子科技股份有限公司";"Suzhou Hengmingda Electronic Technology Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002948.SZ";"002948";"青岛银行";"山东";"银行";"青岛银行股份有限公司";"Bank of Qingdao Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002949.SZ";"002949";"华阳国际";"广东";"建筑工程";"深圳市华阳国际工程设计股份有限公司";"Shenzhen Capol International & Associates Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002950.SZ";"002950";"奥美医疗";"湖北";"医疗保健";"奥美医疗用品股份有限公司";"Allmed Medical Products Co., Ltd";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002951.SZ";"002951";"金时科技";"四川";"广告包装";"四川金时科技股份有限公司";"Sichuan Jinshi Technology Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002952.SZ";"002952";"亚世光电";"辽宁";"元器件";"亚世光电(集团)股份有限公司";"Yes Optoelectronics (Group) Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002953.SZ";"002953";"日丰股份";"广东";"电气设备";"广东日丰电缆股份有限公司";"Guangdong Rifeng Electric Cable Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002955.SZ";"002955";"鸿合科技";"北京";"IT设备";"鸿合科技股份有限公司";"Hitevision Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002956.SZ";"002956";"西麦食品";"广西";"食品";"桂林西麦食品股份有限公司";"Guilin Seamild Foods Co., Ltd";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002957.SZ";"002957";"科瑞技术";"广东";"专用机械";"深圳科瑞技术股份有限公司";"Shenzhen Colibri Technologies Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002958.SZ";"002958";"青农商行";"山东";"银行";"青岛农村商业银行股份有限公司";"Qingdao Rural Commercial Bank Corporation";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002959.SZ";"002959";"小熊电器";"广东";"家用电器";"小熊电器股份有限公司";"Bear Electric Appliance Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002960.SZ";"002960";"青鸟消防";"河北";"专用机械";"青鸟消防股份有限公司";"Jade Bird Fire Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002961.SZ";"002961";"瑞达期货";"福建";"多元金融";"瑞达期货股份有限公司";"Ruida Futures Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002962.SZ";"002962";"五方光电";"湖北";"元器件";"湖北五方光电股份有限公司";"Hubei W-Olf Photoelectric Technology Co., Ltd";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002963.SZ";"002963";"豪尔赛";"北京";"装修装饰";"豪尔赛科技集团股份有限公司";"HES Technology Group Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002965.SZ";"002965";"祥鑫科技";"广东";"汽车配件";"祥鑫科技股份有限公司";"Lucky Harvest Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002966.SZ";"002966";"苏州银行";"江苏";"银行";"苏州银行股份有限公司";"Bank of Suzhou Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002967.SZ";"002967";"广电计量";"广东";"综合类";"广州广电计量检测股份有限公司";"Guangzhou Grg Metrology & Test Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002968.SZ";"002968";"新大正";"重庆";"房产服务";"新大正物业集团股份有限公司";"New DaZheng Property Group Co., Ltd";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002969.SZ";"002969";"嘉美包装";"安徽";"广告包装";"嘉美食品包装(滁州)股份有限公司";"Jiamei Food Packaging (Chuzhou) Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002970.SZ";"002970";"锐明技术";"广东";"通信设备";"深圳市锐明技术股份有限公司";"Streamax Technology Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"S";"3"
"002971.SZ";"002971";"和远气体";"湖北";"化工原料";"湖北和远气体股份有限公司";"Hubei Heyuan Gas Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002972.SZ";"002972";"科安达";"广东";"运输设备";"深圳科安达电子科技股份有限公司";"Shenzhen Keanda Electronic Technology Corp., Ltd.";"中小板";"SZSE";"CNY";"L";"2019";"";"N";"3"
"002973.SZ";"002973";"侨银股份";"广东";"环境保护";"侨银城市管理股份有限公司";"QiaoYin City Management Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002975.SZ";"002975";"博杰股份";"广东";"专用机械";"珠海博杰电子股份有限公司";"Zhuhai Bojay Electronics Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"002976.SZ";"002976";"瑞玛精密";"江苏";"汽车配件";"苏州瑞玛精密工业股份有限公司";"Suzhou Cheersson Precision Metal Forming Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002977.SZ";"002977";"天箭科技";"四川";"通信设备";"成都天箭科技股份有限公司";"Chengdu Tianjian Technology Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"002978.SZ";"002978";"安宁股份";"四川";"小金属";"四川安宁铁钛股份有限公司";"Sichuan Anning Iron and Titanium Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"002979.SZ";"002979";"雷赛智能";"广东";"专用机械";"深圳市雷赛智能控制股份有限公司";"China Leadshine Technology Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"002980.SZ";"002980";"华盛昌";"广东";"电器仪表";"深圳市华盛昌科技实业股份有限公司";"Shenzhen Everbest Machinery Industry Co., Ltd";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002981.SZ";"002981";"朝阳科技";"广东";"元器件";"广东朝阳电子科技股份有限公司";"Risuntek Inc.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002982.SZ";"002982";"湘佳股份";"湖南";"农业综合";"湖南湘佳牧业股份有限公司";"Hunan Xiangjia Animal Husbandry Company Limited";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002983.SZ";"002983";"芯瑞达";"安徽";"元器件";"安徽芯瑞达科技股份有限公司";"Anhui Coreach Technology Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002984.SZ";"002984";"森麒麟";"山东";"汽车配件";"青岛森麒麟轮胎股份有限公司";"Qingdao Sentury Tire Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"002985.SZ";"002985";"北摩高科";"北京";"航空";"北京北摩高科摩擦材料股份有限公司";"Beijing Beimo High-tech Frictional Material Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"002986.SZ";"002986";"宇新股份";"湖南";"化工原料";"湖南宇新能源科技股份有限公司";"Hunan Yussen Energy Technology Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002987.SZ";"002987";"京北方";"北京";"软件服务";"京北方信息技术股份有限公司";"Northking Information Technology Co., Ltd";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"002988.SZ";"002988";"豪美新材";"广东";"铝";"广东豪美新材股份有限公司";"Guangdong Haomei New Materials Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002989.SZ";"002989";"中天精装";"广东";"装修装饰";"深圳中天精装股份有限公司";"Shenzhen Strongteam Decoration Engineering Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002990.SZ";"002990";"盛视科技";"广东";"软件服务";"盛视科技股份有限公司";"Maxvision Technology Corp.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"002991.SZ";"002991";"甘源食品";"江西";"食品";"甘源食品股份有限公司";"Ganyuan Foods Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002992.SZ";"002992";"宝明科技";"广东";"元器件";"深圳市宝明科技股份有限公司";"Shenzhen Baoming Technology Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002993.SZ";"002993";"奥海科技";"广东";"元器件";"东莞市奥海科技股份有限公司";"Dongguan Aohai Technology Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"002995.SZ";"002995";"天地在线";"北京";"互联网";"北京全时天地在线网络信息股份有限公司";"Beijing Quanshi World Online Network Information Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002996.SZ";"002996";"顺博合金";"重庆";"铝";"重庆顺博铝合金股份有限公司";"Chongqing Shunbo Aluminum Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002997.SZ";"002997";"瑞鹄模具";"安徽";"专用机械";"瑞鹄汽车模具股份有限公司";"Rayhoo Motor Dies Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002998.SZ";"002998";"优彩资源";"江苏";"化纤";"优彩环保资源科技股份有限公司";"Elite Color Environmental Resources Science&Technology Co., Ltd";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"002999.SZ";"002999";"天禾股份";"广东";"批发业";"广东天禾农资股份有限公司";"Guangdong Tianhe Agricultural Means of Production Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003000.SZ";"003000";"劲仔食品";"湖南";"食品";"劲仔食品集团股份有限公司";"Jinzai Food Group Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003001.SZ";"003001";"中岩大地";"北京";"建筑工程";"北京中岩大地科技股份有限公司";"Zhongyan Technology Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003002.SZ";"003002";"壶化股份";"山西";"化工原料";"山西壶化集团股份有限公司";"Shanxi Huhua Group Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003003.SZ";"003003";"天元股份";"广东";"广告包装";"广东天元实业集团股份有限公司";"Guangdong Tengen Industrial Group Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003004.SZ";"003004";"声迅股份";"北京";"软件服务";"北京声迅电子股份有限公司";"Beijing Telesound Electronics Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003005.SZ";"003005";"竞业达";"北京";"软件服务";"北京竞业达数码科技股份有限公司";"Beijing Jingyeda Technology Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003006.SZ";"003006";"百亚股份";"重庆";"造纸";"重庆百亚卫生用品股份有限公司";"Chongqing Baiya Sanitary Products Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"003007.SZ";"003007";"直真科技";"北京";"软件服务";"北京直真科技股份有限公司";"Beijing ZZNode Technologies Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003008.SZ";"003008";"开普检测";"河南";"电气设备";"许昌开普检测研究院股份有限公司";"Xuchang KETOP Testing Research Institute Co.,Ltd";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003009.SZ";"003009";"中天火箭";"陕西";"航空";"陕西中天火箭技术股份有限公司";"Shaanxi Zhongtian Rocket Technology Co., Ltd";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"003010.SZ";"003010";"若羽臣";"广东";"互联网";"广州若羽臣科技股份有限公司";"Guangzhou Ruoyuchen Technology Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003011.SZ";"003011";"海象新材";"浙江";"家居用品";"浙江海象新材料股份有限公司";"Zhejiang Walrus New Material Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003012.SZ";"003012";"东鹏控股";"广东";"陶瓷";"广东东鹏控股股份有限公司";"Guangdong Dongpeng Holdings Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"003013.SZ";"003013";"地铁设计";"广东";"建筑工程";"广州地铁设计研究院股份有限公司";"Guangzhou Metro Design&Research Institute Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"S";"2"
"003015.SZ";"003015";"日久光电";"江苏";"元器件";"江苏日久光电股份有限公司";"Jiangsu Rijiu Optoelectronics Jointstock Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003016.SZ";"003016";"欣贺股份";"福建";"服饰";"欣贺股份有限公司";"Xin Hee Co.,Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003017.SZ";"003017";"大洋生物";"浙江";"化工原料";"浙江大洋生物科技集团股份有限公司";"Zhejiang Dayang Biotech Group Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003018.SZ";"003018";"金富科技";"广东";"塑料";"金富科技股份有限公司";"Jinfu Technology Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
"003019.SZ";"003019";"宸展光电";"福建";"元器件";"宸展光电(厦门)股份有限公司";"TES Touch Embedded Solutions (Xiamen) Co., Ltd.";"中小板";"SZSE";"CNY";"L";"2020";"";"N";"2"
