"ppe_ta";"ts_code";"time"
"0.901882";"002677";"2018"
"0.912364";"002677";"2019"
"0.922414";"002677";"2020"
"0.953534";"002678";"2012"
"0.961924";"002678";"2013"
"0.965371";"002678";"2014"
"0.96754";"002678";"2015"
"0.921546";"002678";"2016"
"0.945216";"002678";"2017"
"0.948853";"002678";"2018"
"0.951454";"002678";"2019"
"0.960102";"002678";"2020"
"0.925106";"002681";"2012"
"0.936021";"002681";"2013"
"0.945079";"002681";"2014"
"0.68471";"002681";"2015"
"0.746916";"002681";"2016"
"0.571608";"002681";"2017"
"0.597261";"002681";"2018"
"0.941029";"002681";"2019"
"0.946053";"002681";"2020"
"0.851263";"002682";"2012"
"0.816679";"002682";"2013"
"0.818773";"002682";"2014"
"0.86342";"002682";"2015"
"0.869723";"002682";"2016"
"0.772015";"002682";"2017"
"0.812115";"002682";"2018"
"0.813211";"002682";"2019"
"0.858322";"002682";"2020"
"0.894294";"002683";"2012"
"0.889157";"002683";"2013"
"0.914663";"002683";"2014"
"0.923104";"002683";"2015"
"0.82538";"002683";"2016"
"0.801627";"002683";"2017"
"0.823425";"002683";"2018"
"0.849669";"002683";"2019"
"0.86672";"002683";"2020"
"0.93351";"002685";"2012"
"0.940519";"002685";"2013"
"0.945722";"002685";"2014"
"0.951485";"002685";"2015"
"0.969833";"002685";"2016"
"0.599444";"002685";"2017"
"0.596641";"002685";"2018"
"0.674818";"002685";"2019"
"0.743933";"002685";"2020"
"0.896855";"002686";"2012"
"0.902131";"002686";"2013"
"0.875062";"002686";"2014"
"0.859876";"002686";"2015"
"0.836837";"002686";"2016"
"0.700933";"002686";"2017"
"0.706878";"002686";"2018"
"0.77411";"002686";"2019"
"0.806993";"002686";"2020"
"0.971283";"002688";"2012"
"0.970279";"002688";"2013"
"0.832223";"002688";"2014"
"0.848919";"002688";"2015"
"0.607585";"002688";"2016"
"0.663399";"002688";"2017"
"0.691595";"002688";"2018"
"0.700647";"002688";"2019"
"0.722967";"002688";"2020"
"0.870924";"002689";"2012"
"0.878772";"002689";"2013"
"0.892953";"002689";"2014"
"0.887152";"002689";"2015"
"0.886335";"002689";"2016"
"0.890378";"002689";"2017"
"0.886543";"002689";"2018"
"0.876729";"002689";"2019"
"0.880676";"002689";"2020"
"0.977753";"002690";"2012"
"0.980372";"002690";"2013"
"0.982483";"002690";"2014"
"0.984922";"002690";"2015"
"0.98621";"002690";"2016"
"0.988885";"002690";"2017"
"0.980695";"002690";"2018"
"0.979241";"002690";"2019"
"0.980394";"002690";"2020"
"0.992079";"002693";"2012"
"0.99316";"002693";"2013"
"0.983412";"002693";"2014"
"0.951088";"002693";"2015"
"0.923214";"002693";"2016"
"0.942767";"002693";"2017"
"0.939119";"002693";"2018"
"0.922831";"002693";"2019"
"0.928982";"002693";"2020"
"0.953304";"002695";"2012"
"0.949445";"002695";"2013"
"0.95427";"002695";"2014"
"0.934671";"002695";"2015"
"0.928243";"002695";"2016"
"0.935761";"002695";"2017"
"0.945478";"002695";"2018"
"0.949552";"002695";"2019"
"0.954274";"002695";"2020"
"0.968905";"002696";"2012"
"0.925331";"002696";"2013"
"0.94063";"002696";"2014"
"0.934093";"002696";"2015"
"0.935373";"002696";"2016"
"0.730977";"002696";"2017"
"0.717148";"002696";"2018"
"0.951563";"002696";"2019"
"0.931172";"002696";"2020"
"0.965226";"002698";"2012"
"0.970123";"002698";"2013"
"0.970855";"002698";"2014"
"0.979948";"002698";"2015"
"0.971697";"002698";"2016"
"0.95039";"002698";"2017"
"0.961671";"002698";"2018"
"0.96815";"002698";"2019"
"0.972508";"002698";"2020"
"0.969817";"002699";"2012"
"0.890259";"002699";"2013"
"0.880654";"002699";"2014"
"0.937097";"002699";"2015"
"0.953252";"002699";"2016"
"0.760277";"002699";"2017"
"0.79276";"002699";"2018"
"0.660256";"002699";"2019"
"0.850286";"002699";"2020"
"0.985398";"002701";"2012"
"0.958986";"002701";"2013"
"0.96606";"002701";"2014"
"0.972993";"002701";"2015"
"0.968087";"002701";"2016"
"0.965628";"002701";"2017"
"0.958569";"002701";"2018"
"0.947546";"002701";"2019"
"0.962051";"002701";"2020"
"0.986168";"002702";"2012"
"0.98681";"002702";"2013"
"0.942392";"002702";"2014"
"0.937354";"002702";"2015"
"0.949568";"002702";"2016"
"0.942432";"002702";"2017"
"0.947027";"002702";"2018"
"0.902508";"002702";"2019"
"0.906041";"002702";"2020"
"0.942827";"002705";"2013"
"0.957081";"002705";"2014"
"0.942724";"002705";"2015"
"0.953064";"002705";"2016"
"0.962243";"002705";"2017"
"0.933599";"002705";"2018"
"0.935308";"002705";"2019"
"0.958453";"002705";"2020"
"0.996034";"002707";"2013"
"0.990311";"002707";"2014"
"0.824353";"002707";"2015"
"0.842365";"002707";"2016"
"0.830345";"002707";"2017"
"0.850206";"002707";"2018"
"0.857902";"002707";"2019"
"0.978963";"002707";"2020"
"0.961964";"002708";"2013"
"0.972229";"002708";"2014"
"0.972594";"002708";"2015"
"0.895525";"002708";"2016"
"0.91062";"002708";"2017"
"0.943308";"002708";"2018"
"0.946078";"002708";"2019"
"0.949556";"002708";"2020"
"0.965909";"002709";"2013"
"0.974481";"002709";"2014"
"0.861247";"002709";"2015"
"0.904952";"002709";"2016"
"0.90643";"002709";"2017"
"0.914231";"002709";"2018"
"0.916937";"002709";"2019"
"0.925856";"002709";"2020"
"0.925719";"002713";"2013"
"0.946873";"002713";"2014"
"0.841361";"002713";"2015"
"0.829824";"002713";"2016"
"0.798063";"002713";"2017"
"0.781823";"002713";"2018"
"0.834058";"002713";"2019"
"0.854311";"002713";"2020"
"0.951836";"002714";"2013"
"0.958169";"002714";"2014"
"0.97597";"002714";"2015"
"0.981994";"002714";"2016"
"0.985257";"002714";"2017"
"0.988253";"002714";"2018"
"0.991835";"002714";"2019"
"0.993737";"002714";"2020"
"0.944876";"002715";"2013"
"0.935813";"002715";"2014"
"0.927568";"002715";"2015"
"0.928906";"002715";"2016"
"0.933064";"002715";"2017"
"0.947295";"002715";"2018"
"0.947124";"002715";"2019"
"0.949609";"002715";"2020"
"0.979507";"002716";"2013"
"0.987452";"002716";"2014"
"0.96834";"002716";"2015"
"0.90033";"002716";"2016"
"0.874586";"002716";"2017"
"0.892761";"002716";"2018"
"0.878239";"002716";"2019"
"0.676543";"002716";"2020"
"0.999534";"002717";"2014"
"0.871353";"002717";"2015"
"0.848974";"002717";"2016"
"0.893266";"002717";"2017"
"0.931546";"002717";"2018"
"0.942383";"002717";"2019"
"0.954334";"002717";"2020"
"0.986295";"002721";"2013"
"0.991058";"002721";"2014"
"0.914054";"002721";"2015"
"0.846877";"002721";"2016"
"0.827629";"002721";"2017"
"0.857433";"002721";"2018"
"0.867519";"002721";"2019"
"0.96814";"002721";"2020"
"0.950534";"002722";"2013"
"0.958496";"002722";"2014"
"0.709482";"002722";"2015"
"0.741141";"002722";"2016"
"0.756347";"002722";"2017"
"0.783284";"002722";"2018"
"0.803345";"002722";"2019"
"0.800628";"002722";"2020"
"0.896205";"002723";"2013"
"0.927315";"002723";"2014"
"0.941363";"002723";"2015"
"0.946023";"002723";"2016"
"0.947232";"002723";"2017"
"0.930213";"002723";"2018"
"0.922948";"002723";"2019"
"0.937479";"002723";"2020"
"0.952558";"002724";"2014"
"0.952794";"002724";"2015"
"0.956995";"002724";"2016"
"0.961444";"002724";"2017"
"0.963853";"002724";"2018"
"0.968426";"002724";"2019"
"0.931638";"002724";"2020"
"0.835195";"002725";"2013"
"0.897841";"002725";"2014"
"0.895964";"002725";"2015"
"0.900794";"002725";"2016"
"0.910344";"002725";"2017"
"0.918501";"002725";"2018"
"0.915938";"002725";"2019"
"0.931003";"002725";"2020"
"0.980869";"002726";"2014"
"0.982932";"002726";"2015"
"0.983545";"002726";"2016"
"0.985429";"002726";"2017"
"0.969941";"002726";"2018"
"0.98235";"002726";"2019"
"0.986283";"002726";"2020"
"0.989499";"002727";"2014"
"0.866478";"002727";"2015"
"0.852964";"002727";"2016"
"0.840432";"002727";"2017"
"0.842054";"002727";"2018"
"0.855376";"002727";"2019"
"0.868672";"002727";"2020"
"0.968415";"002729";"2014"
"0.971216";"002729";"2015"
"0.966749";"002729";"2016"
"0.980454";"002729";"2017"
"0.982179";"002729";"2018"
"0.972183";"002729";"2019"
"0.971558";"002729";"2020"
"0.945207";"002730";"2014"
"0.919312";"002730";"2015"
"0.843081";"002730";"2016"
"0.825849";"002730";"2017"
"0.850711";"002730";"2018"
"0.862309";"002730";"2019"
"0.913749";"002730";"2020"
"0.949069";"002734";"2014"
"0.952094";"002734";"2015"
"0.974167";"002734";"2016"
"0.917081";"002734";"2017"
"0.928916";"002734";"2018"
"0.918152";"002734";"2019"
"0.919675";"002734";"2020"
"0.968946";"002735";"2014"
"0.955775";"002735";"2015"
"0.960121";"002735";"2016"
"0.969369";"002735";"2017"
"0.906879";"002735";"2018"
"0.914553";"002735";"2019"
"0.852133";"002735";"2020"
"0.996202";"002736";"2014"
"0.997462";"002736";"2015"
"0.996726";"002736";"2016"
"0.996831";"002736";"2017"
"0.997";"002736";"2018"
"0.997032";"002736";"2019"
"0.997767";"002736";"2020"
"0.940192";"002737";"2014"
"0.885345";"002737";"2015"
"0.897203";"002737";"2016"
"0.887891";"002737";"2017"
"0.887998";"002737";"2018"
"0.895261";"002737";"2019"
"0.905029";"002737";"2020"
"0.986348";"002739";"2014"
"0.622833";"002739";"2015"
"0.535994";"002739";"2016"
"0.537829";"002739";"2017"
"0.549516";"002739";"2018"
"0.658331";"002739";"2019"
"0.762828";"002739";"2020"
"0.99586";"002740";"2014"
"0.997833";"002740";"2015"
"0.998726";"002740";"2016"
"0.933123";"002740";"2017"
"0.935048";"002740";"2018"
"0.801042";"002740";"2019"
"0.865312";"002740";"2020"
"0.975353";"002741";"2015"
"0.978309";"002741";"2016"
"0.985737";"002741";"2017"
"0.982403";"002741";"2018"
"0.982394";"002741";"2019"
"0.991223";"002741";"2020"
"0.978303";"002745";"2014"
"0.975528";"002745";"2015"
"0.978713";"002745";"2016"
"0.981071";"002745";"2017"
"0.91581";"002745";"2018"
"0.922421";"002745";"2019"
"0.914202";"002745";"2020"
"0.953078";"002747";"2014"
"0.860283";"002747";"2015"
"0.892496";"002747";"2016"
"0.75409";"002747";"2017"
"0.771026";"002747";"2018"
"0.771361";"002747";"2019"
"0.655117";"002747";"2020"
"0.940489";"002748";"2015"
"0.949057";"002748";"2016"
"0.956115";"002748";"2017"
"0.960755";"002748";"2018"
"0.955007";"002748";"2019"
"0.957756";"002748";"2020"
"0.954437";"002750";"2014"
"0.97222";"002750";"2015"
"0.975125";"002750";"2016"
"0.976592";"002750";"2017"
"0.966641";"002750";"2018"
"0.951914";"002750";"2019"
"0.959282";"002750";"2020"
"0.408481";"002751";"2015"
"0.51638";"002751";"2016"
"0.618801";"002751";"2017"
"0.784244";"002751";"2018"
"0.965351";"002751";"2019"
"0.957448";"002751";"2020"
"0.938453";"002752";"2015"
"0.943824";"002752";"2016"
"0.908037";"002752";"2017"
"0.912522";"002752";"2018"
"0.914458";"002752";"2019"
"0.92055";"002752";"2020"
"0.999531";"002755";"2015"
"0.995859";"002755";"2016"
"0.945616";"002755";"2017"
"0.971303";"002755";"2018"
"0.976375";"002755";"2019"
"0.977702";"002755";"2020"
"0.976136";"002756";"2015"
"0.978774";"002756";"2016"
"0.983056";"002756";"2017"
"0.924519";"002756";"2018"
"0.92419";"002756";"2019"
"0.941354";"002756";"2020"
"0.935009";"002757";"2015"
"0.943803";"002757";"2016"
"0.950757";"002757";"2017"
"0.66194";"002757";"2018"
"0.695916";"002757";"2019"
"0.74562";"002757";"2020"
"0.956008";"002761";"2015"
"0.943892";"002761";"2016"
"0.949033";"002761";"2017"
"0.961263";"002761";"2018"
"0.98968";"002761";"2019"
"0.990157";"002761";"2020"
"0.990213";"002762";"2015"
"0.990086";"002762";"2016"
"0.991162";"002762";"2017"
"0.954088";"002762";"2018"
"0.954366";"002762";"2019"
"0.951859";"002762";"2020"
"0.96386";"002763";"2015"
"0.965064";"002763";"2016"
"0.969134";"002763";"2017"
"0.95194";"002763";"2018"
"0.955709";"002763";"2019"
"0.95911";"002763";"2020"
"0.94374";"002765";"2015"
"0.892396";"002765";"2016"
"0.905166";"002765";"2017"
"0.882573";"002765";"2018"
"0.751798";"002765";"2019"
"0.784948";"002765";"2020"
"1";"002769";"2015"
"0.999961";"002769";"2016"
"0.999936";"002769";"2017"
"0.999939";"002769";"2018"
"0.999562";"002769";"2019"
"0.999651";"002769";"2020"
"0.90153";"002772";"2015"
"0.932796";"002772";"2016"
"0.942861";"002772";"2017"
"0.928938";"002772";"2018"
"0.934241";"002772";"2019"
"0.939257";"002772";"2020"
"0.950329";"002774";"2017"
"0.954483";"002774";"2018"
"0.961914";"002774";"2019"
"0.917664";"002774";"2020"
"0.994543";"002781";"2015"
"0.99493";"002781";"2016"
"0.993202";"002781";"2017"
"0.991667";"002781";"2018"
"0.993169";"002781";"2019"
"0.993153";"002781";"2020"
"0.939964";"002782";"2015"
"0.945056";"002782";"2016"
"0.948965";"002782";"2017"
"0.948947";"002782";"2018"
"0.955649";"002782";"2019"
"0.973555";"002782";"2020"
"0.975051";"002785";"2015"
"0.978085";"002785";"2016"
"0.980126";"002785";"2017"
"0.981914";"002785";"2018"
"0.983047";"002785";"2019"
"0.986401";"002785";"2020"
"0.984153";"002786";"2015"
"0.985515";"002786";"2016"
"0.962521";"002786";"2017"
"0.96337";"002786";"2018"
"0.965222";"002786";"2019"
"0.966681";"002786";"2020"
"0.947021";"002787";"2015"
"0.944434";"002787";"2016"
"0.951231";"002787";"2017"
"0.869424";"002787";"2018"
"0.871655";"002787";"2019"
"0.891287";"002787";"2020"
"0.972107";"002788";"2015"
"0.974873";"002788";"2016"
"0.960759";"002788";"2017"
"0.934646";"002788";"2018"
"0.94446";"002788";"2019"
"0.95292";"002788";"2020"
"0.99543";"002789";"2015"
"0.918344";"002789";"2016"
"0.937243";"002789";"2017"
"0.943151";"002789";"2018"
"0.952178";"002789";"2019"
"0.951734";"002789";"2020"
"0.97058";"002790";"2015"
"0.983442";"002790";"2016"
"0.984576";"002790";"2017"
"0.985324";"002790";"2018"
"0.986678";"002790";"2019"
"0.984781";"002790";"2020"
"0.94544";"002791";"2015"
"0.965506";"002791";"2016"
"0.956863";"002791";"2017"
"0.961242";"002791";"2018"
"0.944995";"002791";"2019"
"0.959963";"002791";"2020"
"0.979638";"002792";"2015"
"0.972255";"002792";"2016"
"0.94764";"002792";"2017"
"0.950862";"002792";"2018"
"0.966722";"002792";"2019"
"0.971049";"002792";"2020"
"0.908398";"002793";"2016"
"0.787089";"002793";"2017"
"0.866636";"002793";"2018"
"0.953202";"002793";"2019"
"0.95399";"002793";"2020"
"0.878728";"002795";"2016"
"0.891046";"002795";"2017"
"0.892476";"002795";"2018"
"0.893776";"002795";"2019"
"0.823892";"002795";"2020"
"0.956169";"002796";"2016"
"0.959548";"002796";"2017"
"0.687997";"002796";"2018"
"0.739189";"002796";"2019"
"0.747704";"002796";"2020"
"0.991589";"002797";"2016"
"0.991749";"002797";"2017"
"0.991071";"002797";"2018"
"0.991657";"002797";"2019"
"0.992398";"002797";"2020"
"0.959948";"002799";"2016"
"0.964227";"002799";"2017"
"0.860524";"002799";"2018"
"0.844669";"002799";"2019"
"0.859311";"002799";"2020"
"0.991333";"002800";"2016"
"0.992261";"002800";"2017"
"0.992309";"002800";"2018"
"0.996724";"002800";"2019"
"0.997942";"002800";"2020"
"0.936182";"002803";"2016"
"0.958298";"002803";"2017"
"0.852375";"002803";"2018"
"0.897795";"002803";"2019"
"0.969923";"002803";"2020"
"0.95404";"002806";"2016"
"0.961751";"002806";"2017"
"0.542478";"002806";"2018"
"0.612251";"002806";"2019"
"0.658995";"002806";"2020"
"0.970345";"002808";"2016"
"0.973236";"002808";"2017"
"0.976403";"002808";"2018"
"0.851254";"002808";"2019"
"0.841553";"002808";"2020"
"0.978924";"002809";"2016"
"0.983453";"002809";"2017"
"0.985764";"002809";"2018"
"0.988329";"002809";"2019"
"0.990133";"002809";"2020"
"0.893829";"002810";"2016"
"0.914912";"002810";"2017"
"0.929228";"002810";"2018"
"0.938422";"002810";"2019"
"0.923914";"002810";"2020"
"0.978309";"002811";"2016"
"0.987767";"002811";"2017"
"0.989002";"002811";"2018"
"0.990557";"002811";"2019"
"0.990658";"002811";"2020"
"0.962007";"002812";"2016"
"0.965636";"002812";"2017"
"0.961205";"002812";"2018"
"0.971876";"002812";"2019"
"0.952259";"002812";"2020"
"0.976007";"002813";"2016"
"0.982411";"002813";"2017"
"0.999172";"002813";"2018"
"0.999554";"002813";"2019"
"0.999818";"002813";"2020"
"0.980565";"002815";"2016"
"0.946385";"002815";"2017"
"0.944846";"002815";"2018"
"0.947864";"002815";"2019"
"0.957406";"002815";"2020"
"0.790317";"002818";"2016"
"0.797247";"002818";"2017"
"0.756167";"002818";"2018"
"0.773862";"002818";"2019"
"0.802946";"002818";"2020"
"0.997484";"002819";"2016"
"0.99742";"002819";"2017"
"0.998613";"002819";"2018"
"0.996859";"002819";"2019"
"0.996695";"002819";"2020"
"0.973681";"002821";"2016"
"0.974707";"002821";"2017"
"0.963088";"002821";"2018"
"0.967594";"002821";"2019"
"0.954055";"002821";"2020"
"0.984534";"002822";"2016"
"0.982087";"002822";"2017"
"0.943851";"002822";"2018"
"0.949915";"002822";"2019"
"0.941907";"002822";"2020"
"0.952396";"002823";"2016"
"0.949124";"002823";"2017"
"0.922659";"002823";"2018"
"0.920679";"002823";"2019"
"0.951358";"002823";"2020"
"0.910718";"002824";"2016"
"0.935797";"002824";"2017"
"0.932786";"002824";"2018"
"0.946364";"002824";"2019"
"0.951597";"002824";"2020"
"0.948305";"002825";"2016"
"0.950248";"002825";"2017"
"0.952535";"002825";"2018"
"0.887125";"002825";"2019"
"0.902873";"002825";"2020"
"0.949049";"002826";"2016"
"0.956536";"002826";"2017"
"0.951485";"002826";"2018"
"0.952086";"002826";"2019"
"0.945819";"002826";"2020"
"0.987964";"002828";"2016"
"0.990647";"002828";"2017"
"0.986598";"002828";"2018"
"0.98944";"002828";"2019"
"0.993433";"002828";"2020"
"0.967636";"002831";"2016"
"0.973205";"002831";"2017"
"0.94748";"002831";"2018"
"0.949145";"002831";"2019"
"0.94578";"002831";"2020"
"0.962133";"002833";"2016"
"0.968697";"002833";"2017"
"0.894882";"002833";"2018"
"0.899506";"002833";"2019"
"0.931873";"002833";"2020"
"0.985705";"002835";"2016"
"0.984534";"002835";"2017"
"0.985919";"002835";"2018"
"0.987534";"002835";"2019"
"0.988728";"002835";"2020"
"0.968274";"002836";"2016"
"0.974721";"002836";"2017"
"0.975575";"002836";"2018"
"0.79758";"002836";"2019"
"0.978539";"002836";"2020"
"0.991893";"002837";"2016"
"0.993512";"002837";"2017"
"0.874018";"002837";"2018"
"0.88704";"002837";"2019"
"0.907835";"002837";"2020"
"0.949836";"002838";"2016"
"0.934557";"002838";"2017"
"0.921042";"002838";"2018"
"0.922294";"002838";"2019"
"0.952946";"002838";"2020"
"0.873306";"002840";"2016"
"0.877703";"002840";"2017"
"0.887743";"002840";"2018"
"0.912853";"002840";"2019"
"0.937882";"002840";"2020"
"0.964673";"002841";"2016"
"0.974148";"002841";"2017"
"0.96385";"002841";"2018"
"0.962372";"002841";"2019"
"0.967839";"002841";"2020"
"0.975715";"002843";"2016"
"0.984268";"002843";"2017"
"0.987206";"002843";"2018"
"0.986941";"002843";"2019"
"0.987396";"002843";"2020"
"0.996814";"002845";"2016"
"0.99764";"002845";"2017"
"0.998022";"002845";"2018"
"0.996701";"002845";"2019"
"0.997466";"002845";"2020"
"0.977428";"002846";"2017"
"0.888926";"002846";"2018"
"0.917729";"002846";"2019"
"0.917158";"002846";"2020"
"0.919833";"002847";"2016"
"0.919017";"002847";"2017"
"0.919954";"002847";"2018"
"0.916737";"002847";"2019"
"0.922221";"002847";"2020"
"0.984604";"002848";"2016"
"0.986934";"002848";"2017"
"0.985656";"002848";"2018"
"0.984893";"002848";"2019"
"0.969871";"002848";"2020"
"0.962374";"002850";"2017"
"0.952502";"002850";"2018"
"0.95595";"002850";"2019"
"0.970344";"002850";"2020"
"0.945484";"002851";"2017"
"0.963686";"002851";"2018"
"0.954708";"002851";"2019"
"0.94842";"002851";"2020"
"0.927778";"002853";"2017"
"0.934471";"002853";"2018"
"0.949399";"002853";"2019"
"0.940166";"002853";"2020"
"0.983628";"002855";"2017"
"0.942524";"002855";"2018"
"0.947562";"002855";"2019"
"0.947699";"002855";"2020"
"0.961202";"002858";"2017"
"0.923575";"002858";"2018"
"0.771767";"002858";"2019"
"0.737107";"002858";"2020"
"0.948693";"002861";"2017"
"0.891593";"002861";"2018"
"0.872699";"002861";"2019"
"0.90015";"002861";"2020"
"0.942808";"002862";"2017"
"0.921755";"002862";"2018"
"0.928333";"002862";"2019"
"0.932718";"002862";"2020"
"0.950886";"002863";"2017"
"0.950555";"002863";"2018"
"0.949677";"002863";"2019"
"0.953149";"002863";"2020"
"0.97823";"002866";"2017"
"0.924798";"002866";"2018"
"0.945456";"002866";"2019"
"0.969896";"002866";"2020"
"0.965191";"002867";"2017"
"0.92298";"002867";"2018"
"0.926518";"002867";"2019"
"0.935881";"002867";"2020"
"0.981832";"002868";"2017"
"0.958068";"002868";"2018"
"0.966515";"002868";"2019"
"0.956731";"002868";"2020"
"0.973702";"002869";"2017"
"0.974458";"002869";"2018"
"0.991313";"002869";"2019"
"0.988367";"002869";"2020"
"0.948841";"002870";"2017"
"0.955357";"002870";"2018"
"0.95094";"002870";"2019"
"0.718495";"002870";"2020"
"0.941244";"002871";"2017"
"0.95151";"002871";"2018"
"0.95324";"002871";"2019"
"0.959258";"002871";"2020"
"0.997255";"002878";"2017"
"0.813632";"002878";"2018"
"0.859582";"002878";"2019"
"0.872266";"002878";"2020"
"0.998811";"002881";"2017"
"0.999143";"002881";"2018"
"0.972871";"002881";"2019"
"0.968729";"002881";"2020"
"0.966929";"002882";"2017"
"0.976612";"002882";"2018"
"0.978527";"002882";"2019"
"0.981325";"002882";"2020"
"0.972453";"002883";"2017"
"0.976518";"002883";"2018"
"0.98239";"002883";"2019"
"0.944983";"002883";"2020"
"0.994373";"002884";"2017"
"0.995053";"002884";"2018"
"0.99568";"002884";"2019"
"0.9971";"002884";"2020"
"0.98553";"002885";"2017"
"0.984367";"002885";"2018"
"0.982634";"002885";"2019"
"0.984192";"002885";"2020"
"0.955374";"002886";"2017"
"0.96145";"002886";"2018"
"0.9238";"002886";"2019"
"0.893191";"002886";"2020"
"0.985708";"002888";"2017"
"0.986941";"002888";"2018"
"0.988193";"002888";"2019"
"0.989778";"002888";"2020"
"0.990788";"002889";"2017"
"0.992199";"002889";"2018"
"0.99317";"002889";"2019"
"0.989725";"002889";"2020"
"0.964082";"002891";"2017"
"0.917671";"002891";"2018"
"0.933285";"002891";"2019"
"0.944229";"002891";"2020"
"0.960388";"002895";"2017"
"0.955717";"002895";"2018"
"0.933831";"002895";"2019"
"0.952955";"002895";"2020"
"0.957174";"002896";"2017"
"0.96514";"002896";"2018"
"0.966256";"002896";"2019"
"0.967586";"002896";"2020"
"0.951586";"002897";"2017"
"0.956102";"002897";"2018"
"0.86321";"002897";"2019"
"0.881405";"002897";"2020"
"0.968214";"002899";"2017"
"0.926568";"002899";"2018"
"0.926551";"002899";"2019"
"0.932215";"002899";"2020"
"0.961187";"002901";"2017"
"0.970932";"002901";"2018"
"0.979484";"002901";"2019"
"0.947315";"002901";"2020"
"0.978644";"002902";"2017"
"0.973935";"002902";"2018"
"0.976168";"002902";"2019"
"0.971557";"002902";"2020"
"0.994841";"002905";"2017"
"0.991384";"002905";"2018"
"0.991752";"002905";"2019"
"0.991382";"002905";"2020"
"0.982386";"002906";"2017"
"0.97922";"002906";"2018"
"0.979676";"002906";"2019"
"0.979744";"002906";"2020"
"0.914162";"002907";"2017"
"0.937615";"002907";"2018"
"0.962868";"002907";"2019"
"0.968935";"002907";"2020"
"0.939247";"002911";"2017"
"0.942426";"002911";"2018"
"0.944606";"002911";"2019"
"0.954455";"002911";"2020"
"0.982927";"002912";"2017"
"0.986503";"002912";"2018"
"0.986873";"002912";"2019"
"0.987825";"002912";"2020"
"0.996351";"002913";"2017"
"0.99644";"002913";"2018"
"0.972964";"002913";"2019"
"0.963321";"002913";"2020"
"0.961375";"002916";"2017"
"0.966608";"002916";"2018"
"0.975708";"002916";"2019"
"0.977014";"002916";"2020"
"0.970407";"002917";"2017"
"0.940962";"002917";"2018"
"0.946954";"002917";"2019"
"0.946792";"002917";"2020"
"0.974534";"002920";"2017"
"0.972049";"002920";"2018"
"0.958204";"002920";"2019"
"0.95237";"002920";"2020"
"0.966198";"002921";"2017"
"0.940606";"002921";"2018"
"0.944731";"002921";"2019"
"0.955181";"002921";"2020"
"0.972308";"002922";"2017"
"0.964601";"002922";"2018"
"0.95279";"002922";"2019"
"0.94988";"002922";"2020"
"0.98331";"002925";"2017"
"0.948669";"002925";"2018"
"0.948412";"002925";"2019"
"0.960097";"002925";"2020"
"0.987791";"002928";"2018"
"0.98598";"002928";"2019"
"0.983821";"002928";"2020"
"0.996699";"002929";"2018"
"0.97813";"002929";"2019"
"0.971291";"002929";"2020"
"0.728159";"002930";"2018"
"0.745428";"002930";"2019"
"0.812911";"002930";"2020"
"0.963694";"002931";"2018"
"0.889882";"002931";"2019"
"0.911162";"002931";"2020"
"0.974586";"002937";"2018"
"0.958869";"002937";"2019"
"0.952584";"002937";"2020"
"0.93507";"002938";"2018"
"0.939594";"002938";"2019"
"0.945598";"002938";"2020"
"0.97402";"002941";"2018"
"0.954086";"002941";"2019"
"0.982597";"002941";"2020"
"0.920562";"002946";"2018"
"0.936756";"002946";"2019"
"0.81242";"002946";"2020"
"0.979387";"002947";"2018"
"0.990569";"002947";"2019"
"0.941147";"002947";"2020"
"0.935361";"002949";"2018"
"0.956451";"002949";"2019"
"0.927277";"002949";"2020"
"0.936278";"002950";"2018"
"0.948908";"002950";"2019"
"0.954792";"002950";"2020"
"0.982036";"002952";"2019"
"0.983746";"002952";"2020"
"0.944122";"002953";"2019"
"0.954921";"002953";"2020"
"0.977492";"002955";"2019"
"0.977013";"002955";"2020"
"0.985911";"002956";"2019"
"0.9866";"002956";"2020"
"0.975974";"002957";"2019"
"0.977858";"002957";"2020"
"0.920675";"002959";"2019"
"0.947133";"002959";"2020"
"0.984906";"002960";"2019"
"0.979043";"002960";"2020"
"0.971617";"002961";"2019"
"0.983876";"002961";"2020"
"0.947346";"002965";"2019"
"0.963216";"002965";"2020"
"0.948628";"002969";"2019"
"0.947016";"002969";"2020"
"0.990405";"002970";"2019"
"0.973517";"002970";"2020"
"0.997179";"002972";"2019"
"0.997671";"002972";"2020"
"0.936022";"002975";"2019"
"0.971396";"002975";"2020"
"0.95446";"002976";"2019"
"0.966151";"002976";"2020"
"0.986392";"002979";"2020"
"0.995893";"002980";"2020"
"0.944315";"002981";"2020"
"0.980487";"002984";"2020"
"0.98564";"002990";"2020"
"0.984204";"002993";"2020"
"0.952242";"002999";"2020"
"0.973206";"003000";"2020"
"0.88644";"003002";"2020"
"0.938299";"003003";"2020"
"0.95404";"003006";"2020"
"0.997858";"003007";"2020"
"0.984407";"003010";"2020"
"0.967932";"003011";"2020"
"0.974336";"003016";"2020"
"0.996694";"003019";"2020"
"0.987535";"003021";"2020"
"0.965736";"003023";"2020"
"0.972445";"003042";"2020"
"0.9534";"300001";"2009"
"0.959269";"300001";"2010"
"0.947585";"300001";"2011"
"0.95188";"300001";"2012"
"0.953492";"300001";"2013"
"0.938855";"300001";"2014"
"0.930136";"300001";"2015"
"0.960145";"300001";"2016"
"0.959214";"300001";"2017"
"0.927147";"300001";"2018"
