"ts_code";"bigdata_num";"data_warehouse";"cloud_computing";"information_assets";"digitization";"ann_date";"year"
"600522";"5";"0";"2";"0";"12";"2019";"2019"
"603026";"0";"0";"0";"0";"0";"2017";"2017"
"600523";"0";"0";"0";"0";"0";"2009";"2009"
"600523";"0";"0";"0";"0";"0";"2010";"2010"
"600523";"0";"0";"0";"0";"0";"2011";"2011"
"600720";"0";"0";"0";"0";"0";"2018";"2018"
"002642";"29";"0";"24";"0";"3";"2014";"2014"
"603026";"0";"0";"0";"0";"0";"2018";"2018"
"600720";"0";"0";"0";"0";"0";"2019";"2019"
"002642";"65";"1";"41";"0";"1";"2015";"2015"
"603026";"0";"0";"0";"0";"0";"2019";"2019"
"603027";"0";"0";"0";"0";"0";"2016";"2016"
"002642";"51";"1";"49";"0";"12";"2019";"2019"
"603027";"0";"0";"0";"0";"0";"2017";"2017"
"603027";"0";"0";"0";"0";"1";"2018";"2018"
"002643";"0";"0";"0";"0";"0";"2012";"2012"
"002643";"0";"0";"0";"0";"0";"2013";"2013"
"603027";"0";"0";"0";"0";"0";"2019";"2019"
"600722";"0";"0";"0";"0";"0";"2009";"2009"
"002643";"0";"0";"0";"0";"0";"2016";"2016"
"002644";"0";"0";"0";"0";"0";"2011";"2011"
"002645";"0";"0";"0";"0";"0";"2013";"2013"
"600722";"0";"0";"0";"0";"0";"2010";"2010"
"600722";"0";"0";"0";"0";"0";"2011";"2011"
"600722";"0";"0";"0";"0";"0";"2012";"2012"
"600722";"0";"0";"0";"0";"0";"2014";"2014"
"600722";"0";"0";"0";"0";"0";"2016";"2016"
"603028";"0";"0";"0";"0";"0";"2016";"2016"
"603028";"0";"0";"0";"0";"0";"2017";"2017"
"002646";"0";"0";"0";"0";"0";"2011";"2011"
"600722";"0";"0";"0";"0";"0";"2017";"2017"
"600722";"0";"0";"0";"0";"0";"2019";"2019"
"002646";"0";"0";"0";"0";"0";"2012";"2012"
"002648";"0";"0";"0";"0";"0";"2013";"2013"
"002648";"0";"0";"0";"0";"0";"2016";"2016"
"600724";"0";"0";"0";"0";"0";"2010";"2010"
"002648";"0";"0";"0";"0";"0";"2018";"2018"
"603028";"0";"0";"0";"0";"0";"2018";"2018"
"600523";"0";"0";"0";"0";"0";"2012";"2012"
"600724";"0";"0";"0";"0";"0";"2012";"2012"
"603028";"0";"0";"0";"0";"0";"2019";"2019"
"603028";"0";"0";"0";"0";"0";"2020";"2020"
"603029";"0";"0";"0";"0";"0";"2016";"2016"
"600724";"0";"0";"0";"0";"0";"2013";"2013"
"600724";"0";"0";"0";"0";"0";"2014";"2014"
"600724";"0";"0";"0";"0";"0";"2015";"2015"
"600724";"0";"0";"0";"0";"0";"2016";"2016"
"600724";"0";"0";"0";"0";"0";"2017";"2017"
"002650";"0";"0";"0";"0";"0";"2011";"2011"
"600724";"0";"0";"0";"0";"0";"2018";"2018"
"002650";"0";"0";"0";"0";"0";"2012";"2012"
"600724";"0";"0";"0";"0";"0";"2019";"2019"
"600725";"0";"0";"0";"0";"0";"2009";"2009"
"603029";"0";"0";"0";"0";"0";"2017";"2017"
"600725";"0";"0";"0";"0";"0";"2010";"2010"
"002650";"0";"0";"0";"0";"0";"2015";"2015"
"600725";"0";"0";"0";"0";"0";"2011";"2011"
"603029";"0";"0";"0";"0";"0";"2018";"2018"
"603029";"1";"0";"0";"0";"0";"2019";"2019"
"600725";"0";"0";"0";"0";"0";"2012";"2012"
"002651";"0";"0";"0";"0";"0";"2012";"2012"
"603030";"0";"0";"0";"0";"0";"2017";"2017"
"603030";"1";"0";"1";"0";"6";"2020";"2020"
"600725";"0";"0";"0";"0";"0";"2013";"2013"
"600725";"0";"0";"0";"0";"0";"2014";"2014"
"002651";"0";"0";"0";"0";"0";"2016";"2016"
"603031";"0";"0";"0";"0";"0";"2016";"2016"
"002651";"0";"0";"0";"0";"0";"2017";"2017"
"600725";"0";"0";"0";"0";"0";"2015";"2015"
"603031";"0";"0";"0";"0";"0";"2017";"2017"
"600725";"0";"0";"0";"0";"0";"2016";"2016"
"600725";"0";"0";"0";"0";"0";"2017";"2017"
"600725";"0";"0";"0";"0";"0";"2019";"2019"
"600726";"0";"0";"0";"0";"0";"2009";"2009"
"600726";"0";"0";"0";"0";"0";"2010";"2010"
"600726";"0";"0";"0";"0";"0";"2011";"2011"
"002652";"0";"0";"0";"0";"0";"2018";"2018"
"002653";"0";"0";"0";"0";"0";"2013";"2013"
"002655";"0";"0";"0";"0";"0";"2018";"2018"
"603031";"0";"0";"0";"0";"0";"2018";"2018"
"002655";"0";"0";"0";"0";"0";"2019";"2019"
"603031";"0";"0";"0";"0";"0";"2019";"2019"
"600523";"0";"0";"0";"0";"0";"2013";"2013"
"600523";"0";"0";"0";"0";"0";"2014";"2014"
"603033";"0";"0";"0";"0";"0";"2016";"2016"
"002657";"9";"0";"5";"0";"0";"2015";"2015"
"002658";"0";"0";"0";"0";"0";"2013";"2013"
"002658";"1";"0";"1";"0";"0";"2017";"2017"
"603033";"0";"0";"0";"0";"0";"2018";"2018"
"600523";"0";"0";"0";"0";"0";"2015";"2015"
"600523";"0";"0";"0";"0";"0";"2016";"2016"
"600726";"0";"0";"0";"0";"0";"2012";"2012"
"002658";"11";"0";"2";"0";"0";"2018";"2018"
"603033";"0";"0";"0";"0";"0";"2019";"2019"
"600523";"0";"0";"0";"0";"0";"2017";"2017"
"600523";"0";"0";"0";"0";"0";"2018";"2018"
"603035";"0";"0";"0";"0";"0";"2016";"2016"
"002659";"0";"0";"0";"0";"0";"2013";"2013"
"002661";"0";"0";"0";"0";"0";"2016";"2016"
"603035";"0";"0";"0";"0";"0";"2017";"2017"
"002662";"0";"0";"0";"0";"0";"2012";"2012"
"600523";"0";"0";"0";"0";"0";"2019";"2019"
"002663";"0";"0";"0";"0";"0";"2013";"2013"
"600525";"0";"0";"0";"0";"0";"2009";"2009"
"603035";"0";"0";"0";"0";"0";"2018";"2018"
"600525";"0";"0";"0";"0";"0";"2010";"2010"
"600525";"0";"0";"0";"0";"0";"2011";"2011"
"600525";"0";"0";"0";"0";"0";"2012";"2012"
"002665";"0";"0";"0";"0";"0";"2016";"2016"
"002666";"0";"0";"0";"0";"0";"2012";"2012"
"002666";"0";"0";"0";"0";"0";"2013";"2013"
"603035";"0";"0";"0";"0";"0";"2019";"2019"
"600726";"0";"0";"0";"0";"0";"2013";"2013"
"002666";"0";"0";"0";"0";"0";"2015";"2015"
"603036";"0";"0";"0";"0";"0";"2016";"2016"
"600726";"0";"0";"0";"0";"0";"2014";"2014"
"603036";"0";"0";"0";"0";"0";"2017";"2017"
"603036";"0";"0";"0";"0";"0";"2018";"2018"
"603036";"0";"0";"0";"0";"0";"2019";"2019"
"002666";"0";"0";"0";"0";"0";"2016";"2016"
"002667";"0";"0";"0";"0";"0";"2018";"2018"
"002667";"0";"0";"0";"0";"0";"2019";"2019"
"002669";"0";"0";"0";"0";"0";"2015";"2015"
"600726";"0";"0";"0";"0";"0";"2015";"2015"
"603036";"0";"0";"0";"0";"0";"2020";"2020"
"603037";"0";"0";"0";"0";"0";"2016";"2016"
"002670";"4";"0";"4";"0";"1";"2016";"2016"
"002670";"0";"0";"0";"0";"0";"2017";"2017"
"600726";"0";"0";"0";"0";"0";"2016";"2016"
"002671";"0";"0";"0";"0";"0";"2012";"2012"
"600726";"0";"0";"0";"0";"0";"2017";"2017"
"600726";"0";"0";"0";"0";"0";"2018";"2018"
"600726";"0";"0";"0";"0";"0";"2019";"2019"
"600727";"0";"0";"0";"0";"0";"2009";"2009"
"603037";"0";"0";"0";"0";"0";"2017";"2017"
"600525";"0";"0";"0";"0";"0";"2013";"2013"
"600727";"0";"0";"0";"0";"0";"2010";"2010"
"600525";"0";"0";"0";"0";"0";"2015";"2015"
"600727";"0";"0";"0";"0";"0";"2012";"2012"
"600727";"0";"0";"0";"0";"0";"2014";"2014"
"002671";"0";"0";"0";"0";"0";"2014";"2014"
"002671";"0";"0";"0";"0";"0";"2016";"2016"
"603037";"0";"0";"0";"0";"0";"2018";"2018"
"600727";"0";"0";"0";"0";"0";"2015";"2015"
"603037";"0";"0";"0";"0";"0";"2019";"2019"
"603037";"0";"0";"0";"0";"0";"2020";"2020"
"600727";"0";"0";"0";"0";"0";"2016";"2016"
"600727";"0";"0";"0";"0";"0";"2017";"2017"
"603038";"0";"0";"0";"0";"0";"2016";"2016"
"603038";"0";"0";"0";"0";"0";"2017";"2017"
"603038";"0";"0";"0";"0";"0";"2018";"2018"
"600525";"0";"0";"0";"0";"0";"2019";"2019"
"002671";"0";"0";"0";"0";"0";"2019";"2019"
"002672";"0";"0";"0";"0";"0";"2014";"2014"
"600526";"0";"0";"0";"0";"0";"2009";"2009"
"600526";"0";"0";"0";"0";"1";"2010";"2010"
"600526";"0";"0";"0";"0";"0";"2011";"2011"
"600526";"0";"0";"0";"0";"0";"2012";"2012"
"600727";"0";"0";"0";"0";"0";"2018";"2018"
"600727";"0";"0";"0";"0";"0";"2019";"2019"
"600728";"0";"0";"1";"0";"0";"2009";"2009"
"600728";"0";"0";"5";"0";"0";"2010";"2010"
"603038";"0";"0";"0";"0";"0";"2019";"2019"
"600728";"1";"0";"32";"0";"1";"2011";"2011"
"600728";"0";"0";"1";"0";"0";"2013";"2013"
"600526";"0";"0";"0";"0";"0";"2013";"2013"
"600526";"0";"0";"0";"0";"0";"2014";"2014"
"600526";"0";"0";"0";"0";"0";"2016";"2016"
"600526";"0";"0";"0";"0";"0";"2018";"2018"
"600526";"0";"0";"0";"0";"0";"2019";"2019"
"600527";"0";"0";"0";"0";"0";"2009";"2009"
"600527";"0";"0";"0";"0";"0";"2010";"2010"
"600527";"0";"0";"0";"0";"0";"2011";"2011"
"603039";"0";"0";"0";"0";"0";"2016";"2016"
"603039";"0";"0";"7";"0";"0";"2017";"2017"
"002672";"0";"0";"0";"0";"0";"2016";"2016"
"600728";"0";"0";"0";"0";"0";"2015";"2015"
"600527";"0";"0";"0";"0";"0";"2012";"2012"
"600527";"0";"0";"0";"0";"0";"2013";"2013"
"603039";"0";"0";"0";"0";"0";"2018";"2018"
"600527";"0";"0";"0";"0";"0";"2014";"2014"
"600527";"0";"0";"0";"0";"0";"2015";"2015"
"600527";"0";"0";"0";"0";"0";"2016";"2016"
"600728";"0";"0";"0";"0";"0";"2018";"2018"
"600728";"1";"0";"5";"0";"6";"2019";"2019"
"600729";"0";"0";"0";"0";"0";"2009";"2009"
"002672";"0";"0";"0";"0";"0";"2017";"2017"
"600729";"0";"0";"0";"0";"0";"2010";"2010"
"603039";"0";"0";"0";"0";"0";"2019";"2019"
"603040";"0";"0";"0";"0";"0";"2016";"2016"
"600527";"0";"0";"0";"0";"0";"2017";"2017"
"603040";"0";"0";"0";"0";"0";"2017";"2017"
"600729";"0";"0";"0";"0";"0";"2011";"2011"
"600729";"0";"0";"0";"0";"0";"2013";"2013"
"600527";"0";"0";"0";"0";"0";"2018";"2018"
"603040";"0";"0";"0";"0";"0";"2018";"2018"
"600729";"0";"0";"0";"0";"0";"2015";"2015"
"600527";"0";"0";"0";"0";"0";"2019";"2019"
"002673";"0";"0";"0";"0";"0";"2019";"2019"
"600528";"0";"0";"0";"0";"0";"2009";"2009"
"603040";"0";"0";"0";"0";"0";"2019";"2019"
"600528";"0";"0";"0";"0";"0";"2010";"2010"
"600528";"0";"0";"0";"0";"0";"2011";"2011"
"600528";"0";"0";"0";"0";"0";"2012";"2012"
"600729";"0";"0";"0";"0";"0";"2016";"2016"
"002674";"0";"0";"0";"0";"0";"2013";"2013"
"002674";"0";"0";"0";"0";"0";"2016";"2016"
"603041";"0";"0";"0";"0";"0";"2017";"2017"
"600729";"0";"0";"0";"0";"0";"2017";"2017"
"600729";"0";"0";"0";"0";"0";"2018";"2018"
"600729";"0";"0";"0";"0";"0";"2019";"2019"
"600528";"0";"0";"0";"0";"0";"2014";"2014"
"600528";"0";"0";"0";"0";"0";"2015";"2015"
"002674";"0";"0";"0";"0";"0";"2017";"2017"
"603041";"0";"0";"0";"0";"0";"2018";"2018"
"002675";"0";"0";"0";"0";"0";"2013";"2013"
"002675";"0";"0";"0";"0";"0";"2019";"2019"
"600730";"0";"0";"0";"0";"0";"2009";"2009"
"600730";"0";"0";"0";"0";"0";"2010";"2010"
"600730";"0";"0";"0";"0";"0";"2011";"2011"
"002676";"0";"0";"0";"0";"2";"2012";"2012"
"002676";"0";"0";"0";"0";"0";"2013";"2013"
"600730";"0";"0";"0";"0";"0";"2012";"2012"
"600730";"0";"0";"0";"0";"0";"2013";"2013"
"603041";"0";"0";"0";"0";"0";"2019";"2019"
"600528";"0";"0";"0";"0";"0";"2016";"2016"
"600528";"0";"0";"0";"0";"0";"2017";"2017"
"600528";"0";"0";"0";"0";"0";"2018";"2018"
"600528";"1";"0";"1";"0";"0";"2019";"2019"
"002676";"0";"0";"0";"0";"2";"2015";"2015"
"002676";"0";"0";"0";"0";"0";"2016";"2016"
"600529";"0";"0";"0";"0";"0";"2009";"2009"
"600529";"0";"0";"0";"0";"0";"2010";"2010"
"600730";"0";"0";"0";"0";"0";"2014";"2014"
"600730";"0";"0";"0";"0";"0";"2016";"2016"
"600730";"0";"0";"0";"0";"0";"2017";"2017"
"600529";"0";"0";"0";"0";"0";"2011";"2011"
"600730";"0";"0";"1";"0";"0";"2018";"2018"
"600730";"6";"0";"1";"0";"0";"2019";"2019"
"603042";"0";"0";"0";"0";"0";"2017";"2017"
"600529";"0";"0";"0";"0";"0";"2012";"2012"
"600731";"0";"0";"0";"0";"0";"2009";"2009"
"600731";"0";"0";"0";"0";"0";"2010";"2010"
"600731";"0";"0";"0";"0";"0";"2011";"2011"
"600731";"0";"0";"0";"0";"0";"2012";"2012"
"600529";"0";"0";"0";"0";"0";"2013";"2013"
"600529";"0";"0";"0";"0";"0";"2015";"2015"
"002676";"0";"0";"0";"0";"4";"2019";"2019"
"002677";"0";"0";"0";"0";"0";"2012";"2012"
"600731";"0";"0";"0";"0";"0";"2013";"2013"
"600529";"0";"0";"0";"0";"0";"2018";"2018"
"603042";"0";"0";"0";"0";"0";"2018";"2018"
"002677";"0";"0";"0";"0";"0";"2013";"2013"
"002679";"0";"0";"0";"0";"0";"2012";"2012"
"002679";"0";"0";"0";"0";"0";"2014";"2014"
"002682";"0";"0";"0";"0";"0";"2012";"2012"
"600529";"0";"0";"0";"0";"0";"2019";"2019"
"600731";"0";"0";"0";"0";"0";"2014";"2014"
"600530";"0";"0";"0";"0";"0";"2009";"2009"
"603042";"0";"0";"0";"0";"0";"2019";"2019"
"603043";"1";"0";"0";"0";"0";"2017";"2017"
"600530";"0";"0";"0";"0";"0";"2010";"2010"
"600530";"0";"0";"0";"0";"0";"2012";"2012"
"002686";"0";"0";"0";"0";"0";"2016";"2016"
"002688";"0";"0";"0";"0";"0";"2014";"2014"
"002694";"0";"0";"0";"0";"0";"2012";"2012"
"600731";"0";"0";"0";"0";"0";"2015";"2015"
"002695";"0";"0";"0";"0";"0";"2012";"2012"
"603043";"0";"0";"0";"0";"0";"2018";"2018"
"603043";"0";"0";"0";"0";"0";"2019";"2019"
"600530";"0";"0";"0";"0";"0";"2013";"2013"
"600530";"0";"0";"0";"0";"0";"2014";"2014"
"600530";"0";"0";"0";"0";"0";"2015";"2015"
"002695";"0";"0";"0";"0";"0";"2015";"2015"
"600530";"0";"0";"0";"0";"0";"2017";"2017"
"600731";"0";"0";"0";"0";"0";"2016";"2016"
"603043";"0";"0";"0";"0";"0";"2020";"2020"
"002695";"0";"0";"0";"0";"0";"2016";"2016"
"600530";"0";"0";"0";"0";"0";"2018";"2018"
"600531";"0";"0";"0";"0";"0";"2009";"2009"
"600531";"0";"0";"0";"0";"0";"2010";"2010"
"600731";"0";"0";"0";"0";"0";"2017";"2017"
"600731";"0";"0";"0";"0";"0";"2019";"2019"
"600531";"0";"0";"0";"0";"0";"2011";"2011"
"600732";"0";"0";"0";"0";"0";"2009";"2009"
"603045";"0";"0";"0";"0";"0";"2019";"2019"
"603045";"0";"0";"0";"0";"0";"2020";"2020"
"603045";"0";"0";"0";"0";"0";"2018";"2018"
"600732";"0";"0";"0";"0";"0";"2010";"2010"
"600732";"0";"0";"0";"0";"0";"2011";"2011"
"002696";"0";"0";"0";"0";"0";"2017";"2017"
"600732";"0";"0";"0";"0";"0";"2012";"2012"
"600531";"0";"0";"0";"0";"0";"2012";"2012"
"600531";"0";"0";"0";"0";"0";"2013";"2013"
"600732";"0";"0";"0";"0";"0";"2013";"2013"
"603050";"0";"0";"0";"0";"0";"2017";"2017"
"603050";"0";"0";"0";"0";"0";"2018";"2018"
"600732";"0";"0";"0";"0";"0";"2014";"2014"
"603050";"0";"0";"0";"0";"0";"2019";"2019"
"603053";"0";"0";"0";"0";"0";"2019";"2019"
"603056";"0";"0";"0";"0";"0";"2017";"2017"
"600732";"0";"0";"0";"0";"0";"2015";"2015"
"002696";"0";"0";"0";"0";"0";"2018";"2018"
"600531";"0";"0";"0";"0";"0";"2015";"2015"
"600531";"0";"0";"0";"0";"0";"2017";"2017"
"603056";"0";"0";"0";"0";"0";"2018";"2018"
"600732";"0";"0";"0";"0";"0";"2017";"2017"
"600531";"0";"0";"0";"0";"0";"2018";"2018"
"002696";"0";"0";"0";"0";"0";"2019";"2019"
"002696";"0";"0";"0";"0";"0";"2014";"2014"
"603056";"0";"0";"0";"0";"0";"2019";"2019"
"603056";"0";"0";"1";"0";"0";"2020";"2020"
"603058";"0";"0";"0";"0";"0";"2016";"2016"
"600732";"0";"0";"0";"0";"2";"2019";"2019"
"600733";"0";"0";"0";"0";"0";"2009";"2009"
"600733";"0";"0";"0";"0";"0";"2010";"2010"
"600733";"0";"0";"0";"0";"0";"2011";"2011"
"600733";"0";"0";"0";"0";"0";"2012";"2012"
"002702";"0";"0";"0";"0";"0";"2012";"2012"
"603058";"0";"0";"0";"0";"0";"2017";"2017"
"600531";"0";"0";"0";"0";"0";"2019";"2019"
"002702";"0";"0";"0";"0";"0";"2018";"2018"
"002703";"0";"0";"0";"0";"0";"2015";"2015"
"002703";"0";"0";"0";"0";"0";"2016";"2016"
"600532";"0";"0";"0";"0";"0";"2009";"2009"
"600733";"0";"0";"0";"0";"0";"2014";"2014"
"603058";"0";"0";"0";"0";"0";"2018";"2018"
"603058";"0";"0";"0";"0";"0";"2019";"2019"
"600532";"0";"0";"0";"0";"0";"2010";"2010"
"002705";"0";"0";"0";"0";"0";"2013";"2013"
"600532";"0";"0";"0";"0";"0";"2011";"2011"
"600733";"0";"0";"0";"0";"0";"2016";"2016"
"002706";"0";"0";"0";"0";"0";"2015";"2015"
"603059";"0";"0";"0";"0";"0";"2018";"2018"
"600733";"0";"0";"0";"0";"0";"2018";"2018"
"600733";"0";"0";"0";"0";"0";"2019";"2019"
"002713";"0";"0";"0";"0";"1";"2014";"2014"
"002713";"0";"0";"0";"0";"0";"2016";"2016"
"603059";"0";"0";"0";"0";"0";"2019";"2019"
"603060";"0";"0";"0";"0";"0";"2016";"2016"
"603060";"1";"0";"0";"0";"0";"2017";"2017"
"002713";"2";"0";"0";"0";"15";"2017";"2017"
"603060";"0";"0";"0";"0";"0";"2018";"2018"
"600735";"0";"0";"0";"0";"0";"2009";"2009"
"600532";"0";"0";"0";"0";"1";"2012";"2012"
"600532";"0";"0";"0";"0";"0";"2013";"2013"
"600532";"0";"0";"0";"0";"0";"2014";"2014"
"002713";"3";"0";"0";"0";"26";"2018";"2018"
"600735";"0";"0";"0";"0";"0";"2010";"2010"
"603060";"0";"0";"0";"0";"0";"2019";"2019"
"600735";"0";"0";"0";"0";"0";"2011";"2011"
"600735";"0";"0";"0";"0";"0";"2012";"2012"
"600735";"0";"0";"0";"0";"0";"2013";"2013"
"600532";"0";"0";"0";"0";"0";"2015";"2015"
"603063";"0";"0";"0";"0";"0";"2017";"2017"
"603063";"0";"0";"0";"0";"0";"2018";"2018"
"002715";"0";"0";"0";"0";"0";"2016";"2016"
"600532";"0";"0";"0";"0";"0";"2016";"2016"
"600532";"0";"0";"0";"0";"0";"2017";"2017"
"600532";"0";"0";"0";"0";"0";"2018";"2018"
"600735";"0";"0";"0";"0";"0";"2014";"2014"
"002718";"0";"0";"0";"0";"0";"2013";"2013"
"603063";"0";"0";"0";"0";"0";"2019";"2019"
"603063";"0";"0";"0";"0";"0";"2020";"2020"
"600735";"0";"0";"0";"0";"0";"2015";"2015"
"600532";"0";"0";"0";"0";"0";"2019";"2019"
"600533";"0";"0";"0";"0";"0";"2009";"2009"
"600533";"0";"0";"0";"0";"0";"2010";"2010"
"002719";"1";"0";"0";"0";"3";"2019";"2019"
"603066";"0";"0";"0";"0";"0";"2015";"2015"
"600533";"0";"0";"0";"0";"0";"2011";"2011"
"600735";"0";"0";"0";"0";"0";"2017";"2017"
"600735";"0";"0";"0";"0";"0";"2018";"2018"
"600735";"0";"0";"0";"0";"0";"2019";"2019"
"600736";"0";"0";"0";"0";"0";"2009";"2009"
"002723";"0";"0";"0";"0";"0";"2017";"2017"
"600736";"0";"0";"0";"0";"0";"2010";"2010"
"600736";"0";"0";"0";"0";"0";"2011";"2011"
"600736";"0";"0";"0";"0";"0";"2012";"2012"
"600736";"0";"0";"0";"0";"0";"2013";"2013"
"600736";"0";"0";"0";"0";"0";"2016";"2016"
"603066";"0";"0";"0";"0";"0";"2016";"2016"
"603066";"0";"0";"0";"0";"0";"2017";"2017"
"002724";"0";"0";"0";"0";"0";"2015";"2015"
"603066";"0";"0";"0";"0";"0";"2018";"2018"
"600736";"0";"0";"0";"0";"0";"2017";"2017"
"002724";"0";"0";"0";"0";"0";"2019";"2019"
"600736";"0";"0";"0";"0";"0";"2018";"2018"
"603066";"0";"0";"0";"0";"0";"2019";"2019"
"002725";"0";"0";"0";"0";"0";"2017";"2017"
"603067";"0";"0";"0";"0";"0";"2016";"2016"
"603067";"0";"0";"0";"0";"0";"2017";"2017"
"603067";"0";"0";"0";"0";"0";"2018";"2018"
"600533";"0";"0";"0";"0";"0";"2012";"2012"
"002726";"0";"0";"0";"0";"0";"2015";"2015"
"603067";"0";"0";"0";"0";"0";"2019";"2019"
"002729";"0";"0";"0";"0";"0";"2018";"2018"
"600736";"0";"0";"0";"0";"0";"2019";"2019"
"600737";"0";"0";"0";"0";"0";"2009";"2009"
"603068";"0";"0";"0";"0";"0";"2019";"2019"
"603068";"0";"0";"0";"0";"0";"2020";"2020"
"600737";"0";"0";"0";"0";"0";"2010";"2010"
"600533";"1";"0";"0";"0";"0";"2013";"2013"
"600533";"1";"0";"0";"0";"0";"2014";"2014"
"002731";"1";"0";"0";"0";"0";"2015";"2015"
"603069";"0";"0";"0";"0";"0";"2016";"2016"
"600737";"0";"0";"0";"0";"0";"2012";"2012"
"600737";"0";"0";"0";"0";"0";"2013";"2013"
"600533";"0";"0";"0";"0";"0";"2015";"2015"
"600533";"0";"0";"0";"0";"0";"2016";"2016"
"600737";"0";"0";"0";"0";"0";"2014";"2014"
"600533";"0";"0";"0";"0";"0";"2017";"2017"
"600533";"0";"0";"0";"0";"0";"2018";"2018"
"600533";"0";"0";"0";"0";"0";"2019";"2019"
"002731";"0";"0";"0";"0";"0";"2017";"2017"
"002731";"0";"0";"0";"0";"0";"2018";"2018"
"002735";"0";"0";"0";"0";"0";"2018";"2018"
"600535";"0";"0";"0";"0";"0";"2009";"2009"
"002736";"0";"0";"0";"0";"0";"2016";"2016"
"603069";"0";"0";"0";"0";"0";"2017";"2017"
"603069";"0";"0";"0";"0";"0";"2018";"2018"
"600535";"0";"0";"0";"0";"0";"2010";"2010"
"600535";"0";"0";"0";"0";"0";"2011";"2011"
"600535";"0";"0";"0";"0";"0";"2012";"2012"
"600535";"0";"0";"0";"0";"0";"2013";"2013"
"600737";"0";"0";"0";"0";"0";"2016";"2016"
"600737";"0";"0";"0";"0";"0";"2017";"2017"
"600737";"0";"0";"0";"0";"0";"2018";"2018"
"002740";"0";"0";"0";"0";"0";"2014";"2014"
"600738";"0";"0";"0";"0";"0";"2009";"2009"
"600738";"0";"0";"0";"0";"0";"2010";"2010"
"600738";"0";"0";"0";"0";"0";"2011";"2011"
"600738";"0";"0";"0";"0";"0";"2012";"2012"
"600738";"0";"0";"0";"0";"0";"2014";"2014"
"600535";"0";"0";"0";"0";"0";"2014";"2014"
"600738";"0";"0";"0";"0";"0";"2015";"2015"
"600535";"0";"0";"0";"0";"0";"2015";"2015"
"600535";"0";"0";"0";"0";"0";"2016";"2016"
"603069";"0";"0";"0";"0";"0";"2019";"2019"
"603069";"0";"0";"0";"0";"0";"2020";"2020"
"600738";"0";"0";"0";"0";"0";"2016";"2016"
"002740";"0";"0";"0";"0";"0";"2018";"2018"
"600738";"0";"0";"0";"0";"0";"2018";"2018"
"002742";"0";"0";"0";"0";"0";"2014";"2014"
"603076";"0";"0";"0";"0";"0";"2017";"2017"
"603076";"0";"0";"0";"0";"0";"2018";"2018"
"603076";"0";"0";"0";"0";"0";"2019";"2019"
"603077";"0";"0";"0";"0";"0";"2012";"2012"
"603077";"0";"0";"0";"0";"0";"2013";"2013"
"603077";"0";"0";"0";"0";"0";"2014";"2014"
"600535";"0";"0";"0";"0";"0";"2017";"2017"
"603077";"0";"0";"0";"0";"0";"2015";"2015"
"600536";"0";"0";"0";"0";"0";"2009";"2009"
"600536";"0";"0";"0";"0";"0";"2010";"2010"
"600738";"0";"0";"0";"0";"0";"2019";"2019"
"600739";"0";"0";"0";"0";"0";"2009";"2009"
"600739";"0";"0";"0";"0";"0";"2010";"2010"
"600536";"0";"0";"0";"0";"0";"2011";"2011"
"002742";"2";"0";"0";"0";"0";"2018";"2018"
"600739";"0";"0";"0";"0";"0";"2011";"2011"
"600536";"0";"0";"0";"0";"0";"2012";"2012"
"600739";"0";"0";"0";"0";"0";"2012";"2012"
"600536";"0";"0";"1";"0";"0";"2013";"2013"
"603077";"0";"0";"0";"0";"0";"2016";"2016"
"600536";"0";"0";"0";"0";"0";"2014";"2014"
"600536";"6";"0";"1";"0";"0";"2015";"2015"
"002746";"0";"0";"0";"0";"0";"2016";"2016"
"603077";"0";"0";"0";"0";"0";"2017";"2017"
"603077";"0";"0";"0";"0";"0";"2018";"2018"
"002747";"1";"0";"1";"0";"3";"2015";"2015"
"002747";"2";"0";"0";"0";"1";"2016";"2016"
"002747";"4";"0";"0";"0";"4";"2017";"2017"
"600536";"0";"0";"0";"0";"0";"2016";"2016"
"603077";"0";"0";"0";"0";"0";"2019";"2019"
"002748";"0";"0";"0";"0";"0";"2015";"2015"
"600536";"14";"0";"3";"0";"0";"2017";"2017"
"600536";"0";"0";"1";"0";"0";"2018";"2018"
"600536";"0";"0";"2";"0";"0";"2019";"2019"
"603078";"0";"0";"0";"0";"0";"2017";"2017"
"600537";"0";"0";"0";"0";"0";"2009";"2009"
"603078";"0";"0";"0";"0";"0";"2018";"2018"
"600537";"0";"0";"0";"0";"0";"2010";"2010"
"002748";"1";"0";"0";"0";"1";"2016";"2016"
"600537";"0";"0";"0";"0";"0";"2012";"2012"
"002748";"1";"0";"0";"0";"1";"2017";"2017"
"603078";"0";"0";"0";"0";"0";"2019";"2019"
"603079";"0";"0";"0";"0";"0";"2017";"2017"
"603079";"0";"0";"0";"0";"0";"2018";"2018"
"600537";"0";"0";"0";"0";"0";"2013";"2013"
"600537";"0";"0";"0";"0";"0";"2014";"2014"
"600537";"0";"0";"0";"0";"0";"2016";"2016"
"600739";"0";"0";"0";"0";"0";"2013";"2013"
"002750";"0";"0";"0";"0";"0";"2015";"2015"
"002750";"0";"0";"0";"0";"0";"2016";"2016"
"600537";"0";"0";"0";"0";"0";"2017";"2017"
"600537";"0";"0";"0";"0";"0";"2018";"2018"
"603079";"0";"0";"0";"0";"0";"2019";"2019"
"603080";"0";"0";"0";"0";"0";"2017";"2017"
