"roa_val";"time";"ts_code"
"0.149679";"2010";"300210"
"0.097872";"2011";"300210"
"0.087899";"2012";"300210"
"0.085043";"2013";"300210"
"0.076114";"2014";"300210"
"0.051448";"2015";"300210"
"0.036497";"2016";"300210"
"0.023975";"2017";"300210"
"-0.042938";"2018";"300210"
"-0.175246";"2019";"300210"
"0.069217";"2020";"300210"
"0.092026";"2008";"300211"
"0.130828";"2009";"300211"
"0.122878";"2010";"300211"
"0.049254";"2011";"300211"
"0.043562";"2012";"300211"
"0.039083";"2013";"300211"
"0.01808";"2014";"300211"
"0.01972";"2015";"300211"
"0.006494";"2016";"300211"
"0.00633";"2017";"300211"
"0.009246";"2018";"300211"
"0.012136";"2019";"300211"
"0.018219";"2020";"300211"
"0.064581";"2008";"300212"
"0.029688";"2009";"300212"
"0.071133";"2010";"300212"
"0.058135";"2011";"300212"
"0.061405";"2012";"300212"
"0.045411";"2013";"300212"
"0.04787";"2014";"300212"
"0.031971";"2015";"300212"
"0.030055";"2016";"300212"
"0.030305";"2017";"300212"
"0.032198";"2018";"300212"
"0.032377";"2019";"300212"
"0.045326";"2020";"300212"
"0.086156";"2008";"300214"
"0.158197";"2009";"300214"
"0.186412";"2010";"300214"
"0.080057";"2011";"300214"
"0.081293";"2012";"300214"
"0.039932";"2013";"300214"
"0.038093";"2014";"300214"
"0.06949";"2015";"300214"
"0.054186";"2016";"300214"
"0.054915";"2017";"300214"
"0.056594";"2018";"300214"
"0.086375";"2019";"300214"
"0.091236";"2020";"300214"
"0.128442";"2008";"300215"
"0.080187";"2009";"300215"
"0.071125";"2010";"300215"
"0.049273";"2011";"300215"
"0.063855";"2012";"300215"
"0.064147";"2013";"300215"
"0.023746";"2014";"300215"
"0.007002";"2015";"300215"
"0.019049";"2016";"300215"
"0.033334";"2017";"300215"
"0.03481";"2018";"300215"
"0.045828";"2019";"300215"
"0.021272";"2020";"300215"
"0.028144";"2008";"300217"
"0.103709";"2009";"300217"
"0.143358";"2010";"300217"
"0.092604";"2011";"300217"
"0.071151";"2012";"300217"
"0.058003";"2013";"300217"
"0.063256";"2014";"300217"
"0.034412";"2015";"300217"
"0.016779";"2016";"300217"
"0.03473";"2017";"300217"
"0.043491";"2018";"300217"
"-0.032563";"2019";"300217"
"0.015132";"2020";"300217"
"0.083087";"2008";"300218"
"0.095418";"2009";"300218"
"0.108377";"2010";"300218"
"0.048636";"2011";"300218"
"0.037538";"2012";"300218"
"0.050633";"2013";"300218"
"0.033547";"2014";"300218"
"0.034116";"2015";"300218"
"0.033751";"2016";"300218"
"-0.00772";"2017";"300218"
"0.010375";"2018";"300218"
"0.03556";"2019";"300218"
"0.02519";"2020";"300218"
"0.133202";"2008";"300219"
"0.127974";"2009";"300219"
"0.166282";"2010";"300219"
"0.083048";"2011";"300219"
"0.052227";"2012";"300219"
"0.060383";"2013";"300219"
"0.059787";"2014";"300219"
"0.080375";"2015";"300219"
"0.041551";"2016";"300219"
"0.070948";"2017";"300219"
"0.039415";"2018";"300219"
"-0.260655";"2019";"300219"
"0.019923";"2020";"300219"
"0.438375";"2008";"300220"
"0.194897";"2009";"300220"
"0.22995";"2010";"300220"
"0.050118";"2011";"300220"
"0.034336";"2012";"300220"
"0.016438";"2013";"300220"
"0.013627";"2014";"300220"
"-0.032971";"2015";"300220"
"0.012291";"2016";"300220"
"-0.121802";"2017";"300220"
"0.022085";"2018";"300220"
"0.041312";"2019";"300220"
"-0.127322";"2020";"300220"
"0.115352";"2008";"300221"
"0.111771";"2009";"300221"
"0.116786";"2010";"300221"
"0.062627";"2011";"300221"
"0.037232";"2012";"300221"
"0.011491";"2013";"300221"
"0.019018";"2014";"300221"
"0.031048";"2015";"300221"
"0.095983";"2016";"300221"
"0.064398";"2017";"300221"
"-0.351779";"2018";"300221"
"0.007113";"2019";"300221"
"0.06326";"2020";"300221"
"0.139541";"2008";"300222"
"0.156571";"2009";"300222"
"0.270638";"2010";"300222"
"0.081872";"2011";"300222"
"0.037539";"2012";"300222"
"0.016497";"2013";"300222"
"0.04666";"2014";"300222"
"0.069221";"2015";"300222"
"0.057993";"2016";"300222"
"0.058728";"2017";"300222"
"0.051611";"2018";"300222"
"-0.413877";"2019";"300222"
"-0.045423";"2020";"300222"
"0.404376";"2008";"300223"
"0.377154";"2009";"300223"
"0.395208";"2010";"300223"
"0.057373";"2011";"300223"
"0.043077";"2012";"300223"
"0.02318";"2013";"300223"
"-0.009312";"2014";"300223"
"0.028904";"2015";"300223"
"0.006214";"2016";"300223"
"0.00562";"2017";"300223"
"0.011282";"2018";"300223"
"0.044797";"2019";"300223"
"0.008136";"2020";"300223"
"0.046812";"2008";"300224"
"0.123031";"2009";"300224"
"0.114898";"2010";"300224"
"0.113365";"2011";"300224"
"0.080561";"2012";"300224"
"0.041069";"2013";"300224"
"0.055492";"2014";"300224"
"0.05451";"2015";"300224"
"0.060755";"2016";"300224"
"0.02473";"2017";"300224"
"-0.023464";"2018";"300224"
"0.024279";"2019";"300224"
"0.033472";"2020";"300224"
"0.143479";"2008";"300225"
"0.275779";"2009";"300225"
"0.235683";"2010";"300225"
"0.064303";"2011";"300225"
"0.067877";"2012";"300225"
"0.076682";"2013";"300225"
"0.085713";"2014";"300225"
"0.05885";"2015";"300225"
"0.0517";"2016";"300225"
"0.032118";"2017";"300225"
"0.008173";"2018";"300225"
"0.025376";"2019";"300225"
"0.06313";"2020";"300225"
"0.136173";"2008";"300226"
"0.152037";"2009";"300226"
"0.158203";"2010";"300226"
"0.06968";"2011";"300226"
"0.059659";"2012";"300226"
"0.028979";"2013";"300226"
"0.008427";"2014";"300226"
"-0.239402";"2015";"300226"
"0.005081";"2016";"300226"
"0.006517";"2017";"300226"
"0.020905";"2018";"300226"
"0.030333";"2019";"300226"
"0.02809";"2020";"300226"
"0.136635";"2008";"300227"
"0.119773";"2009";"300227"
"0.147239";"2010";"300227"
"0.065888";"2011";"300227"
"0.064504";"2012";"300227"
"0.043042";"2013";"300227"
"0.050065";"2014";"300227"
"0.040279";"2015";"300227"
"0.019914";"2016";"300227"
"0.055267";"2017";"300227"
"0.058878";"2018";"300227"
"0.047239";"2019";"300227"
"0.072521";"2020";"300227"
"0.066322";"2008";"300228"
"0.087267";"2009";"300228"
"0.066942";"2010";"300228"
"0.056475";"2011";"300228"
"0.05499";"2012";"300228"
"0.076404";"2013";"300228"
"0.06598";"2014";"300228"
"0.003141";"2015";"300228"
"-0.075691";"2016";"300228"
"0.012032";"2017";"300228"
"0.003661";"2018";"300228"
"-0.097536";"2019";"300228"
"0.02084";"2020";"300228"
"0.235601";"2008";"300229"
"0.232146";"2009";"300229"
"0.211748";"2010";"300229"
"0.092233";"2011";"300229"
"0.084611";"2012";"300229"
"0.07084";"2013";"300229"
"0.061192";"2014";"300229"
"0.066987";"2015";"300229"
"0.071332";"2016";"300229"
"0.079023";"2017";"300229"
"0.027782";"2018";"300229"
"0.055919";"2019";"300229"
"0.114311";"2020";"300229"
"0.148754";"2008";"300230"
"0.133511";"2009";"300230"
"0.147329";"2010";"300230"
"0.098251";"2011";"300230"
"0.087918";"2012";"300230"
"0.081329";"2013";"300230"
"0.085501";"2014";"300230"
"0.057701";"2015";"300230"
"0.040493";"2016";"300230"
"0.073831";"2017";"300230"
"0.088536";"2018";"300230"
"0.060462";"2019";"300230"
"-0.130577";"2020";"300230"
"0.154308";"2008";"300231"
"0.184061";"2009";"300231"
"0.220568";"2010";"300231"
"0.106487";"2011";"300231"
"0.098071";"2012";"300231"
"0.101471";"2013";"300231"
"0.110048";"2014";"300231"
"0.126481";"2015";"300231"
"0.115473";"2016";"300231"
"0.089348";"2017";"300231"
"0.060922";"2018";"300231"
"0.05375";"2019";"300231"
"0.053961";"2020";"300231"
"0.16057";"2008";"300232"
"0.196052";"2009";"300232"
"0.197091";"2010";"300232"
"0.061196";"2011";"300232"
"0.030453";"2012";"300232"
"0.039255";"2013";"300232"
"0.059986";"2014";"300232"
"0.084694";"2015";"300232"
"0.063999";"2016";"300232"
"0.058817";"2017";"300232"
"0.066437";"2018";"300232"
"0.071565";"2019";"300232"
"0.012954";"2020";"300232"
"0.087066";"2008";"300233"
"0.117873";"2009";"300233"
"0.109217";"2010";"300233"
"0.040045";"2011";"300233"
"0.02831";"2012";"300233"
"0.040993";"2013";"300233"
"0.060887";"2014";"300233"
"0.08476";"2015";"300233"
"0.069232";"2016";"300233"
"0.059189";"2017";"300233"
"0.053402";"2018";"300233"
"0.038268";"2019";"300233"
"-0.096134";"2020";"300233"
"0.111519";"2008";"300234"
"0.091142";"2009";"300234"
"0.182261";"2010";"300234"
"0.104886";"2011";"300234"
"0.060489";"2012";"300234"
"0.078961";"2013";"300234"
"0.137024";"2014";"300234"
"0.074335";"2015";"300234"
"0.02524";"2016";"300234"
"-0.009894";"2017";"300234"
"-0.069818";"2018";"300234"
"0.048227";"2019";"300234"
"0.058574";"2020";"300234"
"0.358078";"2008";"300235"
"0.402478";"2009";"300235"
"0.366413";"2010";"300235"
"0.085547";"2011";"300235"
"0.068516";"2012";"300235"
"0.069663";"2013";"300235"
"0.061212";"2014";"300235"
"0.058061";"2015";"300235"
"0.047166";"2016";"300235"
"0.013962";"2017";"300235"
"0.019399";"2018";"300235"
"0.048803";"2019";"300235"
"0.045849";"2020";"300235"
"0.164632";"2008";"300236"
"0.217818";"2009";"300236"
"0.222559";"2010";"300236"
"0.096957";"2011";"300236"
"0.091872";"2012";"300236"
"0.046391";"2013";"300236"
"0.064819";"2014";"300236"
"0.035729";"2015";"300236"
"0.036275";"2016";"300236"
"0.047375";"2017";"300236"
"0.004004";"2018";"300236"
"0.113261";"2019";"300236"
"0.045443";"2020";"300236"
"0.163551";"2008";"300237"
"0.17785";"2009";"300237"
"0.176365";"2010";"300237"
"0.056409";"2011";"300237"
"0.019972";"2012";"300237"
"0.030332";"2013";"300237"
"0.034815";"2014";"300237"
"0.046712";"2015";"300237"
"0.075712";"2016";"300237"
"0.076294";"2017";"300237"
"0.04102";"2018";"300237"
"0.007652";"2019";"300237"
"0.002398";"2020";"300237"
"0.114766";"2008";"300238"
"0.117884";"2009";"300238"
"0.137026";"2010";"300238"
"0.081487";"2011";"300238"
"0.068325";"2012";"300238"
"0.070869";"2013";"300238"
"0.080872";"2014";"300238"
"0.077417";"2015";"300238"
"0.038358";"2016";"300238"
"0.019501";"2017";"300238"
"0.021423";"2018";"300238"
"-0.426983";"2019";"300238"
"0.036449";"2020";"300238"
"0.059437";"2008";"300239"
"0.054848";"2009";"300239"
"0.098266";"2010";"300239"
"0.065334";"2011";"300239"
"0.072917";"2012";"300239"
"0.082062";"2013";"300239"
"0.009213";"2014";"300239"
"0.00755";"2015";"300239"
"0.023078";"2016";"300239"
"0.023073";"2017";"300239"
"0.028344";"2018";"300239"
"0.027091";"2019";"300239"
"0.012832";"2020";"300239"
"0.110057";"2008";"300240"
"0.11407";"2009";"300240"
"0.164831";"2010";"300240"
"0.078275";"2011";"300240"
"0.08765";"2012";"300240"
"0.044328";"2013";"300240"
"0.029275";"2014";"300240"
"0.035006";"2015";"300240"
"0.039134";"2016";"300240"
"0.037282";"2017";"300240"
"0.010692";"2018";"300240"
"0.019618";"2019";"300240"
"0.00135";"2020";"300240"
"0.201317";"2008";"300241"
"0.105994";"2009";"300241"
"0.148412";"2010";"300241"
"0.057425";"2011";"300241"
"0.065954";"2012";"300241"
"0.062013";"2013";"300241"
"0.019081";"2014";"300241"
"0.028094";"2015";"300241"
"0.026452";"2016";"300241"
"0.055324";"2017";"300241"
"0.035249";"2018";"300241"
"-0.057815";"2019";"300241"
"0.021329";"2020";"300241"
"0.132829";"2008";"300242"
"0.149798";"2009";"300242"
"0.144986";"2010";"300242"
"0.07484";"2011";"300242"
"0.011301";"2012";"300242"
"-0.095561";"2013";"300242"
"0.013016";"2014";"300242"
"0.021529";"2015";"300242"
"0.065178";"2016";"300242"
"0.06998";"2017";"300242"
"-0.577854";"2018";"300242"
"0.006941";"2019";"300242"
"-0.162206";"2020";"300242"
"0.085504";"2008";"300243"
"0.151011";"2009";"300243"
"0.141137";"2010";"300243"
"0.068421";"2011";"300243"
"0.053221";"2012";"300243"
"0.038103";"2013";"300243"
"0.040711";"2014";"300243"
"0.037992";"2015";"300243"
"0.02061";"2016";"300243"
"0.034869";"2017";"300243"
"0.085369";"2018";"300243"
"0.071249";"2019";"300243"
"0.064202";"2020";"300243"
"0.040638";"2008";"300244"
"0.085165";"2009";"300244"
"0.127705";"2010";"300244"
"0.069221";"2011";"300244"
"0.084109";"2012";"300244"
"0.110949";"2013";"300244"
"0.115317";"2014";"300244"
"0.077998";"2015";"300244"
"0.059108";"2016";"300244"
"0.062803";"2017";"300244"
"0.055175";"2018";"300244"
"0.053541";"2019";"300244"
"0.086294";"2020";"300244"
"0.240405";"2008";"300245"
"0.226936";"2009";"300245"
"0.236601";"2010";"300245"
"0.095498";"2011";"300245"
"0.078474";"2012";"300245"
"0.089745";"2013";"300245"
"0.09547";"2014";"300245"
"0.052577";"2015";"300245"
"0.050314";"2016";"300245"
"0.021009";"2017";"300245"
"0.036581";"2018";"300245"
"0.018653";"2019";"300245"
"0.021937";"2020";"300245"
"0.134737";"2008";"300246"
"0.197372";"2009";"300246"
"0.257724";"2010";"300246"
"0.085188";"2011";"300246"
"0.086611";"2012";"300246"
"0.064773";"2013";"300246"
"0.067835";"2014";"300246"
"0.050447";"2015";"300246"
"0.114633";"2016";"300246"
"0.088369";"2017";"300246"
"0.085211";"2018";"300246"
"0.075977";"2019";"300246"
"0.219181";"2020";"300246"
"0.175912";"2008";"300247"
"0.189298";"2009";"300247"
"0.169842";"2010";"300247"
"0.078077";"2011";"300247"
"0.030662";"2012";"300247"
"0.02452";"2013";"300247"
"0.024615";"2014";"300247"
"0.021379";"2015";"300247"
"0.027086";"2016";"300247"
"0.021964";"2017";"300247"
"-0.391069";"2018";"300247"
"-0.636326";"2019";"300247"
"-0.057792";"2020";"300247"
"0.141556";"2008";"300248"
"0.178445";"2009";"300248"
"0.177925";"2010";"300248"
"0.083436";"2011";"300248"
"0.076823";"2012";"300248"
"0.041955";"2013";"300248"
"0.05886";"2014";"300248"
"0.045124";"2015";"300248"
"0.0472";"2016";"300248"
"0.058991";"2017";"300248"
"0.046143";"2018";"300248"
"0.068489";"2019";"300248"
"0.080493";"2020";"300248"
"0.127336";"2008";"300249"
"0.13204";"2009";"300249"
"0.143307";"2010";"300249"
"0.066157";"2011";"300249"
"0.059466";"2012";"300249"
"0.026171";"2013";"300249"
"0.019331";"2014";"300249"
"0.017255";"2015";"300249"
"0.018001";"2016";"300249"
"0.035083";"2017";"300249"
"0.012649";"2018";"300249"
"-0.000979";"2019";"300249"
"-0.075208";"2020";"300249"
"0.185532";"2008";"300250"
"0.28374";"2009";"300250"
"0.280717";"2010";"300250"
"0.079083";"2011";"300250"
"0.057889";"2012";"300250"
"0.072761";"2013";"300250"
"0.074097";"2014";"300250"
"0.072467";"2015";"300250"
"0.074839";"2016";"300250"
"0.041963";"2017";"300250"
"-0.196553";"2018";"300250"
"0.038936";"2019";"300250"
"-0.384106";"2020";"300250"
"0.040664";"2008";"300251"
"0.181063";"2009";"300251"
"0.276854";"2010";"300251"
"0.092859";"2011";"300251"
"0.143831";"2012";"300251"
"0.126588";"2013";"300251"
"0.070603";"2014";"300251"
"0.050873";"2015";"300251"
"0.080874";"2016";"300251"
"0.0691";"2017";"300251"
"0.125955";"2018";"300251"
"0.086141";"2019";"300251"
"0.029323";"2020";"300251"
"0.154977";"2008";"300252"
"0.176343";"2009";"300252"
"0.095331";"2010";"300252"
"0.032597";"2011";"300252"
"0.029505";"2012";"300252"
"0.010588";"2013";"300252"
"0.051746";"2014";"300252"
"0.063347";"2015";"300252"
"0.053572";"2016";"300252"
"0.027568";"2017";"300252"
"0.030536";"2018";"300252"
"0.017152";"2019";"300252"
"-0.011906";"2020";"300252"
"0.23122";"2008";"300253"
"0.280542";"2009";"300253"
"0.300063";"2010";"300253"
"0.084978";"2011";"300253"
"0.084272";"2012";"300253"
"0.105756";"2013";"300253"
"0.100689";"2014";"300253"
"0.093086";"2015";"300253"
"0.157014";"2016";"300253"
"0.061885";"2017";"300253"
"0.072411";"2018";"300253"
"0.077277";"2019";"300253"
"0.083459";"2020";"300253"
"0.058152";"2008";"300254"
"0.111366";"2009";"300254"
"0.170858";"2010";"300254"
"0.050307";"2011";"300254"
"0.03994";"2012";"300254"
"0.032168";"2013";"300254"
"0.047312";"2014";"300254"
"0.022206";"2015";"300254"
"0.026218";"2016";"300254"
"0.020344";"2017";"300254"
"0.006531";"2018";"300254"
"-0.000986";"2019";"300254"
"-0.155828";"2020";"300254"
"0.047221";"2008";"300255"
"0.136533";"2009";"300255"
"0.13977";"2010";"300255"
"0.059685";"2011";"300255"
"0.069791";"2012";"300255"
"0.070029";"2013";"300255"
"0.065689";"2014";"300255"
"0.067292";"2015";"300255"
"0.056934";"2016";"300255"
"0.057312";"2017";"300255"
"0.034387";"2018";"300255"
"0.056417";"2019";"300255"
"0.054923";"2020";"300255"
"0.134805";"2008";"300257"
"0.168855";"2009";"300257"
"0.206226";"2010";"300257"
"0.093293";"2011";"300257"
"0.08916";"2012";"300257"
"0.092144";"2013";"300257"
"0.076629";"2014";"300257"
"0.042246";"2015";"300257"
"0.020064";"2016";"300257"
"0.01743";"2017";"300257"
"0.015633";"2018";"300257"
"0.018763";"2019";"300257"
"0.024016";"2020";"300257"
"0.069333";"2008";"300258"
"0.124409";"2009";"300258"
"0.133295";"2010";"300258"
"0.082341";"2011";"300258"
"0.094041";"2012";"300258"
"0.091057";"2013";"300258"
"0.079083";"2014";"300258"
"0.077543";"2015";"300258"
"0.093213";"2016";"300258"
"0.104707";"2017";"300258"
"0.092887";"2018";"300258"
"0.053646";"2019";"300258"
"0.036658";"2020";"300258"
"0.067815";"2008";"300259"
"0.165232";"2009";"300259"
"0.220796";"2010";"300259"
"0.088291";"2011";"300259"
"0.108813";"2012";"300259"
"0.12408";"2013";"300259"
"0.110723";"2014";"300259"
"0.076707";"2015";"300259"
"0.05408";"2016";"300259"
"0.074772";"2017";"300259"
"0.063581";"2018";"300259"
"0.101113";"2019";"300259"
"0.123215";"2020";"300259"
"0.070507";"2008";"300260"
"0.09133";"2009";"300260"
"0.127862";"2010";"300260"
"0.062899";"2011";"300260"
"0.018864";"2012";"300260"
"0.013209";"2013";"300260"
"0.005303";"2014";"300260"
"-0.002153";"2015";"300260"
"0.009559";"2016";"300260"
"0.018626";"2017";"300260"
"0.019844";"2018";"300260"
"0.026178";"2019";"300260"
"0.035292";"2020";"300260"
"0.110399";"2008";"300261"
"0.164279";"2009";"300261"
"0.207707";"2010";"300261"
"0.069202";"2011";"300261"
"0.074508";"2012";"300261"
"0.049557";"2013";"300261"
"0.040112";"2014";"300261"
"0.039616";"2015";"300261"
"0.010463";"2016";"300261"
"0.023358";"2017";"300261"
"0.050744";"2018";"300261"
"0.029231";"2019";"300261"
"0.043542";"2020";"300261"
"0.062614";"2008";"300262"
"0.103659";"2009";"300262"
"0.132348";"2010";"300262"
"0.045888";"2011";"300262"
"0.062179";"2012";"300262"
"0.056348";"2013";"300262"
"0.06313";"2014";"300262"
"0.043103";"2015";"300262"
"0.038888";"2016";"300262"
"0.029287";"2017";"300262"
"0.02139";"2018";"300262"
"0.013379";"2019";"300262"
"-0.091176";"2020";"300262"
"0.119848";"2008";"300263"
"0.110063";"2009";"300263"
"0.151379";"2010";"300263"
"0.07726";"2011";"300263"
"0.047455";"2012";"300263"
"0.055343";"2013";"300263"
"0.055222";"2014";"300263"
"0.049793";"2015";"300263"
"0.004899";"2016";"300263"
"0.015363";"2017";"300263"
"0.033481";"2018";"300263"
"0.044152";"2019";"300263"
"0.047888";"2020";"300263"
"0.116735";"2008";"300264"
"0.156349";"2009";"300264"
"0.167053";"2010";"300264"
"0.065662";"2011";"300264"
"0.022478";"2012";"300264"
"0.025992";"2013";"300264"
"0.025008";"2014";"300264"
"0.002193";"2015";"300264"
"0.007518";"2016";"300264"
"-0.087279";"2017";"300264"
"0.010963";"2018";"300264"
"-0.329206";"2019";"300264"
"-0.124342";"2020";"300264"
"0.030303";"2008";"300265"
"0.044817";"2009";"300265"
"0.083554";"2010";"300265"
"0.038581";"2011";"300265"
"0.057999";"2012";"300265"
"0.037011";"2013";"300265"
"0.026808";"2014";"300265"
"0.069118";"2015";"300265"
"0.060536";"2016";"300265"
"0.021525";"2017";"300265"
"0.018108";"2018";"300265"
"0.0134";"2019";"300265"
"0.026489";"2020";"300265"
"0.115859";"2008";"300266"
"0.197745";"2009";"300266"
"0.146576";"2010";"300266"
"0.066996";"2011";"300266"
"0.053437";"2012";"300266"
"0.030013";"2013";"300266"
"0.052935";"2014";"300266"
"0.054963";"2015";"300266"
"0.031014";"2016";"300266"
"0.038075";"2017";"300266"
"-0.136006";"2018";"300266"
"0.003244";"2019";"300266"
"-0.046986";"2020";"300266"
"0.087373";"2008";"300267"
"0.122505";"2009";"300267"
"0.226901";"2010";"300267"
"0.105373";"2011";"300267"
"0.123669";"2012";"300267"
"0.133858";"2013";"300267"
"0.129432";"2014";"300267"
"0.121853";"2015";"300267"
"0.143874";"2016";"300267"
"0.089999";"2017";"300267"
"0.034829";"2018";"300267"
"0.025229";"2019";"300267"
"0.029217";"2020";"300267"
"0.081412";"2008";"300268"
"0.103494";"2009";"300268"
"0.109774";"2010";"300268"
"0.065252";"2011";"300268"
"-0.003712";"2012";"300268"
"-0.398385";"2013";"300268"
"0.01207";"2014";"300268"
"-0.373677";"2015";"300268"
"0.024661";"2016";"300268"
"0.015224";"2017";"300268"
"0.033457";"2018";"300268"
"-0.012755";"2019";"300268"
"-0.078582";"2020";"300268"
"0.342875";"2008";"300270"
"0.28119";"2009";"300270"
"0.265302";"2010";"300270"
"0.079078";"2011";"300270"
"0.088308";"2012";"300270"
"0.029825";"2013";"300270"
"0.062906";"2014";"300270"
"0.052889";"2015";"300270"
"0.047395";"2016";"300270"
"0.039566";"2017";"300270"
"-0.022004";"2018";"300270"
"-0.067023";"2019";"300270"
"-0.108836";"2020";"300270"
"0.119714";"2008";"300271"
"0.116256";"2009";"300271"
"0.157699";"2010";"300271"
"0.082532";"2011";"300271"
"0.091435";"2012";"300271"
"0.095565";"2013";"300271"
"0.083637";"2014";"300271"
"0.077922";"2015";"300271"
"0.095368";"2016";"300271"
"0.073054";"2017";"300271"
"0.083824";"2018";"300271"
"0.07961";"2019";"300271"
"0.030015";"2020";"300271"
"0.091637";"2008";"300272"
"0.145187";"2009";"300272"
"0.188245";"2010";"300272"
"0.081211";"2011";"300272"
"0.082397";"2012";"300272"
"0.104019";"2013";"300272"
"0.078527";"2014";"300272"
"0.059936";"2015";"300272"
"0.034208";"2016";"300272"
"0.004125";"2017";"300272"
"0.215729";"2018";"300272"
"0.061059";"2019";"300272"
"0.027787";"2020";"300272"
"0.027582";"2008";"300273"
"0.063652";"2009";"300273"
"0.146786";"2010";"300273"
"0.078617";"2011";"300273"
"0.10429";"2012";"300273"
"0.112415";"2013";"300273"
"0.094182";"2014";"300273"
"0.028857";"2015";"300273"
"0.021032";"2016";"300273"
"0.017401";"2017";"300273"
"0.018476";"2018";"300273"
"0.006789";"2019";"300273"
"0.009692";"2020";"300273"
"0.049447";"2008";"300274"
"0.126933";"2009";"300274"
"0.173144";"2010";"300274"
"0.071504";"2011";"300274"
"0.026434";"2012";"300274"
"0.046345";"2013";"300274"
"0.058058";"2014";"300274"
"0.062819";"2015";"300274"
"0.046851";"2016";"300274"
"0.062427";"2017";"300274"
"0.044195";"2018";"300274"
"0.039946";"2019";"300274"
"0.070547";"2020";"300274"
"0.197434";"2008";"300275"
"0.263473";"2009";"300275"
"0.295663";"2010";"300275"
"0.111673";"2011";"300275"
"0.13797";"2012";"300275"
"0.137577";"2013";"300275"
"0.034214";"2014";"300275"
"-0.081283";"2015";"300275"
"-0.095229";"2016";"300275"
"0.036509";"2017";"300275"
"-0.054867";"2018";"300275"
"0.029842";"2019";"300275"
"0.02992";"2020";"300275"
"0.051226";"2008";"300276"
"0.077037";"2009";"300276"
"0.137683";"2010";"300276"
"0.081235";"2011";"300276"
"0.063633";"2012";"300276"
"0.032539";"2013";"300276"
"0.036464";"2014";"300276"
"0.026382";"2015";"300276"
"0.016732";"2016";"300276"
"0.013933";"2017";"300276"
"0.046372";"2018";"300276"
"0.04936";"2019";"300276"
"-0.327125";"2020";"300276"
"0.175071";"2008";"300277"
"0.15706";"2009";"300277"
"0.175931";"2010";"300277"
"0.052223";"2011";"300277"
"0.048515";"2012";"300277"
"0.00669";"2013";"300277"
"-0.073991";"2014";"300277"
"0.004912";"2015";"300277"
"0.038891";"2016";"300277"
"0.012718";"2017";"300277"
"0.014317";"2018";"300277"
"0.018196";"2019";"300277"
"0.050208";"2020";"300277"
"0.116095";"2008";"300279"
"0.119843";"2009";"300279"
"0.155042";"2010";"300279"
"0.067284";"2011";"300279"
"0.037273";"2012";"300279"
"0.030906";"2013";"300279"
"0.022277";"2014";"300279"
"0.01799";"2015";"300279"
"0.033589";"2016";"300279"
"0.027219";"2017";"300279"
"-0.340068";"2018";"300279"
"0.000782";"2019";"300279"
"0.001565";"2020";"300279"
"0.164433";"2008";"300280"
"0.121422";"2009";"300280"
"0.123761";"2010";"300280"
"0.064261";"2011";"300280"
"0.037626";"2012";"300280"
"0.002283";"2013";"300280"
"0.003435";"2014";"300280"
"0.007586";"2015";"300280"
"0.002704";"2016";"300280"
"0.004225";"2017";"300280"
"0.051801";"2018";"300280"
"0.104814";"2019";"300280"
"0.099202";"2020";"300280"
"0.101592";"2008";"300281"
"0.096424";"2009";"300281"
"0.147941";"2010";"300281"
"0.068552";"2011";"300281"
"0.076716";"2012";"300281"
"0.060951";"2013";"300281"
"0.060189";"2014";"300281"
"0.028577";"2015";"300281"
"0.027718";"2016";"300281"
"0.02299";"2017";"300281"
"0.013579";"2018";"300281"
"0.016369";"2019";"300281"
"0.025765";"2020";"300281"
"0.324007";"2008";"300282"
"0.274761";"2009";"300282"
"0.261989";"2010";"300282"
"0.073676";"2011";"300282"
"0.038875";"2012";"300282"
"-0.027398";"2013";"300282"
"0.010554";"2014";"300282"
"-0.038935";"2015";"300282"
"0.049064";"2016";"300282"
"0.012639";"2017";"300282"
"0.040199";"2018";"300282"
"0.006079";"2019";"300282"
"-0.360483";"2020";"300282"
"0.045839";"2008";"300283"
"0.077213";"2009";"300283"
"0.08306";"2010";"300283"
"0.140365";"2011";"300283"
"0.05339";"2012";"300283"
"0.005929";"2013";"300283"
"0.025941";"2014";"300283"
"0.002902";"2015";"300283"
"0.015288";"2016";"300283"
"0.002279";"2017";"300283"
"0.012748";"2018";"300283"
"0.016665";"2019";"300283"
"0.019556";"2020";"300283"
"0.089509";"2008";"300284"
"0.081003";"2009";"300284"
"0.069985";"2010";"300284"
"0.049152";"2011";"300284"
"0.049419";"2012";"300284"
"0.061548";"2013";"300284"
"0.062669";"2014";"300284"
"0.062333";"2015";"300284"
"0.046132";"2016";"300284"
"0.046452";"2017";"300284"
"0.052539";"2018";"300284"
"0.055174";"2019";"300284"
"0.029027";"2020";"300284"
"0.221454";"2008";"300285"
"0.156871";"2009";"300285"
"0.173107";"2010";"300285"
"0.187737";"2011";"300285"
"0.108403";"2012";"300285"
"0.107692";"2013";"300285"
"0.07884";"2014";"300285"
"0.082827";"2015";"300285"
"0.064745";"2016";"300285"
"0.078837";"2017";"300285"
"0.127508";"2018";"300285"
"0.113099";"2019";"300285"
"0.103103";"2020";"300285"
"0.205811";"2008";"300286"
"0.260593";"2009";"300286"
"0.277169";"2010";"300286"
"0.244938";"2011";"300286"
"0.106957";"2012";"300286"
"0.125105";"2013";"300286"
"0.115031";"2014";"300286"
