"assets";"ts_code";"time"
"547802037.52";"003020";"2019"
"475640969.96";"003020";"2015"
"407057321.3";"003021";"2019"
"7990422979.28";"003022";"2019"
"357217896.76";"003025";"2019"
"337269035.88";"003025";"2017"
"273054692.38";"003025";"2016"
"229937344.09";"003025";"2015"
"276829618.99";"003026";"2019"
"135189892.2";"003026";"2016"
"91516054.38";"003026";"2015"
"64695851.33";"003026";"2014"
"293293185.57";"003027";"2019"
"403549714.39";"003028";"2019"
"905942958.03";"003030";"2019"
"930592655.64";"003030";"2016"
"275266461.19";"003031";"2019"
"369996773.13";"003032";"2019"
"162247039.21";"003032";"2016"
"451228400";"003033";"2019"
"421382996.98";"003033";"2016"
"3334506000";"003035";"2016"
"1878453500";"003035";"2015"
"923513600";"003035";"2014"
"463046400";"003035";"2013"
"405969800";"003035";"2012"
"350000000";"003035";"2011"
"900775404.51";"003036";"2019"
"792540938.67";"003036";"2018"
"774213483.54";"003036";"2016"
"2761615224.7";"003037";"2019"
"3525020946.14";"003039";"2019"
"3087959833.39";"003039";"2016"
"3351529384.86";"003039";"2013"
"2977233870.64";"003039";"2012"
"1414610000";"003040";"2017"
"656602400";"003041";"2015"
"1406894607.04";"003042";"2017"
"879806534.41";"003042";"2015"
"356044261.2";"003043";"2018"
"368555670360.28";"003816";"2019"
"268640984220.94";"003816";"2018"
"156865048842.01";"003816";"2015"
"13362905517.64";"300001";"2019"
"12275033813.47";"300001";"2018"
"11736868241.31";"300001";"2017"
"6402222038.75";"300001";"2016"
"3030165356.22";"300001";"2015"
"2322127098.78";"300001";"2014"
"1473364965.41";"300001";"2013"
"1370370456.59";"300001";"2012"
"1236124021.28";"300001";"2011"
"1082559695.07";"300001";"2010"
"164735872.23";"300001";"2009"
"6634980057.7";"300002";"2019"
"6924625392.43";"300002";"2018"
"7031108818.04";"300002";"2017"
"5906579402.68";"300002";"2016"
"5536973397.95";"300002";"2015"
"4159961009.51";"300002";"2014"
"3516954027.61";"300002";"2013"
"3274338304.81";"300002";"2012"
"2742956807.54";"300002";"2011"
"2379038038.68";"300002";"2010"
"380122774.8";"300002";"2009"
"15113292721.76";"300003";"2019"
"12790721011.77";"300003";"2018"
"9500447526.7";"300003";"2017"
"7729892449.3";"300003";"2016"
"3829932821.54";"300003";"2015"
"3128247647.77";"300003";"2014"
"2750193244";"300003";"2013"
"2442824392.24";"300003";"2012"
"2226749357.61";"300003";"2011"
"1855171446.81";"300003";"2010"
"609241686.05";"300003";"2009"
"2885985885.28";"300004";"2019"
"3853402772.56";"300004";"2018"
"3826415961.33";"300004";"2017"
"3743551844.92";"300004";"2016"
"3774004843.23";"300004";"2015"
"1189206060.32";"300004";"2014"
"1088377880.08";"300004";"2013"
"1088219400.49";"300004";"2012"
"972984737.81";"300004";"2011"
"856740036.3";"300004";"2010"
"233781751.85";"300004";"2009"
"2796095470.78";"300005";"2019"
"3284833530.93";"300005";"2018"
"3630962133.54";"300005";"2017"
"2627096409.23";"300005";"2016"
"1767323140.08";"300005";"2015"
"1489451862.64";"300005";"2014"
"1086443239.62";"300005";"2013"
"845434072.32";"300005";"2012"
"626163065.38";"300005";"2011"
"533237204.18";"300005";"2010"
"164182631.87";"300005";"2009"
"3140777674.48";"300006";"2019"
"2740346072.83";"300006";"2018"
"2484109131.22";"300006";"2017"
"3102763482.31";"300006";"2016"
"2243897646.51";"300006";"2015"
"2182135092.59";"300006";"2014"
"1423720459.43";"300006";"2013"
"1080985036.44";"300006";"2012"
"884010164";"300006";"2011"
"653625601.18";"300006";"2010"
"268557240.31";"300006";"2009"
"5068432370.19";"300007";"2019"
"4278972794.41";"300007";"2018"
"3765211905.7";"300007";"2017"
"2810808331.11";"300007";"2016"
"1820379783.98";"300007";"2015"
"934232616.06";"300007";"2014"
"734992654.25";"300007";"2013"
"696348739.12";"300007";"2012"
"593596193.64";"300007";"2011"
"537515734.05";"300007";"2010"
"137321543.82";"300007";"2009"
"2359709293.05";"300008";"2019"
"4439882424.95";"300008";"2018"
"3800084828.28";"300008";"2017"
"1702133756.44";"300008";"2016"
"1318636913.17";"300008";"2015"
"642753407.86";"300008";"2014"
"651721655.1";"300008";"2013"
"670803706.43";"300008";"2012"
"582582279.19";"300008";"2011"
"491683565.4";"300008";"2010"
"136078586.29";"300008";"2009"
"2526966294.89";"300009";"2019"
"2254142921.42";"300009";"2018"
"1965243827.59";"300009";"2017"
"1401292748.39";"300009";"2016"
"915576429.86";"300009";"2015"
"749810852.17";"300009";"2014"
"652934049.68";"300009";"2013"
"603651634.58";"300009";"2012"
"589549764.43";"300009";"2011"
"542355116.29";"300009";"2010"
"222961816.89";"300009";"2009"
"7354026127.03";"300010";"2019"
"8254308917.27";"300010";"2018"
"7585793010.97";"300010";"2017"
"2711077477.83";"300010";"2016"
"1930722356.75";"300010";"2015"
"1228661815.19";"300010";"2014"
"1065918113.34";"300010";"2013"
"926950883.36";"300010";"2012"
"848855015.26";"300010";"2011"
"713921416.44";"300010";"2010"
"208978623.52";"300010";"2009"
"3516839390.03";"300011";"2019"
"4092146540.68";"300011";"2018"
"3304803086.34";"300011";"2017"
"3109114193.88";"300011";"2016"
"2127591167.53";"300011";"2015"
"954582676.37";"300011";"2014"
"820163875.19";"300011";"2013"
"862621057.97";"300011";"2012"
"815209094.72";"300011";"2011"
"719615907.82";"300011";"2010"
"183272449.33";"300011";"2009"
"4059442789.76";"300012";"2019"
"3516393508.39";"300012";"2018"
"3122595591.44";"300012";"2017"
"1888440260.66";"300012";"2016"
"1587560339.18";"300012";"2015"
"1151909174.72";"300012";"2014"
"958780913.83";"300012";"2013"
"850887043.43";"300012";"2012"
"774702195.98";"300012";"2011"
"737094701.02";"300012";"2010"
"201826769.73";"300012";"2009"
"2657865693";"300013";"2019"
"2124802972";"300013";"2018"
"1995214583.46";"300013";"2017"
"1718088815.67";"300013";"2016"
"682080806.85";"300013";"2015"
"538234256.19";"300013";"2014"
"476417791.35";"300013";"2013"
"429248596.01";"300013";"2012"
"410353671.38";"300013";"2011"
"401717830.72";"300013";"2010"
"133730333.68";"300013";"2009"
"10031920312.64";"300014";"2019"
"7460335988.71";"300014";"2018"
"4387616063.86";"300014";"2017"
"2487956258.18";"300014";"2016"
"1680492790.58";"300014";"2015"
"1270129571.61";"300014";"2014"
"895622682.03";"300014";"2013"
"808969620.99";"300014";"2012"
"690020710.82";"300014";"2011"
"606451837.84";"300014";"2010"
"215114196.27";"300014";"2009"
"9626580345.04";"300015";"2019"
"9312830201.58";"300015";"2018"
"4065932526.65";"300015";"2017"
"3256625248.1";"300015";"2016"
"2550430405.25";"300015";"2015"
"2118840830.1";"300015";"2014"
"1929818183.95";"300015";"2013"
"1721842000.68";"300015";"2012"
"1612827799.46";"300015";"2011"
"1411961297.5";"300015";"2010"
"396507446.93";"300015";"2009"
"1288719156.3";"300016";"2019"
"1140884990.86";"300016";"2018"
"956092645.19";"300016";"2017"
"1050020353.4";"300016";"2016"
"907004932.35";"300016";"2015"
"620542201.37";"300016";"2014"
"583596563.9";"300016";"2013"
"524656182.87";"300016";"2012"
"475112864.52";"300016";"2011"
"451308897.87";"300016";"2010"
"159749344.88";"300016";"2009"
"11940124566.31";"300017";"2019"
"10262718681.93";"300017";"2018"
"8662651842.5";"300017";"2017"
"3505737691.17";"300017";"2016"
"1977660518.14";"300017";"2015"
"1391348211.67";"300017";"2014"
"982363660.56";"300017";"2013"
"840035936.35";"300017";"2012"
"777570800.65";"300017";"2011"
"726902070.63";"300017";"2010"
"154873430.09";"300017";"2009"
"1211329456.16";"300018";"2019"
"1740886964.17";"300018";"2018"
"1598126722.93";"300018";"2017"
"1522707260.25";"300018";"2016"
"854109663.33";"300018";"2015"
"812611910.55";"300018";"2014"
"811779863.9";"300018";"2013"
"771636056.5";"300018";"2012"
"692561012.76";"300018";"2011"
"689145231.7";"300018";"2010"
"115989387.62";"300018";"2009"
"1017179512.19";"300019";"2019"
"977794688.55";"300019";"2018"
"922989365.54";"300019";"2017"
"898839743.86";"300019";"2016"
"814404770.8";"300019";"2015"
"670174824.95";"300019";"2014"
"602022095.21";"300019";"2013"
"531300486.97";"300019";"2012"
"468956961.67";"300019";"2011"
"421390297.05";"300019";"2010"
"149426667.88";"300019";"2009"
"6144481386.87";"300020";"2019"
"5819414180.77";"300020";"2018"
"5468779767.61";"300020";"2017"
"4729620709.42";"300020";"2016"
"4078499770.24";"300020";"2015"
"2553102453.75";"300020";"2014"
"2167174048.39";"300020";"2013"
"1526857326.18";"300020";"2012"
"1264108800.3";"300020";"2011"
"950105586.39";"300020";"2010"
"398989679.68";"300020";"2009"
"3820870783.68";"300021";"2019"
"2952851523.98";"300021";"2018"
"2486127190.04";"300021";"2017"
"1695105026.58";"300021";"2016"
"1533742359.53";"300021";"2015"
"1422149344.82";"300021";"2014"
"1302412205.78";"300021";"2013"
"1118829879.54";"300021";"2012"
"784382798.76";"300021";"2011"
"582928695.7";"300021";"2010"
"328077490.36";"300021";"2009"
"1895870012.32";"300022";"2019"
"2036364941.32";"300022";"2018"
"2229629521.61";"300022";"2017"
"2322435780.25";"300022";"2016"
"2367706781.69";"300022";"2015"
"3853783143.58";"300022";"2014"
"3941168698.66";"300022";"2013"
"3567587927.24";"300022";"2012"
"2540671656.58";"300022";"2011"
"970320243.22";"300022";"2010"
"242302152.24";"300022";"2009"
"9516835326.56";"300024";"2019"
"8423638411.95";"300024";"2018"
"7080390078.99";"300024";"2017"
"6565296653.83";"300024";"2016"
"3242622263.73";"300024";"2015"
"2420912871.26";"300024";"2014"
"1933910011.15";"300024";"2013"
"1618666023.01";"300024";"2012"
"1391665884.5";"300024";"2011"
"1190590733.47";"300024";"2010"
"561337571.68";"300024";"2009"
"1989419739.46";"300025";"2019"
"3008886666.41";"300025";"2018"
"3056547825.23";"300025";"2017"
"2200225883.65";"300025";"2016"
"1729552371.34";"300025";"2015"
"1272611353.77";"300025";"2014"
"912789457.46";"300025";"2013"
"748717729.35";"300025";"2012"
"414080295.61";"300025";"2011"
"303656692.62";"300025";"2010"
"85385569.8";"300025";"2009"
"7483637692.87";"300026";"2019"
"7428215418.85";"300026";"2018"
"7281311089.45";"300026";"2017"
"6472574269.41";"300026";"2016"
"3043409067.18";"300026";"2015"
"2218991608.49";"300026";"2014"
"1801820483.04";"300026";"2013"
"1407469492.86";"300026";"2012"
"1279823070.23";"300026";"2011"
"1061777341.73";"300026";"2010"
"217140195.17";"300026";"2009"
"18361214792.96";"300027";"2019"
"20154662724.2";"300027";"2018"
"19852631103.57";"300027";"2017"
"17893979297.14";"300027";"2016"
"9818641563.46";"300027";"2015"
"7212350494.06";"300027";"2014"
"4137944745.29";"300027";"2013"
"2463757404.31";"300027";"2012"
"2021824715.1";"300027";"2011"
"1710539276.6";"300027";"2010"
"555102306.22";"300027";"2009"
"1511142205.01";"300030";"2019"
"1745872404.83";"300030";"2018"
"1469878412.73";"300030";"2017"
"1439340843.88";"300030";"2016"
"1019333528.92";"300030";"2015"
"883080045.59";"300030";"2014"
"766531979.84";"300030";"2013"
"716723909.09";"300030";"2012"
"651243805.09";"300030";"2011"
"657842469.86";"300030";"2010"
"141686849.83";"300030";"2009"
"3235992619.83";"300031";"2019"
"3205312294.45";"300031";"2018"
"3102226592.09";"300031";"2017"
"1041397027.11";"300031";"2016"
"987579462.74";"300031";"2015"
"998696371.09";"300031";"2014"
"894382874.73";"300031";"2013"
"787289680.01";"300031";"2012"
"696791072.7";"300031";"2011"
"688270274.71";"300031";"2010"
"177066091.46";"300031";"2009"
"2408853139.74";"300032";"2019"
"7058698900.13";"300032";"2018"
"6445353643.43";"300032";"2017"
"3907317544.75";"300032";"2016"
"3203209329.01";"300032";"2015"
"1287391814.52";"300032";"2014"
"1142059984.6";"300032";"2013"
"890187757.21";"300032";"2012"
"879512320.36";"300032";"2011"
"919354315.22";"300032";"2010"
"242398368.02";"300032";"2009"
"4130732311.28";"300033";"2019"
"4211185780.78";"300033";"2018"
"4079171201.59";"300033";"2017"
"3558173303.02";"300033";"2016"
"1581019432.98";"300033";"2015"
"1318714169.97";"300033";"2014"
"1245566409.71";"300033";"2013"
"1248435084.72";"300033";"2012"
"1257169943.03";"300033";"2011"
"1094779924.01";"300033";"2010"
"133705742.93";"300033";"2009"
"2584304557.62";"300034";"2019"
"1898647696.99";"300034";"2018"
"1793930496.84";"300034";"2017"
"1566929065.58";"300034";"2016"
"1441033177.46";"300034";"2015"
"1315744320.26";"300034";"2014"
"1089898227.66";"300034";"2013"
"960866327.69";"300034";"2012"
"893445519.72";"300034";"2011"
"862715451.53";"300034";"2010"
"244991584.06";"300034";"2009"
"1929330450";"300035";"2019"
"1497765486.57";"300035";"2018"
"974092777.55";"300035";"2017"
"956846536.63";"300035";"2016"
"1013433835.1";"300035";"2015"
"1088841307.92";"300035";"2014"
"983229307.43";"300035";"2013"
"950949252.47";"300035";"2012"
"819332436.69";"300035";"2011"
"759538357.04";"300035";"2010"
"194134524.89";"300035";"2009"
"2822793446.81";"300036";"2019"
"2629728087.14";"300036";"2018"
"2194270891.85";"300036";"2017"
"1036955203.58";"300036";"2016"
"865521911.78";"300036";"2015"
"813725572.4";"300036";"2014"
"751491654.17";"300036";"2013"
"724800295.5";"300036";"2012"
"642169596.43";"300036";"2011"
"548112703.42";"300036";"2010"
"157225201.41";"300036";"2009"
"4409755945.24";"300037";"2019"
"3699110657.18";"300037";"2018"
"2797121418.75";"300037";"2017"
"2310262652.9";"300037";"2016"
"1632679180.73";"300037";"2015"
"1447068848.76";"300037";"2014"
"1351912545.15";"300037";"2013"
"1222133896.14";"300037";"2012"
"1100523590.85";"300037";"2011"
"1005672069.47";"300037";"2010"
"203825658.03";"300037";"2009"
"2747388592.99";"300039";"2019"
"2679724094.17";"300039";"2018"
"2527915724.93";"300039";"2017"
"2426668506.07";"300039";"2016"
"2117366779.56";"300039";"2015"
"1770810467.77";"300039";"2014"
"1561084626.28";"300039";"2013"
"1452403776.77";"300039";"2012"
"1370399005.71";"300039";"2011"
"1345390188.32";"300039";"2010"
"229875150.42";"300039";"2009"
"3728798371.84";"300040";"2019"
"3783016420.25";"300040";"2018"
"2832535366.46";"300040";"2017"
"2339364819.12";"300040";"2016"
"1396317072.94";"300040";"2015"
"1452889063.01";"300040";"2014"
"1599716800.55";"300040";"2013"
"1237054401.02";"300040";"2012"
"1143140973.11";"300040";"2011"
"1136903965.37";"300040";"2010"
"463145229.42";"300040";"2009"
"2408476023.15";"300041";"2019"
"2243664803.65";"300041";"2018"
"1826220983.43";"300041";"2017"
"1770968686.71";"300041";"2016"
"1333834357.92";"300041";"2015"
"1120332415.02";"300041";"2014"
"1037829182.92";"300041";"2013"
"940870456.07";"300041";"2012"
"913559431.75";"300041";"2011"
"908903940.12";"300041";"2010"
"272114172.15";"300041";"2009"
"998759207.18";"300042";"2019"
"951698875.14";"300042";"2018"
"924530611.05";"300042";"2017"
"882545946.27";"300042";"2016"
"861200407.18";"300042";"2015"
"873057860.33";"300042";"2014"
"886084602.03";"300042";"2013"
"914782415.09";"300042";"2012"
"896751467.41";"300042";"2011"
"907259769.79";"300042";"2010"
"204747372.44";"300042";"2009"
"5955584749.22";"300043";"2019"
"5979635184.44";"300043";"2018"
"5121692032.33";"300043";"2017"
"3301103124.07";"300043";"2016"
"2842688433.04";"300043";"2015"
"1824561646.01";"300043";"2014"
"1539235314.71";"300043";"2013"
"943146014.58";"300043";"2012"
"748514949.57";"300043";"2011"
"164254008.49";"300043";"2010"
"115602128.82";"300043";"2009"
"2347764787.01";"300045";"2019"
"1869443893.9";"300045";"2018"
"1263521356.99";"300045";"2017"
"1158093909.3";"300045";"2016"
"1061654360.86";"300045";"2015"
"907321577.48";"300045";"2014"
"821510836.96";"300045";"2013"
"782465620.92";"300045";"2012"
"698364344.62";"300045";"2011"
"176160679.78";"300045";"2010"
"134156664.88";"300045";"2009"
"1050389797.77";"300046";"2019"
"1025717939.08";"300046";"2018"
"1051359063.55";"300046";"2017"
"832431276.35";"300046";"2016"
"879421548.34";"300046";"2015"
"907550339.44";"300046";"2014"
"915663727.75";"300046";"2013"
"952209305.95";"300046";"2012"
"894682885.14";"300046";"2011"
"243427740.13";"300046";"2010"
"198764583.65";"300046";"2009"
"4678931278.15";"300047";"2019"
"4095014277.32";"300047";"2018"
"3182734894.63";"300047";"2017"
"2417278485.05";"300047";"2016"
"1907433920.71";"300047";"2015"
"1576229608.94";"300047";"2014"
"1250111370.59";"300047";"2013"
"1102226898.1";"300047";"2012"
"1044617516.17";"300047";"2011"
"256589226.14";"300047";"2010"
"197412130.66";"300047";"2009"
"4153127014.83";"300048";"2019"
"4686364357.43";"300048";"2018"
"4927803809.8";"300048";"2017"
"3365581412.09";"300048";"2016"
"2092301423.23";"300048";"2015"
"1852890010.78";"300048";"2014"
"1795542404.98";"300048";"2013"
"1816315335.26";"300048";"2012"
"1541299442.74";"300048";"2011"
"409025529.05";"300048";"2010"
"240002172.54";"300048";"2009"
"2134224255.98";"300049";"2019"
"2502614057.97";"300049";"2018"
"2406635582.65";"300049";"2017"
"2040946202.81";"300049";"2016"
"1331193903.8";"300049";"2015"
"1141774607.76";"300049";"2014"
"927584644.52";"300049";"2013"
"873888616.42";"300049";"2012"
"795660287.47";"300049";"2011"
"250964630.29";"300049";"2010"
"223098184.71";"300049";"2009"
"3660245676.36";"300050";"2019"
"3527932717.96";"300050";"2018"
"2479788665.84";"300050";"2017"
"2431323003.9";"300050";"2016"
"2370173129.41";"300050";"2015"
"1534896169.89";"300050";"2014"
"1652152505.29";"300050";"2013"
"1692009060.9";"300050";"2012"
"1653008639.57";"300050";"2011"
"298497644.17";"300050";"2010"
"161570839.95";"300050";"2009"
"1227887863.96";"300052";"2019"
"1139853356.27";"300052";"2018"
"1104819898.46";"300052";"2017"
"1255858292.04";"300052";"2016"
"1535173495.66";"300052";"2015"
"1404836138.91";"300052";"2014"
"979059541.31";"300052";"2013"
"962243000.51";"300052";"2012"
"934469338.75";"300052";"2011"
"186599297.84";"300052";"2010"
"4100060991.41";"300053";"2019"
"2754098801.47";"300053";"2018"
"2532549273.46";"300053";"2017"
"1498158131.65";"300053";"2016"
"750599778.41";"300053";"2015"
"681077053.07";"300053";"2014"
"629200878.95";"300053";"2013"
"617242092.71";"300053";"2012"
"601417411.17";"300053";"2011"
"197793722.53";"300053";"2010"
"3960556469.77";"300054";"2019"
"3912635991.38";"300054";"2018"
"2987599879.29";"300054";"2017"
"1778687091.1";"300054";"2016"
"1563016167.49";"300054";"2015"
"1377453638.98";"300054";"2014"
"891584275.86";"300054";"2013"
"659406555.55";"300054";"2012"
"667884737.45";"300054";"2011"
"236254444.07";"300054";"2010"
"7419632913.64";"300055";"2019"
"7998004030.75";"300055";"2018"
"7296771297.92";"300055";"2017"
"5990938704.86";"300055";"2016"
"3672152438.24";"300055";"2015"
"2391555925.38";"300055";"2014"
"2169268050.11";"300055";"2013"
"2107351592.82";"300055";"2012"
"1809872247.92";"300055";"2011"
"423134702.43";"300055";"2010"
"30580319.09";"300055";"2009"
"2633991579.48";"300056";"2019"
"2724976604.18";"300056";"2018"
"2785381657.48";"300056";"2017"
"1528256557.83";"300056";"2016"
"869131255.72";"300056";"2015"
"716887590.15";"300056";"2014"
"658676508.74";"300056";"2013"
"608784749.99";"300056";"2012"
"456965710.11";"300056";"2011"
"176424861.73";"300056";"2010"
"6271380155.38";"300057";"2019"
"5585965544.63";"300057";"2018"
"4572476832.35";"300057";"2017"
"4535795274.49";"300057";"2016"
"4498914708.79";"300057";"2015"
"3805874500.68";"300057";"2014"
"3295349191.85";"300057";"2013"
"1607429249.58";"300057";"2012"
"1522712712.38";"300057";"2011"
"662823231.56";"300057";"2010"
"16962501973";"300058";"2019"
"16731818185.58";"300058";"2018"
"16529171500.54";"300058";"2017"
"16369211954.37";"300058";"2016"
"11370173092.27";"300058";"2015"
"6729456651.81";"300058";"2014"
"2565445131";"300058";"2013"
"1507337147.53";"300058";"2012"
"950502686.94";"300058";"2011"
"304030355.3";"300058";"2010"
"39810961690.72";"300059";"2019"
"41844755125.95";"300059";"2018"
"26985870291.59";"300059";"2017"
"23733475657.81";"300059";"2016"
"6182773998.84";"300059";"2015"
"2432782397.4";"300059";"2014"
"1801371020.9";"300059";"2013"
"1823711142.99";"300059";"2012"
"1681845672.78";"300059";"2011"
"321104466.12";"300059";"2010"
"3000174554.68";"300061";"2019"
"4389859936.86";"300061";"2018"
"3785383882.91";"300061";"2017"
"830880194.72";"300061";"2016"
"769430840.64";"300061";"2015"
"707778990.83";"300061";"2014"
"649195643.73";"300061";"2013"
"635651652.93";"300061";"2012"
"466253596.84";"300061";"2011"
"218493304.65";"300061";"2010"
"2172566924.66";"300062";"2019"
"2073576480.99";"300062";"2018"
"1779954260.36";"300062";"2017"
"2550006357.99";"300062";"2016"
"1026538995.06";"300062";"2015"
"1032656561.55";"300062";"2014"
"932433197.31";"300062";"2013"
"875962606.75";"300062";"2012"
"866705113.01";"300062";"2011"
"241996996.36";"300062";"2010"
"2514499026.71";"300063";"2019"
"3548662406.82";"300063";"2018"
"3686908858.06";"300063";"2017"
"3351429603.78";"300063";"2016"
"1200014933.49";"300063";"2015"
"956672727.33";"300063";"2014"
"753206907.18";"300063";"2013"
"691253692.58";"300063";"2012"
"692682110.58";"300063";"2011"
"226534985.45";"300063";"2010"
"2168165591.04";"300065";"2019"
"2212605506.96";"300065";"2018"
"1808703978.56";"300065";"2017"
"1657280225.32";"300065";"2016"
"825929688.84";"300065";"2015"
"834935685.49";"300065";"2014"
"729259881.19";"300065";"2013"
"735784284.5";"300065";"2012"
"644091723.51";"300065";"2011"
"178019514.66";"300065";"2010"
"1893598341.12";"300066";"2019"
"1804579734.38";"300066";"2018"
"1763340196.67";"300066";"2017"
"1601568851.19";"300066";"2016"
"1416047803.96";"300066";"2015"
"1240211902.48";"300066";"2014"
"1122704498.77";"300066";"2013"
"1060449634.97";"300066";"2012"
"923727400.01";"300066";"2011"
"261210221.06";"300066";"2010"
"1904021214.48";"300067";"2019"
"1779103883.86";"300067";"2018"
"1443475086.13";"300067";"2017"
"1372477551.56";"300067";"2016"
"1026933540.4";"300067";"2015"
"890125110.17";"300067";"2014"
"746446410.48";"300067";"2013"
"763660115.07";"300067";"2012"
"745915328.17";"300067";"2011"
"240420644.04";"300067";"2010"
"12680983657.97";"300068";"2019"
"10894485732.36";"300068";"2018"
"9189360367.18";"300068";"2017"
"6932185127.55";"300068";"2016"
"4867864366.42";"300068";"2015"
"4231864747.79";"300068";"2014"
"3906236671.1";"300068";"2013"
"3241524651.4";"300068";"2012"
"2905361797.11";"300068";"2011"
"1192419586.84";"300068";"2010"
"588657850.01";"300069";"2019"
"903236282.8";"300069";"2018"
"821020076.35";"300069";"2017"
"691755877.42";"300069";"2016"
"657235355.93";"300069";"2015"
"694309780.08";"300069";"2014"
"694665947.6";"300069";"2013"
"646219514.27";"300069";"2012"
"558395445.58";"300069";"2011"
"241212050.34";"300069";"2010"
"56690166328.31";"300070";"2019"
"45636938937.88";"300070";"2018"
"31806430085.04";"300070";"2017"
"18388772124.91";"300070";"2016"
"10535594467.28";"300070";"2015"
"8132727229.92";"300070";"2014"
"5260463222.49";"300070";"2013"
"4411799488.74";"300070";"2012"
"3171913248.6";"300070";"2011"
"507413216.31";"300070";"2010"
"25414415743.42";"300072";"2019"
"25438818184.87";"300072";"2018"
"18510713069.99";"300072";"2017"
"10231480337.01";"300072";"2016"
"5280820906.11";"300072";"2015"
"3318254290.62";"300072";"2014"
"2437332451.75";"300072";"2013"
"1902292534.07";"300072";"2012"
"1450109044.82";"300072";"2011"
"537692678.43";"300072";"2010"
"4398448371.1";"300073";"2019"
"2723278155.72";"300073";"2018"
"2162805654.37";"300073";"2017"
"1740697884.74";"300073";"2016"
"1018127294.57";"300073";"2015"
"992895587.44";"300073";"2014"
"970708379.61";"300073";"2013"
"913482348.4";"300073";"2012"
"966802059.11";"300073";"2011"
"331617848.66";"300073";"2010"
"1552483261.04";"300074";"2019"
"1591008533.09";"300074";"2018"
"1382465008.84";"300074";"2017"
"1244507872.42";"300074";"2016"
"1063315982.89";"300074";"2015"
"1051562246.33";"300074";"2014"
"957480294.61";"300074";"2013"
"856310871.93";"300074";"2012"
"833044008.35";"300074";"2011"
"125949622.35";"300074";"2010"
"3089023949.17";"300075";"2019"
"3062153257.73";"300075";"2018"
"2352231921.95";"300075";"2017"
"1860828293.33";"300075";"2016"
"1411907794.79";"300075";"2015"
"1259512565.52";"300075";"2014"
"1128684426.71";"300075";"2013"
"918069152.91";"300075";"2012"
"875716668.83";"300075";"2011"
"131403060.21";"300075";"2010"
"1102768837.67";"300076";"2019"
"1122152512.54";"300076";"2018"
"1136842774.6";"300076";"2017"
"1120210111.68";"300076";"2016"
"1180656305.71";"300076";"2015"
"1207201250.04";"300076";"2014"
"1172818905.33";"300076";"2013"
"1153007900.31";"300076";"2012"
"1088563094.06";"300076";"2011"
"279161162.09";"300076";"2010"
"2849224999.1";"300077";"2019"
"2979892720.29";"300077";"2018"
"3294161979.78";"300077";"2017"
"3199702397.68";"300077";"2016"
"2865377295.58";"300077";"2015"
"2839565745.5";"300077";"2014"
"2891551865.27";"300077";"2013"
"2957644947.33";"300077";"2012"
"2866438128.79";"300077";"2011"
"341407177.11";"300077";"2010"
"3424095703.68";"300078";"2019"
"2901704986.98";"300078";"2018"
"2955750677.85";"300078";"2017"
"2456940737.01";"300078";"2016"
"1278897958.37";"300078";"2015"
"1233968964.92";"300078";"2014"
"1219210235.95";"300078";"2013"
"1204042526.42";"300078";"2012"
"1206507041.4";"300078";"2011"
"199547581.22";"300078";"2010"
"4618398584.45";"300079";"2019"
"4239212173.92";"300079";"2018"
"4057763587.85";"300079";"2017"
"4118485089.97";"300079";"2016"
"3285481638.9";"300079";"2015"
"2833760636.27";"300079";"2014"
"2684147877.57";"300079";"2013"
"2383715259.21";"300079";"2012"
"2278194552.11";"300079";"2011"
"516227372.9";"300079";"2010"
"5012839916.46";"300080";"2019"
"6692133273.92";"300080";"2018"
"6247809792.9";"300080";"2017"
"5426919031.7";"300080";"2016"
"5554587208.27";"300080";"2015"
"5054491773.44";"300080";"2014"
"2775332279.21";"300080";"2013"
"2676635291.74";"300080";"2012"
"2202666362.96";"300080";"2011"
"526260001.94";"300080";"2010"
"3227449153.95";"300081";"2019"
"2361675636.33";"300081";"2018"
"1278503016.11";"300081";"2017"
"975408054.51";"300081";"2016"
"886543086.64";"300081";"2015"
"945525608.96";"300081";"2014"
"1210340948.76";"300081";"2013"
"1063367620.19";"300081";"2012"
"930181188.83";"300081";"2011"
"393748477.87";"300081";"2010"
"5603949062.4";"300082";"2019"
"6301474090.61";"300082";"2018"
"5322130075.44";"300082";"2017"
"4985199754.36";"300082";"2016"
"5195708935.44";"300082";"2015"
"3934617182.65";"300082";"2014"
"3599234904.27";"300082";"2013"
"3332352825.88";"300082";"2012"
"3009277829.62";"300082";"2011"
"1040302989.21";"300082";"2010"
"8415805341.47";"300083";"2019"
"11186650701.48";"300083";"2018"
"9642762236.07";"300083";"2017"
"8772688059.69";"300083";"2016"
"3762435678.9";"300083";"2015"
"2715877069.18";"300083";"2014"
"2062891182.68";"300083";"2013"
"1606925715.6";"300083";"2012"
"1430417795.89";"300083";"2011"
"454907826.16";"300083";"2010"
"3080427569.88";"300084";"2019"
"3191173397.4";"300084";"2018"
"2408144918.02";"300084";"2017"
"1688187376.67";"300084";"2016"
"1624260703.5";"300084";"2015"
"900448728.94";"300084";"2014"
"819555090.57";"300084";"2013"
"672646897.38";"300084";"2012"
"641936615.08";"300084";"2011"
"181783552.48";"300084";"2010"
"2154554005.56";"300085";"2019"
"2218493975.7";"300085";"2018"
"1491478538.72";"300085";"2017"
"1178502005.6";"300085";"2016"
