"tuobinQ";"ts_code";"time"
"1.576163";"300215";"2019"
"1.549533";"300216";"2011"
"1.32886";"300216";"2012"
"1.514336";"300216";"2013"
"3.259175";"300216";"2014"
"4.612716";"300216";"2015"
"2.900825";"300216";"2016"
"1.834171";"300216";"2017"
"1.972408";"300216";"2018"
"1.28953";"300217";"2011"
"1.168189";"300217";"2012"
"1.647484";"300217";"2013"
"1.935694";"300217";"2014"
"2.48647";"300217";"2015"
"1.847878";"300217";"2016"
"1.406049";"300217";"2017"
"1.138806";"300217";"2018"
"1.193943";"300217";"2019"
"1.199294";"300218";"2011"
"1.082886";"300218";"2012"
"1.250579";"300218";"2013"
"1.459901";"300218";"2014"
"2.191362";"300218";"2015"
"1.993227";"300218";"2016"
"1.453997";"300218";"2017"
"1.123587";"300218";"2018"
"1.281432";"300218";"2019"
"1.361404";"300219";"2011"
"1.25963";"300219";"2012"
"1.495568";"300219";"2013"
"1.609093";"300219";"2014"
"3.099946";"300219";"2015"
"2.292758";"300219";"2016"
"1.787314";"300219";"2017"
"1.405452";"300219";"2018"
"1.705021";"300219";"2019"
"1.496644";"300220";"2011"
"1.491079";"300220";"2012"
"4.894438";"300220";"2014"
"6.509909";"300220";"2015"
"4.265168";"300220";"2016"
"7.45981";"300220";"2017"
"3.70902";"300220";"2018"
"13.073792";"300220";"2019"
"1.162945";"300221";"2011"
"1.236421";"300221";"2012"
"1.270747";"300221";"2013"
"2.37017";"300221";"2014"
"4.579721";"300221";"2015"
"5.337001";"300221";"2016"
"2.283364";"300221";"2017"
"1.452453";"300221";"2018"
"1.976587";"300221";"2019"
"1.484439";"300222";"2011"
"1.382409";"300222";"2012"
"1.517727";"300222";"2013"
"1.850909";"300222";"2014"
"1.857467";"300222";"2016"
"1.758703";"300222";"2017"
"1.400722";"300222";"2018"
"1.479388";"300222";"2019"
"1.336095";"300223";"2011"
"1.104192";"300223";"2012"
"2.210621";"300223";"2013"
"2.205537";"300223";"2014"
"3.621209";"300223";"2015"
"4.622202";"300223";"2016"
"3.460224";"300223";"2017"
"2.262342";"300223";"2018"
"8.840878";"300223";"2019"
"1.473314";"300224";"2011"
"1.37135";"300224";"2012"
"1.353855";"300224";"2013"
"3.119835";"300224";"2014"
"3.958268";"300224";"2015"
"3.103016";"300224";"2016"
"2.138534";"300224";"2017"
"1.509457";"300224";"2018"
"2.284742";"300224";"2019"
"1.161331";"300225";"2011"
"1.151495";"300225";"2012"
"1.457201";"300225";"2013"
"2.227214";"300225";"2014"
"3.238224";"300225";"2015"
"4.53886";"300225";"2016"
"6.703614";"300225";"2017"
"2.051403";"300225";"2018"
"2.546675";"300225";"2019"
"1.334965";"300226";"2011"
"1.347042";"300226";"2012"
"2.773346";"300226";"2013"
"5.661742";"300226";"2014"
"4.787918";"300226";"2015"
"1.861322";"300226";"2016"
"1.351988";"300226";"2017"
"1.470739";"300226";"2018"
"1.848073";"300226";"2019"
"1.467842";"300227";"2011"
"1.48488";"300227";"2012"
"2.7167";"300227";"2013"
"4.557496";"300227";"2014"
"8.586718";"300227";"2015"
"4.215811";"300227";"2016"
"2.553872";"300227";"2017"
"1.786573";"300227";"2018"
"1.789824";"300227";"2019"
"1.390178";"300228";"2011"
"1.933968";"300228";"2012"
"2.933256";"300228";"2013"
"2.285414";"300228";"2014"
"2.387958";"300228";"2015"
"1.885501";"300228";"2016"
"1.632136";"300228";"2017"
"1.100808";"300228";"2018"
"1.253064";"300228";"2019"
"1.820841";"300229";"2011"
"1.776027";"300229";"2012"
"1.943199";"300229";"2013"
"2.714832";"300229";"2014"
"7.470803";"300229";"2015"
"3.686344";"300229";"2016"
"3.092183";"300229";"2017"
"1.810301";"300229";"2018"
"2.363581";"300229";"2019"
"1.409206";"300230";"2011"
"1.276767";"300230";"2012"
"1.42704";"300230";"2013"
"1.967417";"300230";"2014"
"3.00952";"300230";"2015"
"1.522638";"300230";"2016"
"1.467132";"300230";"2017"
"1.115768";"300230";"2018"
"1.012432";"300230";"2019"
"1.564227";"300231";"2011"
"1.716288";"300231";"2012"
"2.223405";"300231";"2013"
"5.536493";"300231";"2014"
"11.078634";"300231";"2015"
"5.437879";"300231";"2016"
"2.833629";"300231";"2017"
"1.643342";"300231";"2018"
"1.790671";"300231";"2019"
"1.239906";"300232";"2011"
"1.106669";"300232";"2012"
"1.554231";"300232";"2013"
"1.942532";"300232";"2014"
"3.851372";"300232";"2015"
"2.676869";"300232";"2016"
"1.843725";"300232";"2017"
"1.42488";"300232";"2018"
"1.540493";"300232";"2019"
"1.111649";"300233";"2011"
"1.226232";"300233";"2012"
"1.513256";"300233";"2013"
"2.851364";"300233";"2014"
"4.108125";"300233";"2015"
"2.870523";"300233";"2016"
"1.40759";"300233";"2017"
"1.21839";"300233";"2018"
"1.592905";"300233";"2019"
"1.691191";"300234";"2011"
"1.57045";"300234";"2012"
"2.042861";"300234";"2013"
"3.121285";"300234";"2014"
"4.655999";"300234";"2015"
"4.200756";"300234";"2016"
"1.708548";"300234";"2017"
"1.320556";"300234";"2018"
"2.065387";"300234";"2019"
"1.573666";"300235";"2011"
"1.56598";"300235";"2012"
"2.475269";"300235";"2013"
"4.09766";"300235";"2014"
"6.403235";"300235";"2016"
"2.298823";"300235";"2017"
"1.776592";"300235";"2018"
"2.606913";"300235";"2019"
"1.492569";"300236";"2011"
"1.440779";"300236";"2012"
"1.769215";"300236";"2013"
"3.045944";"300236";"2014"
"5.39459";"300236";"2015"
"4.883106";"300236";"2016"
"4.435256";"300236";"2017"
"3.261032";"300236";"2018"
"4.444234";"300236";"2019"
"1.162447";"300237";"2011"
"1.113092";"300237";"2012"
"1.451573";"300237";"2013"
"1.388727";"300237";"2014"
"1.868526";"300237";"2015"
"1.789454";"300237";"2016"
"1.99921";"300237";"2017"
"1.171925";"300237";"2018"
"1.006102";"300237";"2019"
"2.193513";"300238";"2011"
"2.732601";"300238";"2012"
"4.217223";"300238";"2013"
"6.863804";"300238";"2014"
"4.217746";"300238";"2016"
"3.047322";"300238";"2017"
"1.775075";"300238";"2018"
"4.685026";"300238";"2019"
"1.625129";"300239";"2011"
"2.676237";"300239";"2012"
"3.205226";"300239";"2013"
"3.142962";"300239";"2014"
"4.766651";"300239";"2015"
"4.482063";"300239";"2016"
"2.692896";"300239";"2017"
"1.772647";"300239";"2018"
"2.064046";"300239";"2019"
"1.180447";"300240";"2011"
"1.223828";"300240";"2012"
"1.172674";"300240";"2013"
"1.522975";"300240";"2014"
"3.510382";"300240";"2015"
"2.370923";"300240";"2016"
"1.60462";"300240";"2018"
"1.393675";"300240";"2019"
"1.464306";"300241";"2011"
"1.589826";"300241";"2012"
"1.769721";"300241";"2013"
"1.923716";"300241";"2014"
"3.02999";"300241";"2015"
"2.071756";"300241";"2016"
"2.001806";"300241";"2017"
"1.345125";"300241";"2018"
"1.866811";"300241";"2019"
"1.433382";"300242";"2011"
"1.409246";"300242";"2012"
"1.914222";"300242";"2013"
"4.550493";"300242";"2014"
"2.975445";"300242";"2015"
"1.954962";"300242";"2016"
"1.838512";"300242";"2017"
"1.639005";"300242";"2018"
"1.570965";"300242";"2019"
"1.39497";"300243";"2011"
"1.413515";"300243";"2012"
"1.428655";"300243";"2013"
"1.862314";"300243";"2014"
"2.927576";"300243";"2015"
"2.71488";"300243";"2017"
"1.793144";"300243";"2018"
"1.847381";"300243";"2019"
"1.746756";"300244";"2011"
"2.458819";"300244";"2012"
"5.000582";"300244";"2013"
"6.142758";"300244";"2015"
"2.584272";"300244";"2016"
"1.845842";"300244";"2017"
"1.221961";"300244";"2018"
"1.489422";"300244";"2019"
"1.612254";"300245";"2011"
"1.502277";"300245";"2012"
"1.874279";"300245";"2013"
"2.837764";"300245";"2014"
"9.198887";"300245";"2015"
"3.833408";"300245";"2016"
"2.283744";"300245";"2017"
"1.690871";"300245";"2018"
"1.97876";"300245";"2019"
"1.51347";"300246";"2011"
"1.629884";"300246";"2012"
"3.08006";"300246";"2013"
"4.745143";"300246";"2014"
"8.043844";"300246";"2015"
"5.69083";"300246";"2016"
"3.268557";"300246";"2017"
"1.789946";"300246";"2018"
"2.285457";"300246";"2019"
"1.238573";"300247";"2011"
"1.162522";"300247";"2012"
"1.587386";"300247";"2013"
"2.197914";"300247";"2014"
"1.906953";"300247";"2016"
"1.502585";"300247";"2017"
"1.436413";"300247";"2018"
"1.999909";"300247";"2019"
"1.376733";"300248";"2011"
"1.379168";"300248";"2012"
"5.376601";"300248";"2015"
"3.512041";"300248";"2016"
"1.916839";"300248";"2017"
"1.562774";"300248";"2018"
"1.630596";"300248";"2019"
"1.418446";"300249";"2011"
"1.374871";"300249";"2012"
"1.60684";"300249";"2013"
"1.438076";"300249";"2014"
"2.426519";"300249";"2015"
"2.464536";"300249";"2016"
"1.624258";"300249";"2017"
"1.460457";"300249";"2018"
"1.443664";"300249";"2019"
"1.44381";"300250";"2011"
"1.494559";"300250";"2012"
"2.084313";"300250";"2013"
"3.323058";"300250";"2014"
"4.314491";"300250";"2015"
"2.485477";"300250";"2016"
"1.546997";"300250";"2017"
"1.477335";"300250";"2018"
"2.021191";"300250";"2019"
"1.642664";"300251";"2011"
"1.807243";"300251";"2012"
"2.770056";"300251";"2013"
"4.861071";"300251";"2014"
"4.818678";"300251";"2015"
"3.205578";"300251";"2016"
"2.752477";"300251";"2017"
"2.176955";"300251";"2018"
"3.213947";"300251";"2019"
"1.19518";"300252";"2011"
"1.124988";"300252";"2012"
"1.523389";"300252";"2013"
"5.289197";"300252";"2015"
"2.612986";"300252";"2016"
"1.544817";"300252";"2017"
"1.505471";"300252";"2018"
"1.362477";"300252";"2019"
"1.881752";"300253";"2011"
"2.369156";"300253";"2012"
"6.147504";"300253";"2013"
"8.73467";"300253";"2014"
"9.893151";"300253";"2015"
"3.987147";"300253";"2016"
"2.561814";"300253";"2017"
"4.062902";"300253";"2018"
"4.248129";"300253";"2019"
"1.315425";"300254";"2011"
"1.155004";"300254";"2012"
"2.338096";"300254";"2014"
"3.373973";"300254";"2015"
"2.557779";"300254";"2016"
"1.578384";"300254";"2017"
"1.217499";"300254";"2018"
"1.325073";"300254";"2019"
"1.203584";"300255";"2011"
"1.41856";"300255";"2012"
"2.247938";"300255";"2013"
"2.761415";"300255";"2014"
"3.002359";"300255";"2015"
"2.040943";"300255";"2016"
"1.643347";"300255";"2017"
"1.233839";"300255";"2018"
"1.437169";"300255";"2019"
"1.21286";"300256";"2011"
"1.450468";"300256";"2012"
"1.239337";"300256";"2013"
"1.252541";"300256";"2014"
"1.322851";"300256";"2015"
"1.298656";"300256";"2016"
"1.163906";"300256";"2017"
"1.118849";"300256";"2018"
"1.20402";"300256";"2019"
"1.432665";"300257";"2011"
"1.68246";"300257";"2012"
"2.255086";"300257";"2013"
"3.554032";"300257";"2014"
"6.191192";"300257";"2015"
"3.133078";"300257";"2016"
"2.377367";"300257";"2017"
"1.635904";"300257";"2018"
"1.671679";"300257";"2019"
"1.281254";"300258";"2011"
"1.452201";"300258";"2012"
"1.362064";"300258";"2013"
"2.119371";"300258";"2014"
"2.808726";"300258";"2015"
"3.027108";"300258";"2016"
"2.704061";"300258";"2017"
"2.026536";"300258";"2018"
"1.72128";"300258";"2019"
"1.291062";"300259";"2011"
"1.616854";"300259";"2012"
"2.162303";"300259";"2013"
"2.458504";"300259";"2014"
"3.661026";"300259";"2015"
"1.876399";"300259";"2016"
"1.843883";"300259";"2017"
"1.313176";"300259";"2018"
"1.609079";"300259";"2019"
"1.317449";"300260";"2011"
"1.236794";"300260";"2012"
"1.267166";"300260";"2013"
"1.441682";"300260";"2014"
"2.27162";"300260";"2015"
"2.331196";"300260";"2016"
"1.349172";"300260";"2018"
"1.408296";"300260";"2019"
"1.307606";"300261";"2011"
"1.723086";"300261";"2012"
"1.659603";"300261";"2013"
"3.288674";"300261";"2014"
"4.090163";"300261";"2015"
"3.074213";"300261";"2016"
"1.908356";"300261";"2017"
"1.62423";"300261";"2018"
"1.553509";"300261";"2019"
"1.569878";"300262";"2011"
"2.088959";"300262";"2012"
"2.384367";"300262";"2013"
"3.451233";"300262";"2014"
"3.141834";"300262";"2015"
"1.809123";"300262";"2016"
"1.601363";"300262";"2017"
"1.16819";"300262";"2018"
"1.100436";"300262";"2019"
"1.255433";"300263";"2011"
"1.230869";"300263";"2012"
"1.573507";"300263";"2013"
"1.898429";"300263";"2014"
"2.501078";"300263";"2015"
"1.673254";"300263";"2016"
"1.60844";"300263";"2017"
"1.116572";"300263";"2018"
"1.312994";"300263";"2019"
"1.310996";"300264";"2011"
"1.333052";"300264";"2012"
"1.816011";"300264";"2013"
"2.414493";"300264";"2014"
"7.377605";"300264";"2015"
"4.221527";"300264";"2016"
"3.337112";"300264";"2017"
"2.294436";"300264";"2018"
"3.687999";"300264";"2019"
"1.175561";"300265";"2011"
"1.200485";"300265";"2012"
"1.224899";"300265";"2013"
"2.011791";"300265";"2014"
"4.348571";"300265";"2015"
"2.990858";"300265";"2016"
"1.962277";"300265";"2017"
"1.73535";"300265";"2018"
"1.578453";"300265";"2019"
"1.364904";"300266";"2011"
"1.281728";"300266";"2012"
"1.495391";"300266";"2013"
"2.46972";"300266";"2014"
"9.348101";"300266";"2015"
"4.267083";"300266";"2016"
"3.208193";"300266";"2017"
"1.274914";"300266";"2018"
"1.249116";"300266";"2019"
"1.473662";"300267";"2011"
"1.876768";"300267";"2012"
"2.644562";"300267";"2013"
"5.550318";"300267";"2014"
"4.489994";"300267";"2015"
"3.117789";"300267";"2016"
"1.793476";"300267";"2017"
"1.252652";"300267";"2018"
"1.540712";"300267";"2019"
"1.309371";"300268";"2011"
"1.126905";"300268";"2012"
"1.621693";"300268";"2014"
"11.920006";"300268";"2015"
"20.91068";"300268";"2016"
"2.640757";"300268";"2017"
"1.672431";"300268";"2018"
"1.072162";"300268";"2019"
"1.174372";"300269";"2011"
"1.166004";"300269";"2012"
"2.089185";"300269";"2013"
"1.893223";"300269";"2014"
"2.535337";"300269";"2015"
"1.504159";"300269";"2016"
"1.204263";"300269";"2017"
"1.163679";"300269";"2018"
"1.583232";"300269";"2019"
"1.551657";"300270";"2011"
"2.148228";"300270";"2012"
"1.978735";"300270";"2013"
"2.327058";"300270";"2014"
"5.007706";"300270";"2015"
"3.101385";"300270";"2016"
"2.447528";"300270";"2017"
"1.301694";"300270";"2018"
"1.737058";"300270";"2019"
"1.273824";"300271";"2011"
"1.485816";"300271";"2012"
"2.595883";"300271";"2013"
"2.88619";"300271";"2014"
"4.547221";"300271";"2015"
"3.350486";"300271";"2016"
"1.958649";"300271";"2017"
"1.900351";"300271";"2018"
"2.474368";"300271";"2019"
"1.493597";"300272";"2011"
"2.050967";"300272";"2012"
"2.517401";"300272";"2013"
"3.393114";"300272";"2014"
"4.882645";"300272";"2015"
"1.860387";"300272";"2016"
"1.801279";"300272";"2018"
"1.529274";"300272";"2019"
"1.475691";"300273";"2011"
"2.018186";"300273";"2012"
"4.452799";"300273";"2013"
"4.239322";"300273";"2014"
"3.452433";"300273";"2015"
"2.707868";"300273";"2016"
"1.588809";"300273";"2017"
"1.121852";"300273";"2018"
"1.138291";"300273";"2019"
"1.256958";"300274";"2011"
"1.147345";"300274";"2012"
"1.935375";"300274";"2013"
"2.167736";"300274";"2014"
"2.565641";"300274";"2015"
"1.45643";"300274";"2016"
"1.90596";"300274";"2017"
"1.20463";"300274";"2018"
"1.212913";"300274";"2019"
"1.560735";"300275";"2011"
"1.826535";"300275";"2012"
"2.226797";"300275";"2013"
"2.430671";"300275";"2014"
"5.11176";"300275";"2015"
"3.421143";"300275";"2016"
"2.152054";"300275";"2017"
"1.421373";"300275";"2018"
"2.44522";"300275";"2019"
"1.267382";"300276";"2011"
"1.259207";"300276";"2012"
"1.665784";"300276";"2013"
"2.562297";"300276";"2014"
"6.281811";"300276";"2015"
"1.296787";"300276";"2017"
"1.151101";"300276";"2018"
"1.222928";"300276";"2019"
"1.261329";"300277";"2011"
"1.250536";"300277";"2012"
"1.508506";"300277";"2013"
"1.715437";"300277";"2014"
"6.312414";"300277";"2015"
"6.441263";"300277";"2016"
"4.33969";"300277";"2017"
"3.043771";"300277";"2018"
"4.28874";"300277";"2019"
"1.174853";"300278";"2011"
"1.586858";"300278";"2012"
"2.380669";"300278";"2015"
"1.994182";"300278";"2016"
"1.167457";"300278";"2018"
"1.37468";"300278";"2019"
"1.2837";"300279";"2011"
"1.319584";"300279";"2012"
"1.81506";"300279";"2013"
"1.928682";"300279";"2014"
"2.941413";"300279";"2015"
"1.993554";"300279";"2016"
"1.833946";"300279";"2017"
"1.402918";"300279";"2018"
"1.72329";"300279";"2019"
"1.171471";"300280";"2011"
"1.144426";"300280";"2012"
"1.213308";"300280";"2013"
"1.800572";"300280";"2014"
"5.541197";"300280";"2016"
"4.557082";"300280";"2017"
"2.337139";"300280";"2018"
"1.204295";"300280";"2019"
"1.200569";"300281";"2011"
"1.330694";"300281";"2012"
"1.328108";"300281";"2013"
"1.55011";"300281";"2014"
"2.643844";"300281";"2015"
"2.819344";"300281";"2016"
"1.877447";"300281";"2017"
"1.288537";"300281";"2018"
"1.659419";"300281";"2019"
"1.510792";"300282";"2011"
"1.526998";"300282";"2012"
"1.271853";"300282";"2014"
"3.158134";"300282";"2015"
"2.079043";"300282";"2016"
"1.653657";"300282";"2017"
"1.154025";"300282";"2018"
"1.137475";"300282";"2019"
"1.194058";"300283";"2012"
"1.321463";"300283";"2013"
"1.51053";"300283";"2014"
"2.873069";"300283";"2015"
"2.402112";"300283";"2016"
"1.61667";"300283";"2017"
"1.459088";"300283";"2018"
"1.489702";"300283";"2019"
"1.076184";"300284";"2012"
"1.570435";"300284";"2013"
"1.430723";"300284";"2014"
"1.995392";"300284";"2015"
"1.564756";"300284";"2016"
"1.3034";"300284";"2017"
"1.21112";"300284";"2018"
"1.142682";"300284";"2019"
"1.640988";"300285";"2012"
"2.132623";"300285";"2013"
"1.832125";"300285";"2014"
"9.587843";"300285";"2015"
"4.058273";"300285";"2016"
"3.035191";"300285";"2017"
"2.048205";"300285";"2018"
"3.788093";"300285";"2019"
"1.483583";"300286";"2012"
"2.434786";"300286";"2013"
"2.02037";"300286";"2014"
"4.71874";"300286";"2015"
"4.060622";"300286";"2016"
"2.626379";"300286";"2017"
"1.934277";"300286";"2018"
"2.221938";"300286";"2019"
"1.338345";"300287";"2012"
"2.697932";"300287";"2013"
"1.876999";"300287";"2014"
"2.833394";"300287";"2015"
"1.864107";"300287";"2016"
"1.465411";"300287";"2017"
"1.22172";"300287";"2018"
"1.266505";"300287";"2019"
"2.54686";"300288";"2012"
"3.078266";"300288";"2013"
"5.053874";"300288";"2014"
"8.951657";"300288";"2015"
"3.949999";"300288";"2016"
"3.477615";"300288";"2017"
"2.032972";"300288";"2018"
"1.872281";"300288";"2019"
"1.609725";"300289";"2012"
"2.165568";"300289";"2013"
"1.744808";"300289";"2014"
"4.174668";"300289";"2015"
"2.775423";"300289";"2016"
"2.06929";"300289";"2017"
"1.647779";"300289";"2018"
"1.578615";"300289";"2019"
"1.345071";"300290";"2012"
"2.16299";"300290";"2013"
"2.546374";"300290";"2014"
"4.222738";"300290";"2015"
"2.597073";"300290";"2016"
"2.549516";"300290";"2017"
"1.713924";"300290";"2018"
"2.323839";"300290";"2019"
"1.607652";"300291";"2012"
"2.714635";"300291";"2013"
"1.754706";"300291";"2014"
"4.016683";"300291";"2015"
"1.981598";"300291";"2016"
"1.28412";"300291";"2017"
"1.138947";"300291";"2018"
"1.477475";"300291";"2019"
"1.96303";"300292";"2015"
"2.25516";"300292";"2016"
"1.82222";"300292";"2017"
"2.101407";"300292";"2018"
"2.495724";"300292";"2019"
"1.307678";"300293";"2012"
"1.452435";"300293";"2013"
"1.506792";"300293";"2014"
"2.467875";"300293";"2015"
"4.219875";"300293";"2016"
"1.829516";"300293";"2017"
"1.375542";"300293";"2018"
"1.515227";"300293";"2019"
"1.612011";"300294";"2012"
"2.173232";"300294";"2013"
"2.494588";"300294";"2014"
"3.071121";"300294";"2015"
"3.754607";"300294";"2016"
"3.111518";"300294";"2017"
"2.229658";"300294";"2018"
"2.815619";"300294";"2019"
"1.765603";"300295";"2012"
"2.874481";"300295";"2013"
"3.695118";"300295";"2014"
"7.314906";"300295";"2015"
"4.24207";"300295";"2016"
"2.445978";"300295";"2017"
"1.431277";"300295";"2018"
"1.420974";"300295";"2019"
"1.238094";"300296";"2012"
"1.471846";"300296";"2013"
"2.51902";"300296";"2015"
"2.339277";"300296";"2016"
"2.201222";"300296";"2017"
"1.522057";"300296";"2018"
"1.520873";"300296";"2019"
"1.256697";"300297";"2012"
"2.309956";"300297";"2013"
"2.266938";"300297";"2014"
"6.310826";"300297";"2015"
"1.959782";"300297";"2016"
"1.541608";"300297";"2017"
"1.084602";"300297";"2018"
"1.274052";"300297";"2019"
"2.09261";"300298";"2012"
"2.941299";"300298";"2013"
"2.348386";"300298";"2014"
"5.511035";"300298";"2015"
"3.44336";"300298";"2016"
"3.978942";"300298";"2017"
"1.737096";"300298";"2018"
"2.380888";"300298";"2019"
"1.322633";"300299";"2012"
"2.382914";"300299";"2013"
"2.323971";"300299";"2014"
"4.995363";"300299";"2015"
"2.471686";"300299";"2016"
"1.845461";"300299";"2017"
"1.841419";"300299";"2018"
"2.823669";"300299";"2019"
"1.550481";"300300";"2012"
"2.429218";"300300";"2013"
"2.266561";"300300";"2014"
"5.879862";"300300";"2015"
"2.19465";"300300";"2016"
"1.783476";"300300";"2017"
"2.263886";"300300";"2018"
"3.314829";"300300";"2019"
"1.345888";"300301";"2012"
"1.422696";"300301";"2013"
"1.544401";"300301";"2014"
"1.741807";"300301";"2015"
"1.604532";"300301";"2016"
"1.403386";"300301";"2017"
"1.273916";"300301";"2018"
"1.415939";"300301";"2019"
"1.367242";"300302";"2012"
"1.832228";"300302";"2013"
"2.148498";"300302";"2014"
"9.02412";"300302";"2015"
"6.409581";"300302";"2016"
"3.591319";"300302";"2017"
"2.49932";"300302";"2018"
"2.534831";"300302";"2019"
"1.269188";"300303";"2012"
"2.369209";"300303";"2013"
"2.327609";"300303";"2014"
"2.666878";"300303";"2015"
"2.019532";"300303";"2016"
"1.660509";"300303";"2017"
"1.314708";"300303";"2018"
"2.073437";"300303";"2019"
"1.225742";"300304";"2012"
"1.64318";"300304";"2013"
"1.475589";"300304";"2014"
"4.842924";"300304";"2015"
"4.614718";"300304";"2016"
"3.128813";"300304";"2017"
"1.452201";"300304";"2018"
"1.638646";"300304";"2019"
"1.342087";"300305";"2012"
"1.209879";"300305";"2013"
"1.298297";"300305";"2014"
"2.045114";"300305";"2015"
"1.835746";"300305";"2016"
"1.27649";"300305";"2017"
"1.388833";"300305";"2018"
"1.422109";"300305";"2019"
"1.238456";"300306";"2012"
"1.493984";"300306";"2013"
"1.551443";"300306";"2014"
"1.895994";"300306";"2016"
"1.500222";"300306";"2017"
"1.202246";"300306";"2018"
"1.633275";"300306";"2019"
"1.108751";"300307";"2012"
"1.179978";"300307";"2013"
"1.143764";"300307";"2014"
"3.175613";"300307";"2015"
"1.919256";"300307";"2016"
"1.469235";"300307";"2017"
"0.958184";"300307";"2018"
"1.070319";"300307";"2019"
"1.263358";"300308";"2012"
"1.434952";"300308";"2013"
"2.155435";"300308";"2014"
"7.777669";"300308";"2015"
"8.204232";"300308";"2016"
"2.374801";"300308";"2017"
"1.827128";"300308";"2018"
"2.417248";"300308";"2019"
"1.4836";"300309";"2012"
"1.610767";"300309";"2013"
"1.662209";"300309";"2014"
"2.417111";"300309";"2015"
"2.323228";"300309";"2016"
"2.357815";"300309";"2017"
"1.590704";"300309";"2018"
"1.487896";"300309";"2019"
"1.342114";"300310";"2012"
"1.571172";"300310";"2013"
"1.705142";"300310";"2014"
"8.251383";"300310";"2015"
"2.388839";"300310";"2016"
"1.972486";"300310";"2017"
"1.835989";"300310";"2018"
"1.830912";"300310";"2019"
"1.309801";"300311";"2012"
"1.918032";"300311";"2013"
"2.121493";"300311";"2014"
"3.956386";"300311";"2015"
"3.664772";"300311";"2016"
"2.42627";"300311";"2017"
"1.931815";"300311";"2018"
"3.412696";"300311";"2019"
"1.198089";"300312";"2012"
"1.488352";"300312";"2013"
"1.645542";"300312";"2014"
"2.976236";"300312";"2015"
"2.271995";"300312";"2016"
"2.956693";"300312";"2017"
"3.531928";"300312";"2018"
"3.09257";"300312";"2019"
"1.413533";"300313";"2012"
"1.918149";"300313";"2013"
"4.611205";"300313";"2016"
"3.698743";"300313";"2017"
"1.735091";"300313";"2018"
"1.800611";"300313";"2019"
"1.674347";"300314";"2012"
"2.131131";"300314";"2013"
"2.101373";"300314";"2014"
"6.362101";"300314";"2015"
"5.206402";"300314";"2016"
"3.299085";"300314";"2017"
"2.195072";"300314";"2018"
"2.268266";"300314";"2019"
"1.782305";"300315";"2012"
"5.573766";"300315";"2013"
"3.3329";"300315";"2015"
"2.150564";"300315";"2016"
"1.652749";"300315";"2017"
"1.738584";"300315";"2018"
"2.806083";"300315";"2019"
"1.246494";"300316";"2012"
"1.482564";"300316";"2013"
"2.236206";"300316";"2014"
"5.317864";"300316";"2015"
"2.88821";"300316";"2016"
"3.625794";"300316";"2017"
"2.272348";"300316";"2018"
"2.845415";"300316";"2019"
"1.111244";"300317";"2012"
"1.376907";"300317";"2013"
"1.910607";"300317";"2014"
"1.266205";"300317";"2015"
"1.363295";"300317";"2016"
"1.353756";"300317";"2017"
"1.106474";"300317";"2018"
"1.380756";"300317";"2019"
"1.395544";"300318";"2012"
"1.776485";"300318";"2013"
"2.00868";"300318";"2014"
"3.27965";"300318";"2015"
"2.888411";"300318";"2016"
"1.715704";"300318";"2017"
"1.658722";"300318";"2018"
"1.75342";"300318";"2019"
"1.514681";"300319";"2012"
"2.035745";"300319";"2013"
"1.925317";"300319";"2015"
"2.380804";"300319";"2016"
"1.583989";"300319";"2017"
"1.564847";"300319";"2018"
"2.798009";"300319";"2019"
"1.243726";"300320";"2012"
"1.510338";"300320";"2013"
"1.863025";"300320";"2014"
"3.70935";"300320";"2015"
"3.858541";"300320";"2016"
"4.07418";"300320";"2017"
"1.314563";"300320";"2018"
"1.351411";"300320";"2019"
"1.192818";"300321";"2012"
"1.624065";"300321";"2013"
"2.052478";"300321";"2014"
"5.666488";"300321";"2015"
"4.878236";"300321";"2016"
"2.886693";"300321";"2017"
"1.643066";"300321";"2018"
"1.950614";"300321";"2019"
"1.505848";"300322";"2012"
"2.606474";"300322";"2013"
"2.607205";"300322";"2014"
"6.061284";"300322";"2015"
"3.487133";"300322";"2016"
"2.85449";"300322";"2017"
"2.581146";"300322";"2018"
"4.865307";"300322";"2019"
"1.079386";"300323";"2012"
"1.309821";"300323";"2013"
"1.273331";"300323";"2014"
"2.234164";"300323";"2015"
"1.810869";"300323";"2017"
"1.100848";"300323";"2018"
"1.186698";"300323";"2019"
"1.530812";"300324";"2012"
"2.142384";"300324";"2013"
"2.237428";"300324";"2016"
"1.85669";"300324";"2017"
"1.367098";"300324";"2018"
"1.366634";"300324";"2019"
"1.132189";"300325";"2012"
"1.403659";"300325";"2013"
"1.595941";"300325";"2014"
"3.683609";"300325";"2015"
"2.259152";"300325";"2016"
"1.790495";"300325";"2017"
"1.270529";"300325";"2018"
"1.633099";"300325";"2019"
"1.977739";"300326";"2012"
"3.216477";"300326";"2013"
"1.705582";"300326";"2014"
"3.240739";"300326";"2016"
"2.310817";"300326";"2017"
"1.907095";"300326";"2018"
"2.844641";"300326";"2019"
"1.235954";"300327";"2012"
"3.192936";"300327";"2013"
"2.521399";"300327";"2014"
"9.32057";"300327";"2015"
"7.763552";"300327";"2016"
"6.788456";"300327";"2017"
"4.213484";"300327";"2018"
"5.616867";"300327";"2019"
"1.486699";"300328";"2012"
"1.527793";"300328";"2013"
"1.83378";"300328";"2014"
