"edu";"ts_code";"time"
"0";"300936.SZ";"2012"
"0";"300936.SZ";"2013"
"0";"300936.SZ";"2014"
"0";"300936.SZ";"2015"
"0";"300936.SZ";"2016"
"0";"300936.SZ";"2017"
"0";"300936.SZ";"2018"
"0";"300936.SZ";"2019"
"0";"300936.SZ";"2020"
"0";"300937.SZ";"2009"
"0";"300937.SZ";"2010"
"0";"300937.SZ";"2011"
"0";"300937.SZ";"2012"
"0";"300937.SZ";"2013"
"0";"300937.SZ";"2014"
"0";"300937.SZ";"2015"
"0";"300937.SZ";"2016"
"0";"300937.SZ";"2017"
"0";"300937.SZ";"2018"
"0";"300937.SZ";"2019"
"0";"300937.SZ";"2020"
"0";"300938.SZ";"2009"
"0";"300938.SZ";"2010"
"0";"300938.SZ";"2011"
"0";"300938.SZ";"2012"
"0";"300938.SZ";"2013"
"0";"300938.SZ";"2014"
"0";"300938.SZ";"2015"
"0";"300938.SZ";"2016"
"0";"300938.SZ";"2017"
"0";"300938.SZ";"2018"
"0";"300938.SZ";"2019"
"0";"300938.SZ";"2020"
"0";"300939.SZ";"2009"
"0";"300939.SZ";"2010"
"0";"300939.SZ";"2011"
"0";"300939.SZ";"2012"
"0";"300939.SZ";"2013"
"0";"300939.SZ";"2014"
"0";"300939.SZ";"2015"
"0";"300939.SZ";"2016"
"0";"300939.SZ";"2017"
"0";"300939.SZ";"2018"
"0";"300939.SZ";"2019"
"0";"300939.SZ";"2020"
"0";"300940.SZ";"2009"
"0";"300940.SZ";"2010"
"0";"300940.SZ";"2011"
"0";"300940.SZ";"2012"
"0";"300940.SZ";"2013"
"0";"300940.SZ";"2014"
"0";"300940.SZ";"2015"
"0";"300940.SZ";"2016"
"0";"300940.SZ";"2017"
"0";"300940.SZ";"2018"
"0";"300940.SZ";"2019"
"0";"300940.SZ";"2020"
"0";"300941.SZ";"2009"
"0";"300941.SZ";"2010"
"0";"300941.SZ";"2011"
"0";"300941.SZ";"2012"
"0";"300941.SZ";"2013"
"0";"300941.SZ";"2014"
"0";"300941.SZ";"2015"
"0";"300941.SZ";"2016"
"0";"300941.SZ";"2017"
"0";"300941.SZ";"2018"
"0";"300941.SZ";"2019"
"0";"300941.SZ";"2020"
"0";"300942.SZ";"2009"
"0";"300942.SZ";"2010"
"0";"300942.SZ";"2011"
"0";"300942.SZ";"2012"
"0";"300942.SZ";"2013"
"0";"300942.SZ";"2014"
"0";"300942.SZ";"2015"
"0";"300942.SZ";"2016"
"0";"300942.SZ";"2017"
"0";"300942.SZ";"2018"
"0";"300942.SZ";"2019"
"0";"300942.SZ";"2020"
"0";"300943.SZ";"2009"
"0";"300943.SZ";"2010"
"0";"300943.SZ";"2011"
"0";"300943.SZ";"2012"
"0";"300943.SZ";"2013"
"0";"300943.SZ";"2014"
"0";"300943.SZ";"2015"
"0";"300943.SZ";"2016"
"0";"300943.SZ";"2017"
"0";"300943.SZ";"2018"
"0";"300943.SZ";"2019"
"0";"300943.SZ";"2020"
"0";"300945.SZ";"2009"
"0";"300945.SZ";"2010"
"0";"300945.SZ";"2011"
"0";"300945.SZ";"2012"
"0";"300945.SZ";"2013"
"0";"300945.SZ";"2014"
"0";"300945.SZ";"2015"
"0";"300945.SZ";"2016"
"0";"300945.SZ";"2017"
"0";"300945.SZ";"2018"
"0";"300945.SZ";"2019"
"0";"300945.SZ";"2020"
"0";"300946.SZ";"2009"
"0";"300946.SZ";"2010"
"0";"300946.SZ";"2011"
"0";"300946.SZ";"2012"
"0";"300946.SZ";"2013"
"0";"300946.SZ";"2014"
"0";"300946.SZ";"2015"
"0";"300946.SZ";"2016"
"0";"300946.SZ";"2017"
"0";"300946.SZ";"2018"
"0";"300946.SZ";"2019"
"0";"300946.SZ";"2020"
"0";"300947.SZ";"2009"
"0";"300947.SZ";"2010"
"0";"300947.SZ";"2011"
"0";"300947.SZ";"2012"
"0";"300947.SZ";"2013"
"0";"300947.SZ";"2014"
"0";"300947.SZ";"2015"
"0";"300947.SZ";"2016"
"0";"300947.SZ";"2017"
"0";"300947.SZ";"2018"
"0";"300947.SZ";"2019"
"0";"300947.SZ";"2020"
"0";"300948.SZ";"2009"
"0";"300948.SZ";"2010"
"0";"300948.SZ";"2011"
"0";"300948.SZ";"2012"
"0";"300948.SZ";"2013"
"0";"300948.SZ";"2014"
"0";"300948.SZ";"2015"
"0";"300948.SZ";"2016"
"0";"300948.SZ";"2017"
"0";"300948.SZ";"2018"
"0";"300948.SZ";"2019"
"0";"300948.SZ";"2020"
"0";"300949.SZ";"2009"
"0";"300949.SZ";"2010"
"0";"300949.SZ";"2011"
"0";"300949.SZ";"2012"
"0";"300949.SZ";"2013"
"0";"300949.SZ";"2014"
"0";"300949.SZ";"2015"
"0";"300949.SZ";"2016"
"0";"300949.SZ";"2017"
"0";"300949.SZ";"2018"
"0";"300949.SZ";"2019"
"0";"300949.SZ";"2020"
"0";"300950.SZ";"2009"
"0";"300950.SZ";"2010"
"0";"300950.SZ";"2011"
"0";"300950.SZ";"2012"
"0";"300950.SZ";"2013"
"0";"300950.SZ";"2014"
"0";"300950.SZ";"2015"
"0";"300950.SZ";"2016"
"0";"300950.SZ";"2017"
"0";"300950.SZ";"2018"
"0";"300950.SZ";"2019"
"0";"300950.SZ";"2020"
"0";"300951.SZ";"2009"
"0";"300951.SZ";"2010"
"0";"300951.SZ";"2011"
"0";"300951.SZ";"2012"
"0";"300951.SZ";"2013"
"0";"300951.SZ";"2014"
"0";"300951.SZ";"2015"
"0";"300951.SZ";"2016"
"0";"300951.SZ";"2017"
"0";"300951.SZ";"2018"
"0";"300951.SZ";"2019"
"0";"300951.SZ";"2020"
"0";"300952.SZ";"2009"
"0";"300952.SZ";"2010"
"0";"300952.SZ";"2011"
"0";"300952.SZ";"2012"
"0";"300952.SZ";"2013"
"0";"300952.SZ";"2014"
"0";"300952.SZ";"2015"
"0";"300952.SZ";"2016"
"0";"300952.SZ";"2017"
"0";"300952.SZ";"2018"
"0";"300952.SZ";"2019"
"0";"300952.SZ";"2020"
"0";"300953.SZ";"2009"
"0";"300953.SZ";"2010"
"0";"300953.SZ";"2011"
"0";"300953.SZ";"2012"
"0";"300953.SZ";"2013"
"0";"300953.SZ";"2014"
"0";"300953.SZ";"2015"
"0";"300953.SZ";"2016"
"0";"300953.SZ";"2017"
"0";"300953.SZ";"2018"
"0";"300953.SZ";"2019"
"0";"300953.SZ";"2020"
"0";"300955.SZ";"2009"
"0";"300955.SZ";"2010"
"0";"300955.SZ";"2011"
"0";"300955.SZ";"2012"
"0";"300955.SZ";"2013"
"0";"300955.SZ";"2014"
"0";"300955.SZ";"2015"
"0";"300955.SZ";"2016"
"0";"300955.SZ";"2017"
"0";"300955.SZ";"2018"
"0";"300955.SZ";"2019"
"0";"300955.SZ";"2020"
"0";"300956.SZ";"2009"
"0";"300956.SZ";"2010"
"0";"300956.SZ";"2011"
"0";"300956.SZ";"2012"
"0";"300956.SZ";"2013"
"0";"300956.SZ";"2014"
"0";"300956.SZ";"2015"
"0";"300956.SZ";"2016"
"0";"300956.SZ";"2017"
"0";"300956.SZ";"2018"
"0";"300956.SZ";"2019"
"0";"300956.SZ";"2020"
"0";"300957.SZ";"2009"
"0";"300957.SZ";"2010"
"0";"300957.SZ";"2011"
"0";"300957.SZ";"2012"
"0";"300957.SZ";"2013"
"0";"300957.SZ";"2014"
"0";"300957.SZ";"2015"
"0";"300957.SZ";"2016"
"0";"300957.SZ";"2017"
"0";"300957.SZ";"2018"
"0";"300957.SZ";"2019"
"0";"300957.SZ";"2020"
"0";"300958.SZ";"2009"
"0";"300958.SZ";"2010"
"0";"300958.SZ";"2011"
"0";"300958.SZ";"2012"
"0";"300958.SZ";"2013"
"0";"300958.SZ";"2014"
"0";"300958.SZ";"2015"
"0";"300958.SZ";"2016"
"0";"300958.SZ";"2017"
"0";"300958.SZ";"2018"
"0";"300958.SZ";"2019"
"0";"300958.SZ";"2020"
"0";"300959.SZ";"2009"
"0";"300959.SZ";"2010"
"0";"300959.SZ";"2011"
"0";"300959.SZ";"2012"
"0";"300959.SZ";"2013"
"0";"300959.SZ";"2014"
"0";"300959.SZ";"2015"
"0";"300959.SZ";"2016"
"0";"300959.SZ";"2017"
"0";"300959.SZ";"2018"
"0";"300959.SZ";"2019"
"0";"300959.SZ";"2020"
"0";"300960.SZ";"2009"
"0";"300960.SZ";"2010"
"0";"300960.SZ";"2011"
"0";"300960.SZ";"2012"
"0";"300960.SZ";"2013"
"0";"300960.SZ";"2014"
"0";"300960.SZ";"2015"
"0";"300960.SZ";"2016"
"0";"300960.SZ";"2017"
"0";"300960.SZ";"2018"
"0";"300960.SZ";"2019"
"0";"300960.SZ";"2020"
"0";"300961.SZ";"2009"
"0";"300961.SZ";"2010"
"0";"300961.SZ";"2011"
"0";"300961.SZ";"2012"
"0";"300961.SZ";"2013"
"0";"300961.SZ";"2014"
"0";"300961.SZ";"2015"
"0";"300961.SZ";"2016"
"0";"300961.SZ";"2017"
"0";"300961.SZ";"2018"
"0";"300961.SZ";"2019"
"0";"300961.SZ";"2020"
"0";"300962.SZ";"2009"
"0";"300962.SZ";"2010"
"0";"300962.SZ";"2011"
"0";"300962.SZ";"2012"
"0";"300962.SZ";"2013"
"0";"300962.SZ";"2014"
"0";"300962.SZ";"2015"
"0";"300962.SZ";"2016"
"0";"300962.SZ";"2017"
"0";"300962.SZ";"2018"
"0";"300962.SZ";"2019"
"0";"300962.SZ";"2020"
"0";"300963.SZ";"2009"
"0";"300963.SZ";"2010"
"0";"300963.SZ";"2011"
"0";"300963.SZ";"2012"
"0";"300963.SZ";"2013"
"0";"300963.SZ";"2014"
"0";"300963.SZ";"2015"
"0";"300963.SZ";"2016"
"0";"300963.SZ";"2017"
"0";"300963.SZ";"2018"
"0";"300963.SZ";"2019"
"0";"300963.SZ";"2020"
"0";"300964.SZ";"2009"
"0";"300964.SZ";"2010"
"0";"300964.SZ";"2011"
"0";"300964.SZ";"2012"
"0";"300964.SZ";"2013"
"0";"300964.SZ";"2014"
"0";"300964.SZ";"2015"
"0";"300964.SZ";"2016"
"0";"300964.SZ";"2017"
"0";"300964.SZ";"2018"
"0";"300964.SZ";"2019"
"0";"300964.SZ";"2020"
"0";"300965.SZ";"2009"
"0";"300965.SZ";"2010"
"0";"300965.SZ";"2011"
"0";"300965.SZ";"2012"
"0";"300965.SZ";"2013"
"0";"300965.SZ";"2014"
"0";"300965.SZ";"2015"
"0";"300965.SZ";"2016"
"0";"300965.SZ";"2017"
"0";"300965.SZ";"2018"
"0";"300965.SZ";"2019"
"0";"300965.SZ";"2020"
"0";"300966.SZ";"2009"
"0";"300966.SZ";"2010"
"0";"300966.SZ";"2011"
"0";"300966.SZ";"2012"
"0";"300966.SZ";"2013"
"0";"300966.SZ";"2014"
"0";"300966.SZ";"2015"
"0";"300966.SZ";"2016"
"0";"300966.SZ";"2017"
"0";"300966.SZ";"2018"
"0";"300966.SZ";"2019"
"0";"300966.SZ";"2020"
"0";"300967.SZ";"2009"
"0";"300967.SZ";"2010"
"0";"300967.SZ";"2011"
"0";"300967.SZ";"2012"
"0";"300967.SZ";"2013"
"0";"300967.SZ";"2014"
"0";"300967.SZ";"2015"
"0";"300967.SZ";"2016"
"0";"300967.SZ";"2017"
"0";"300967.SZ";"2018"
"0";"300967.SZ";"2019"
"0";"300967.SZ";"2020"
"0";"300968.SZ";"2009"
"0";"300968.SZ";"2010"
"0";"300968.SZ";"2011"
"0";"300968.SZ";"2012"
"0";"300968.SZ";"2013"
"0";"300968.SZ";"2014"
"0";"300968.SZ";"2015"
"0";"300968.SZ";"2016"
"0";"300968.SZ";"2017"
"0";"300968.SZ";"2018"
"0";"300968.SZ";"2019"
"0";"300968.SZ";"2020"
"0";"300969.SZ";"2009"
"0";"300969.SZ";"2010"
"0";"300969.SZ";"2011"
"0";"300969.SZ";"2012"
"0";"300969.SZ";"2013"
"0";"300969.SZ";"2014"
"0";"300969.SZ";"2015"
"0";"300969.SZ";"2016"
"0";"300969.SZ";"2017"
"0";"300969.SZ";"2018"
"0";"300969.SZ";"2019"
"0";"300969.SZ";"2020"
"0";"300970.SZ";"2009"
"0";"300970.SZ";"2010"
"0";"300970.SZ";"2011"
"0";"300970.SZ";"2012"
"0";"300970.SZ";"2013"
"0";"300970.SZ";"2014"
"0";"300970.SZ";"2015"
"0";"300970.SZ";"2016"
"0";"300970.SZ";"2017"
"0";"300970.SZ";"2018"
"0";"300970.SZ";"2019"
"0";"300970.SZ";"2020"
"0";"300971.SZ";"2009"
"0";"300971.SZ";"2010"
"0";"300971.SZ";"2011"
"0";"300971.SZ";"2012"
"0";"300971.SZ";"2013"
"0";"300971.SZ";"2014"
"0";"300971.SZ";"2015"
"0";"300971.SZ";"2016"
"0";"300971.SZ";"2017"
"0";"300971.SZ";"2018"
"0";"300971.SZ";"2019"
"0";"300971.SZ";"2020"
"0";"300972.SZ";"2009"
"0";"300972.SZ";"2010"
"0";"300972.SZ";"2011"
"0";"300972.SZ";"2012"
"0";"300972.SZ";"2013"
"0";"300972.SZ";"2014"
"0";"300972.SZ";"2015"
"0";"300972.SZ";"2016"
"0";"300972.SZ";"2017"
"0";"300972.SZ";"2018"
"0";"300972.SZ";"2019"
"0";"300972.SZ";"2020"
"0";"300973.SZ";"2009"
"0";"300973.SZ";"2010"
"0";"300973.SZ";"2011"
"0";"300973.SZ";"2012"
"0";"300973.SZ";"2013"
"0";"300973.SZ";"2014"
"0";"300973.SZ";"2015"
"0";"300973.SZ";"2016"
"0";"300973.SZ";"2017"
"0";"300973.SZ";"2018"
"0";"300973.SZ";"2019"
"0";"300973.SZ";"2020"
"0";"300975.SZ";"2009"
"0";"300975.SZ";"2010"
"0";"300975.SZ";"2011"
"0";"300975.SZ";"2012"
"0";"300975.SZ";"2013"
"0";"300975.SZ";"2014"
"0";"300975.SZ";"2015"
"0";"300975.SZ";"2016"
"0";"300975.SZ";"2017"
"0";"300975.SZ";"2018"
"0";"300975.SZ";"2019"
"0";"300975.SZ";"2020"
"0";"300976.SZ";"2009"
"0";"300976.SZ";"2010"
"0";"300976.SZ";"2011"
"0";"300976.SZ";"2012"
"0";"300976.SZ";"2013"
"0";"300976.SZ";"2014"
"0";"300976.SZ";"2015"
"0";"300976.SZ";"2016"
"0";"300976.SZ";"2017"
"0";"300976.SZ";"2018"
"0";"300976.SZ";"2019"
"0";"300976.SZ";"2020"
"0";"300977.SZ";"2009"
"0";"300977.SZ";"2010"
"0";"300977.SZ";"2011"
"0";"300977.SZ";"2012"
"0";"300977.SZ";"2013"
"0";"300977.SZ";"2014"
"0";"300977.SZ";"2015"
"0";"300977.SZ";"2016"
"0";"300977.SZ";"2017"
"0";"300977.SZ";"2018"
"0";"300977.SZ";"2019"
"0";"300977.SZ";"2020"
"0";"300978.SZ";"2009"
"0";"300978.SZ";"2010"
"0";"300978.SZ";"2011"
"0";"300978.SZ";"2012"
"0";"300978.SZ";"2013"
"0";"300978.SZ";"2014"
"0";"300978.SZ";"2015"
"0";"300978.SZ";"2016"
"0";"300978.SZ";"2017"
"0";"300978.SZ";"2018"
"0";"300978.SZ";"2019"
"0";"300978.SZ";"2020"
"0";"300979.SZ";"2009"
"0";"300979.SZ";"2010"
"0";"300979.SZ";"2011"
"0";"300979.SZ";"2012"
"0";"300979.SZ";"2013"
"0";"300979.SZ";"2014"
"0";"300979.SZ";"2015"
"0";"300979.SZ";"2016"
"0";"300979.SZ";"2017"
"0";"300979.SZ";"2018"
"0";"300979.SZ";"2019"
"0";"300979.SZ";"2020"
"0";"300980.SZ";"2009"
"0";"300980.SZ";"2010"
"0";"300980.SZ";"2011"
"0";"300980.SZ";"2012"
"0";"300980.SZ";"2013"
"0";"300980.SZ";"2014"
"0";"300980.SZ";"2015"
"0";"300980.SZ";"2016"
"0";"300980.SZ";"2017"
"0";"300980.SZ";"2018"
"0";"300980.SZ";"2019"
"0";"300980.SZ";"2020"
"0";"300981.SZ";"2009"
"0";"300981.SZ";"2010"
"0";"300981.SZ";"2011"
"0";"300981.SZ";"2012"
"0";"300981.SZ";"2013"
"0";"300981.SZ";"2014"
"0";"300981.SZ";"2015"
"0";"300981.SZ";"2016"
"0";"300981.SZ";"2017"
"0";"300981.SZ";"2018"
"0";"300981.SZ";"2019"
"0";"300981.SZ";"2020"
"0";"300982.SZ";"2009"
"0";"300982.SZ";"2010"
"0";"300982.SZ";"2011"
"0";"300982.SZ";"2012"
"0";"300982.SZ";"2013"
"0";"300982.SZ";"2014"
"0";"300982.SZ";"2015"
"0";"300982.SZ";"2016"
"0";"300982.SZ";"2017"
"0";"300982.SZ";"2018"
"0";"300982.SZ";"2019"
"0";"300982.SZ";"2020"
"0";"300983.SZ";"2009"
"0";"300983.SZ";"2010"
"0";"300983.SZ";"2011"
"0";"300983.SZ";"2012"
"0";"300983.SZ";"2013"
"0";"300983.SZ";"2014"
"0";"300983.SZ";"2015"
"0";"300983.SZ";"2016"
"0";"300983.SZ";"2017"
"0";"300983.SZ";"2018"
"0";"300983.SZ";"2019"
"0";"300983.SZ";"2020"
"0";"300984.SZ";"2009"
"0";"300984.SZ";"2010"
"0";"300984.SZ";"2011"
"0";"300984.SZ";"2012"
"0";"300984.SZ";"2013"
"0";"300984.SZ";"2014"
"0";"300984.SZ";"2015"
"0";"300984.SZ";"2016"
"0";"300984.SZ";"2017"
"0";"300984.SZ";"2018"
"0";"300984.SZ";"2019"
"0";"300984.SZ";"2020"
"0";"300985.SZ";"2009"
"0";"300985.SZ";"2010"
"0";"300985.SZ";"2011"
"0";"300985.SZ";"2012"
"0";"300985.SZ";"2013"
"0";"300985.SZ";"2014"
"0";"300985.SZ";"2015"
"0";"300985.SZ";"2016"
"0";"300985.SZ";"2017"
"0";"300985.SZ";"2018"
"0";"300985.SZ";"2019"
"0";"300985.SZ";"2020"
"0";"300986.SZ";"2009"
"0";"300986.SZ";"2010"
"0";"300986.SZ";"2011"
"0";"300986.SZ";"2012"
"0";"300986.SZ";"2013"
"0";"300986.SZ";"2014"
"0";"300986.SZ";"2015"
"0";"300986.SZ";"2016"
"0";"300986.SZ";"2017"
"0";"300986.SZ";"2018"
"0";"300986.SZ";"2019"
"0";"300986.SZ";"2020"
"0";"300987.SZ";"2009"
"0";"300987.SZ";"2010"
"0";"300987.SZ";"2011"
"0";"300987.SZ";"2012"
"0";"300987.SZ";"2013"
"0";"300987.SZ";"2014"
"0";"300987.SZ";"2015"
"0";"300987.SZ";"2016"
"0";"300987.SZ";"2017"
"0";"300987.SZ";"2018"
"0";"300987.SZ";"2019"
"0";"300987.SZ";"2020"
"0";"300988.SZ";"2009"
"0";"300988.SZ";"2010"
"0";"300988.SZ";"2011"
"0";"300988.SZ";"2012"
"0";"300988.SZ";"2013"
"0";"300988.SZ";"2014"
"0";"300988.SZ";"2015"
"0";"300988.SZ";"2016"
"0";"300988.SZ";"2017"
"0";"300988.SZ";"2018"
"0";"300988.SZ";"2019"
"0";"300988.SZ";"2020"
"0";"300989.SZ";"2009"
"0";"300989.SZ";"2010"
"0";"300989.SZ";"2011"
"0";"300989.SZ";"2012"
"0";"300989.SZ";"2013"
"0";"300989.SZ";"2014"
"0";"300989.SZ";"2015"
"0";"300989.SZ";"2016"
"0";"300989.SZ";"2017"
"0";"300989.SZ";"2018"
"0";"300989.SZ";"2019"
"0";"300989.SZ";"2020"
"0";"300990.SZ";"2009"
"0";"300990.SZ";"2010"
"0";"300990.SZ";"2011"
"0";"300990.SZ";"2012"
"0";"300990.SZ";"2013"
"0";"300990.SZ";"2014"
"0";"300990.SZ";"2015"
"0";"300990.SZ";"2016"
"0";"300990.SZ";"2017"
"0";"300990.SZ";"2018"
"0";"300990.SZ";"2019"
"0";"300990.SZ";"2020"
"0";"300991.SZ";"2009"
"0";"300991.SZ";"2010"
"0";"300991.SZ";"2011"
"0";"300991.SZ";"2012"
"0";"300991.SZ";"2013"
"0";"300991.SZ";"2014"
"0";"300991.SZ";"2015"
"0";"300991.SZ";"2016"
"0";"300991.SZ";"2017"
"0";"300991.SZ";"2018"
"0";"300991.SZ";"2019"
"0";"300991.SZ";"2020"
"0";"300992.SZ";"2009"
"0";"300992.SZ";"2010"
"0";"300992.SZ";"2011"
"0";"300992.SZ";"2012"
"0";"300992.SZ";"2013"
"0";"300992.SZ";"2014"
"0";"300992.SZ";"2015"
"0";"300992.SZ";"2016"
"0";"300992.SZ";"2017"
"0";"300992.SZ";"2018"
"0";"300992.SZ";"2019"
"0";"300992.SZ";"2020"
"0";"300993.SZ";"2009"
"0";"300993.SZ";"2010"
"0";"300993.SZ";"2011"
"0";"300993.SZ";"2012"
"0";"300993.SZ";"2013"
"0";"300993.SZ";"2014"
"0";"300993.SZ";"2015"
"0";"300993.SZ";"2016"
"0";"300993.SZ";"2017"
"0";"300993.SZ";"2018"
"0";"300993.SZ";"2019"
"0";"300993.SZ";"2020"
"0";"300994.SZ";"2009"
"0";"300994.SZ";"2010"
"0";"300994.SZ";"2011"
"0";"300994.SZ";"2012"
"0";"300994.SZ";"2013"
"0";"300994.SZ";"2014"
"0";"300994.SZ";"2015"
"0";"300994.SZ";"2016"
"0";"300994.SZ";"2017"
"0";"300994.SZ";"2018"
"0";"300994.SZ";"2019"
"0";"300994.SZ";"2020"
"0";"300995.SZ";"2009"
"0";"300995.SZ";"2010"
"0";"300995.SZ";"2011"
"0";"300995.SZ";"2012"
"0";"300995.SZ";"2013"
"0";"300995.SZ";"2014"
"0";"300995.SZ";"2015"
"0";"300995.SZ";"2016"
"0";"300995.SZ";"2017"
"0";"300995.SZ";"2018"
"0";"300995.SZ";"2019"
"0";"300995.SZ";"2020"
"0";"300996.SZ";"2009"
"0";"300996.SZ";"2010"
"0";"300996.SZ";"2011"
"0";"300996.SZ";"2012"
"0";"300996.SZ";"2013"
"0";"300996.SZ";"2014"
"0";"300996.SZ";"2015"
"0";"300996.SZ";"2016"
"0";"300996.SZ";"2017"
"0";"300996.SZ";"2018"
"0";"300996.SZ";"2019"
"0";"300996.SZ";"2020"
"0";"300997.SZ";"2009"
"0";"300997.SZ";"2010"
"0";"300997.SZ";"2011"
"0";"300997.SZ";"2012"
"0";"300997.SZ";"2013"
"0";"300997.SZ";"2014"
"0";"300997.SZ";"2015"
"0";"300997.SZ";"2016"
"0";"300997.SZ";"2017"
"0";"300997.SZ";"2018"
"0";"300997.SZ";"2019"
"0";"300997.SZ";"2020"
"0";"300998.SZ";"2009"
"0";"300998.SZ";"2010"
"0";"300998.SZ";"2011"
"0";"300998.SZ";"2012"
"0";"300998.SZ";"2013"
"0";"300998.SZ";"2014"
"0";"300998.SZ";"2015"
"0";"300998.SZ";"2016"
"0";"300998.SZ";"2017"
"0";"300998.SZ";"2018"
"0";"300998.SZ";"2019"
"0";"300998.SZ";"2020"
"0";"300999.SZ";"2009"
"0";"300999.SZ";"2010"
"0";"300999.SZ";"2011"
"0";"300999.SZ";"2012"
"0";"300999.SZ";"2013"
"0";"300999.SZ";"2014"
"0";"300999.SZ";"2015"
"0";"300999.SZ";"2016"
"0";"300999.SZ";"2017"
"0";"300999.SZ";"2018"
"0";"300999.SZ";"2019"
"0";"300999.SZ";"2020"
"0";"301000.SZ";"2009"
"0";"301000.SZ";"2010"
"0";"301000.SZ";"2011"
"0";"301000.SZ";"2012"
"0";"301000.SZ";"2013"
"0";"301000.SZ";"2014"
"0";"301000.SZ";"2015"
"0";"301000.SZ";"2016"
"0";"301000.SZ";"2017"
"0";"301000.SZ";"2018"
"0";"301000.SZ";"2019"
"0";"301000.SZ";"2020"
"0";"301001.SZ";"2009"
"0";"301001.SZ";"2010"
"0";"301001.SZ";"2011"
"0";"301001.SZ";"2012"
"0";"301001.SZ";"2013"
"0";"301001.SZ";"2014"
"0";"301001.SZ";"2015"
"0";"301001.SZ";"2016"
"0";"301001.SZ";"2017"
"0";"301001.SZ";"2018"
"0";"301001.SZ";"2019"
"0";"301001.SZ";"2020"
"0";"301002.SZ";"2009"
"0";"301002.SZ";"2010"
"0";"301002.SZ";"2011"
"0";"301002.SZ";"2012"
"0";"301002.SZ";"2013"
"0";"301002.SZ";"2014"
"0";"301002.SZ";"2015"
"0";"301002.SZ";"2016"
"0";"301002.SZ";"2017"
"0";"301002.SZ";"2018"
"0";"301002.SZ";"2019"
"0";"301002.SZ";"2020"
"0";"301003.SZ";"2009"
"0";"301003.SZ";"2010"
"0";"301003.SZ";"2011"
"0";"301003.SZ";"2012"
"0";"301003.SZ";"2013"
"0";"301003.SZ";"2014"
"0";"301003.SZ";"2015"
"0";"301003.SZ";"2016"
"0";"301003.SZ";"2017"
"0";"301003.SZ";"2018"
"0";"301003.SZ";"2019"
"0";"301003.SZ";"2020"
"0";"301004.SZ";"2009"
"0";"301004.SZ";"2010"
"0";"301004.SZ";"2011"
"0";"301004.SZ";"2012"
"0";"301004.SZ";"2013"
"0";"301004.SZ";"2014"
"0";"301004.SZ";"2015"
"0";"301004.SZ";"2016"
"0";"301004.SZ";"2017"
"0";"301004.SZ";"2018"
"0";"301004.SZ";"2019"
"0";"301004.SZ";"2020"
"0";"301005.SZ";"2009"
"0";"301005.SZ";"2010"
"0";"301005.SZ";"2011"
"0";"301005.SZ";"2012"
"0";"301005.SZ";"2013"
"0";"301005.SZ";"2014"
"0";"301005.SZ";"2015"
"0";"301005.SZ";"2016"
"0";"301005.SZ";"2017"
"0";"301005.SZ";"2018"
"0";"301005.SZ";"2019"
"0";"301005.SZ";"2020"
"0";"301006.SZ";"2009"
"0";"301006.SZ";"2010"
"0";"301006.SZ";"2011"
"0";"301006.SZ";"2012"
"0";"301006.SZ";"2013"
"0";"301006.SZ";"2014"
"0";"301006.SZ";"2015"
"0";"301006.SZ";"2016"
"0";"301006.SZ";"2017"
"0";"301006.SZ";"2018"
"0";"301006.SZ";"2019"
"0";"301006.SZ";"2020"
"0";"301007.SZ";"2009"
"0";"301007.SZ";"2010"
"0";"301007.SZ";"2011"
"0";"301007.SZ";"2012"
"0";"301007.SZ";"2013"
"0";"301007.SZ";"2014"
"0";"301007.SZ";"2015"
"0";"301007.SZ";"2016"
"0";"301007.SZ";"2017"
"0";"301007.SZ";"2018"
"0";"301007.SZ";"2019"
"0";"301007.SZ";"2020"
"0";"301008.SZ";"2009"
"0";"301008.SZ";"2010"
"0";"301008.SZ";"2011"
"0";"301008.SZ";"2012"
"0";"301008.SZ";"2013"
"0";"301008.SZ";"2014"
"0";"301008.SZ";"2015"
"0";"301008.SZ";"2016"
"0";"301008.SZ";"2017"
"0";"301008.SZ";"2018"
"0";"301008.SZ";"2019"
"0";"301008.SZ";"2020"
"0";"301009.SZ";"2009"
"0";"301009.SZ";"2010"
"0";"301009.SZ";"2011"
"0";"301009.SZ";"2012"
"0";"301009.SZ";"2013"
"0";"301009.SZ";"2014"
"0";"301009.SZ";"2015"
"0";"301009.SZ";"2016"
"0";"301009.SZ";"2017"
"0";"301009.SZ";"2018"
"0";"301009.SZ";"2019"
"0";"301009.SZ";"2020"
"0";"301010.SZ";"2009"
"0";"301010.SZ";"2010"
"0";"301010.SZ";"2011"
"0";"301010.SZ";"2012"
"0";"301010.SZ";"2013"
"0";"301010.SZ";"2014"
"0";"301010.SZ";"2015"
"0";"301010.SZ";"2016"
"0";"301010.SZ";"2017"
"0";"301010.SZ";"2018"
"0";"301010.SZ";"2019"
"0";"301010.SZ";"2020"
"0";"301011.SZ";"2009"
"0";"301011.SZ";"2010"
"0";"301011.SZ";"2011"
"0";"301011.SZ";"2012"
"0";"301011.SZ";"2013"
"0";"301011.SZ";"2014"
"0";"301011.SZ";"2015"
"0";"301011.SZ";"2016"
"0";"301011.SZ";"2017"
"0";"301011.SZ";"2018"
"0";"301011.SZ";"2019"
"0";"301011.SZ";"2020"
"0";"301012.SZ";"2009"
