"ts_code";"ann_date";"ann_type";"title";"pub_time";"src_url"
"300567.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-03-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-03-28/1203210771.PDF"
"300567.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-03-29 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-03-29/1204531675.PDF"
"300568.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-02-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-02-25/1203107146.PDF"
"300569.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-20/1203335135.PDF"
"300569.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-03-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-03-28/1204525909.PDF"
"300569.SZ";"2018";"年度报告";"2018年年度报告（更新后）";"2019-05-01 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-05-01/1206200365.PDF"
"300570.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-12 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-12/1203284223.PDF"
"300570.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-03-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-03-28/1204525945.PDF"
"300570.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-03-29 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-03-29/1205956603.PDF"
"300570.SZ";"2019";"年度报告";"2019年年度报告";"2020-03-31 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-03-31/1207430905.PDF"
"300571.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-26/1203386053.PDF"
"300571.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-23 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-23/1204675320.PDF"
"300572.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-11 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-11/1204600542.PDF"
"300572.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-04-08 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-08/1205995854.PDF"
"300573.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-10 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-10/1203260830.PDF"
"300573.SZ";"2017";"年度报告";"2017年年度报告";"2018-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-20/1204663253.PDF"
"300573.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-19 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-19/1206052274.PDF"
"300573.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-20/1207523222.PDF"
"300575.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-03-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-03-28/1203211776.PDF"
"300575.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-03-30 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-03-30/1204546486.PDF"
"300575.SZ";"2018";"年度报告";"2018年度报告披露提示性公告";"2019-03-22 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-03-22/1205924336.PDF"
"300576.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-26/1203381927.PDF"
"300576.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204734488.PDF"
"300577.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-13 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-13/1203290795.PDF"
"300577.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-13 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-13/1204622556.PDF"
"300578.SZ";"2016";"年度报告";"2016年年度报告（更新后）";"2017-05-19 16:17:27";"http://static.cninfo.com.cn/finalpage/2017-05-19/1203543546.PDF"
"300578.SZ";"2018";"年度报告";"2018年年度报告（更新后）";"2019-05-31 19:35:52";"http://static.cninfo.com.cn/finalpage/2019-05-31/1206322434.PDF"
"300579.SZ";"2017";"年度报告";"2017年年度报告";"2018-03-29 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-03-29/1204534184.PDF"
"300579.SZ";"2019";"年度报告";"2019年年度报告";"2020-03-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-03-26/1207404486.PDF"
"300580.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-17 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-17/1203301084.PDF"
"300580.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-21 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-21/1204676120.PDF"
"300580.SZ";"2019";"年度报告";"2019年年度报告摘要";"2020-03-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-03-26/1207404397.PDF"
"300581.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-27 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-27/1203403387.PDF"
"300581.SZ";"2017";"年度报告";"2017年年度报告";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204739828.PDF"
"300581.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-25/1206085350.PDF"
"300581.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-23 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-23/1207555365.PDF"
"300582.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-26/1203383695.PDF"
"300582.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-17 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-17/1207515109.PDF"
"300583.SZ";"2016";"年度报告";"2016年度报告披露提示性公告";"2017-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-25/1203377039.PDF"
"300583.SZ";"2017";"年度报告";"2017年年度报告";"2018-04-23 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-23/1204679485.PDF"
"300583.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-09 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-09/1205999717.PDF"
"300583.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-29 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-29/1207660424.PDF"
"300584.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-21 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-21/1203342833.PDF"
"300584.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-09 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-09/1207467321.PDF"
"300585.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-26/1203383327.PDF"
"300585.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-24 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-24/1204701815.PDF"
"300585.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-04-23 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-23/1206072462.PDF"
"300586.SZ";"2016";"年度报告";"2016年年度报告";"2017-02-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-02-28/1203112428.PDF"
"300586.SZ";"2017";"年度报告";"2017年年度报告";"2018-03-27 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-03-27/1204517591.PDF"
"300586.SZ";"2018";"年度报告";"2018年年度报告";"2019-02-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-02-28/1205856084.PDF"
"300587.SZ";"2016";"年度报告";"2016年年度报告（更新后）";"2017-07-07 16:30:39";"http://static.cninfo.com.cn/finalpage/2017-07-07/1203689029.PDF"
"300587.SZ";"2017";"年度报告";"2017年年度报告";"2018-04-23 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-23/1204678271.PDF"
"300587.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-04-23 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-23/1206071449.PDF"
"300588.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-20/1203335399.PDF"
"300588.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-24 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-24/1204703383.PDF"
"300588.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-19 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-19/1206054906.PDF"
"300589.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-25/1203373336.PDF"
"300589.SZ";"2017";"年度报告";"2017年年度报告";"2018-04-10 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-10/1204594333.PDF"
"300589.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-17 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-17/1206040930.PDF"
"300589.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-28/1207636484.PDF"
"300590.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-18 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-18/1203315376.PDF"
"300590.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-02-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-02-28/1204435741.PDF"
"300591.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-20/1203334637.PDF"
"300591.SZ";"2017";"年度报告";"2017年年度报告";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204734918.PDF"
"300592.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-19 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-19/1203323782.PDF"
"300592.SZ";"2017";"年度报告";"2017年年度报告";"2018-04-17 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-17/1204640526.PDF"
"300592.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-17 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-17/1207514814.PDF"
"300593.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-03-27 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-03-27/1204516435.PDF"
"300593.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-24 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-24/1206079485.PDF"
"300593.SZ";"2019";"年度报告";"2019年年度报告摘要";"2020-04-29 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-29/1207664914.PDF"
"300594.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-25/1207612819.PDF"
"300595.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-03-10 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-03-10/1203146581.PDF"
"300595.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-10 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-10/1204597361.PDF"
"300597.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-26/1203382633.PDF"
"300597.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-25/1206090106.PDF"
"300597.SZ";"2019";"年度报告";"2019年年度报告摘要";"2020-04-24 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-24/1207585601.PDF"
"300598.SZ";"2016";"年度报告";"2016年年度报告";"2017-03-13 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-03-13/1203150599.PDF"
"300598.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-04 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-04/1204586987.PDF"
"300599.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-26/1203381792.PDF"
"300599.SZ";"2017";"年度报告";"2017年年度报告";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204738616.PDF"
"300599.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-25/1206093785.PDF"
"300599.SZ";"2019";"年度报告";"2019年年度报告摘要";"2020-04-23 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-23/1207558775.PDF"
"300600.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-20/1203333181.PDF"
"300600.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-20/1206059876.PDF"
"300600.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-28/1207635979.PDF"
"300601.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204736718.PDF"
"300601.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-28/1207645110.PDF"
"300602.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-21 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-21/1203344955.PDF"
"300602.SZ";"2017";"年度报告";"2017年年度报告";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204736773.PDF"
"300602.SZ";"2018";"年度报告";"2018年年度报告（更新后）";"2019-04-18 20:25:02";"http://static.cninfo.com.cn/finalpage/2019-04-18/1206055100.PDF"
"300602.SZ";"2019";"年度报告";"2019年年度报告摘要";"2020-04-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-28/1207641164.PDF"
"300603.SZ";"2016";"年度报告";"2016年度报告披露提示性公告";"2017-04-11 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-11/1203276422.PDF"
"300603.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-29 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-29/1207664956.PDF"
"300604.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204734374.PDF"
"300604.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-26/1206103112.PDF"
"300605.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-21 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-21/1203346347.PDF"
"300605.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204738863.PDF"
"300605.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-29 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-29/1207660190.PDF"
"300606.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-20/1203333557.PDF"
"300606.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-25/1206089227.PDF"
"300606.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-21 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-21/1207539770.PDF"
"300607.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-25/1203378355.PDF"
"300607.SZ";"2017";"年度报告";"2017年度报告披露提示性公告";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204738557.PDF"
"300607.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-04-17 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-17/1206044036.PDF"
"300607.SZ";"2019";"年度报告";"2019年年度报告摘要";"2020-04-23 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-23/1207557954.PDF"
"300608.SZ";"2016";"年度报告";"2016年年度报告";"2017-04-10 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-10/1203262919.PDF"
"300608.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-24 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-24/1204698492.PDF"
"300608.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-24 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-24/1206079970.PDF"
"300608.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-28/1207645354.PDF"
"300610.SZ";"2016";"年度报告";"2016年年度报告（更新后）";"2017-04-24 17:41:55";"http://static.cninfo.com.cn/finalpage/2017-04-24/1203374106.PDF"
"300610.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-04-10 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-10/1206003720.PDF"
"300610.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-29 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-29/1207671886.PDF"
"300611.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-24 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-24/1207588855.PDF"
"300612.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-20/1204668661.PDF"
"300612.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-04-11 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-11/1206006957.PDF"
"300612.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-17 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-17/1207515498.PDF"
"300613.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-25/1204735842.PDF"
"300613.SZ";"2018";"年度报告";"2018年年度报告（更新后）";"2020-12-21 19:56:48";"http://static.cninfo.com.cn/finalpage/2020-12-21/1208955277.PDF"
"300613.SZ";"2019";"年度报告";"2019年年度报告摘要";"2020-04-27 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-27/1207605810.PDF"
"300615.SZ";"2016";"年度报告";"2016年年度报告摘要";"2017-04-25 00:00:00";"http://static.cninfo.com.cn/finalpage/2017-04-25/1203376438.PDF"
"300615.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-24 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-24/1204699574.PDF"
"300615.SZ";"2019";"年度报告";"2019年年度报告";"2020-04-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-28/1207641648.PDF"
"300616.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-09 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-09/1204590742.PDF"
"300616.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-04-20 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-20/1206062422.PDF"
"300616.SZ";"2019";"年度报告";"2019年年度报告摘要";"2020-04-18 00:00:00";"http://static.cninfo.com.cn/finalpage/2020-04-18/1207525674.PDF"
"300617.SZ";"2017";"年度报告";"2017年年度报告摘要";"2018-04-12 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-04-12/1204617363.PDF"
"300617.SZ";"2018";"年度报告";"2018年年度报告摘要";"2019-02-28 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-02-28/1205855992.PDF"
"300618.SZ";"2017";"年度报告";"2017年年度报告";"2018-02-13 00:00:00";"http://static.cninfo.com.cn/finalpage/2018-02-13/1204417564.PDF"
"300618.SZ";"2018";"年度报告";"2018年年度报告";"2019-04-26 00:00:00";"http://static.cninfo.com.cn/finalpage/2019-04-26/1206097898.PDF"
